Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Xayah,0,0,0,0,0,0,715,473,0,0
Twitch,0,0,0,0,0,0,448,338,0,0
Jinx,0,0,0,0,0,0,324,238,0,0
Jarvan IV,0,0,645,421,0,0,0,0,0,0
Vi,0,0,13,2,0,0,0,0,0,0
Nunu,0,0,123,148,0,0,0,0,18,21
Lulu,266,116,0,0,0,0,0,0,724,597
Sona,43,16,0,0,0,0,0,0,221,171
Galio,14,19,0,0,244,131,0,0,2,6
Cho'Gath,48,23,0,0,240,176,5,2,0,0
Ekko,0,0,38,37,388,258,0,0,0,0
Ahri,0,0,0,0,535,473,253,213,0,0
Malphite,0,0,0,0,2,1,3,5,0,0
Maokai,99,81,981,715,0,0,0,0,6,8
Skarner,0,0,25,24,0,0,0,0,0,0
Nidalee,0,0,101,84,241,162,0,0,0,0
Zoe,0,0,0,0,6,5,0,0,46,39
Xerath,0,0,0,0,2,7,0,0,0,0
Nautilus,0,0,682,568,0,0,0,0,150,127
Tryndamere,62,68,67,44,52,49,0,0,0,0
Udyr,0,0,45,42,0,0,0,0,0,0
Pyke,0,0,68,42,12,8,0,0,713,649
Kayn,14,16,44,39,77,82,0,0,0,0
Sion,0,0,6,7,0,0,0,0,0,0
Lucian,79,72,0,0,89,69,74,57,0,0
Yasuo,265,213,0,0,356,289,161,140,0,0
Riven,74,75,0,0,66,49,0,0,0,0
Rakan,0,0,3,0,0,0,0,0,904,719
Sejuani,0,0,249,210,0,0,0,0,104,99
Morgana,0,0,0,0,0,0,0,0,46,36
Sett,596,503,11,6,48,33,0,0,4,6
Camille,413,315,0,0,0,0,0,0,0,0
Kassadin,73,69,0,0,0,1,0,0,0,0
Qiyana,75,67,52,43,278,244,0,0,0,0
Blitzcrank,0,0,0,0,0,0,0,0,51,75
Senna,21,14,0,0,0,0,407,281,219,170
Olaf,0,0,0,0,0,0,33,32,0,0
Singed,0,0,0,0,0,0,104,153,0,0
Braum,0,0,0,0,0,0,38,44,19,31
Jayce,176,207,0,0,25,17,0,0,0,0
Renekton,596,500,0,0,0,0,0,0,0,0
Ryze,273,242,0,0,315,257,1,6,0,0
Aphelios,0,0,0,0,0,0,1042,761,0,0
Dr. Mundo,46,43,0,0,0,0,0,1,0,0
Amumu,0,0,98,109,0,0,0,0,48,33
Alistar,0,0,6,13,0,0,0,0,40,39
Volibear,16,19,224,237,0,0,0,0,0,0
Zac,0,0,107,149,0,0,0,0,0,0
Warwick,0,0,108,122,0,0,0,0,0,0
Bard,0,0,0,0,0,0,0,0,201,65
Janna,0,0,0,0,0,0,0,0,198,197
Karma,54,50,0,0,0,0,109,98,234,183
Akali,108,91,0,0,123,63,0,0,0,0
Cassiopeia,19,15,0,0,116,37,30,21,0,0
LeBlanc,0,0,0,0,6,3,0,0,0,0
Leona,0,0,0,0,0,0,0,0,65,82
Zyra,0,0,0,0,0,0,0,0,0,1
Ivern,0,0,1105,799,0,0,0,0,0,0
Draven,0,0,0,0,1,6,189,139,0,0
Ezreal,0,0,0,0,0,0,105,100,0,0
Miss Fortune,0,0,0,0,0,0,94,94,0,0
Kalista,0,0,0,0,0,0,5,12,0,0
Heimerdinger,0,1,0,0,0,0,7,9,0,0
Jhin,0,0,0,0,0,0,5,10,0,0
