Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Xayah,0,0,0,0,0,0,1087,779,0,0
Twitch,0,0,0,0,0,0,493,382,0,0
Jinx,0,0,0,0,0,0,519,416,0,0
Jarvan IV,0,0,581,333,0,0,0,0,0,0
Vi,0,0,15,2,0,0,0,0,0,0
Nunu,0,0,349,337,0,0,0,0,18,21
Lulu,290,131,0,0,0,0,0,0,815,626
Sona,105,64,0,0,0,0,0,0,281,228
Galio,0,0,0,0,299,173,0,0,2,6
Cho'Gath,90,47,0,0,271,204,5,2,0,0
Ekko,25,40,128,114,593,457,0,0,0,0
Ahri,0,0,0,0,595,557,280,254,0,0
Malphite,0,0,0,0,2,1,5,7,0,0
Nidalee,0,0,103,84,248,169,0,0,0,0
Zoe,0,0,0,0,6,5,0,0,46,39
Xerath,0,0,0,0,2,7,0,0,0,0
Maokai,145,146,722,502,0,0,0,0,7,8
Skarner,0,0,26,26,0,0,0,0,0,0
Tryndamere,62,68,69,44,24,20,0,0,0,0
Nautilus,0,0,802,662,0,0,0,0,160,134
Udyr,0,0,47,44,0,0,0,0,0,0
Pyke,0,0,151,88,14,10,0,0,709,661
Kayn,14,16,36,24,12,11,0,0,0,0
Sion,0,0,6,7,0,0,0,0,0,0
Sett,787,703,11,8,35,23,0,0,2,1
Camille,466,354,0,0,0,0,0,0,0,0
Qiyana,101,91,1,0,417,378,0,0,0,0
Kassadin,76,76,0,0,6,4,0,0,0,0
Amumu,0,0,56,54,0,0,0,0,58,41
Morgana,0,0,0,0,0,0,0,0,90,70
Alistar,0,0,10,16,0,0,0,0,48,48
Senna,27,15,0,0,131,94,339,226,223,158
Rakan,0,0,245,185,0,0,0,0,705,563
Janna,0,0,0,0,0,0,0,0,249,251
Blitzcrank,0,0,0,0,0,0,0,0,12,18
Bard,0,0,0,0,0,0,0,0,271,119
Lucian,90,84,0,0,91,69,24,31,0,0
Yasuo,281,212,0,0,363,291,201,164,0,0
Riven,74,75,0,0,99,74,0,0,0,0
Sejuani,0,0,141,148,0,0,0,0,120,105
Olaf,1,0,0,0,0,0,34,32,0,0
Singed,0,0,0,0,0,0,104,153,0,0
Braum,0,0,0,0,0,0,40,46,90,116
Ivern,0,0,1008,699,0,0,0,0,0,0
Jayce,95,128,0,0,30,23,0,0,0,0
Renekton,555,446,0,0,0,0,0,0,0,0
Ryze,483,424,0,0,420,349,2,7,0,0
Aphelios,0,0,0,0,0,0,1260,948,0,0
Dr. Mundo,97,80,0,0,0,0,0,1,0,0
Volibear,263,238,75,88,0,0,0,0,0,0
Zac,0,0,94,130,0,0,0,0,0,0
Warwick,0,0,27,39,0,0,0,0,0,0
Kog'Maw,0,0,0,0,0,0,224,129,0,0
Lissandra,20,47,0,0,0,0,0,0,0,0
Karma,57,55,0,0,0,0,109,103,174,153
Zilean,0,2,0,0,0,0,0,0,0,0
Urgot,1,0,0,0,0,0,0,0,0,0
Nasus,67,73,0,0,0,0,0,0,0,0
Irelia,24,22,0,0,24,27,0,0,0,0
Varus,21,18,0,0,0,0,3,9,0,0
Pantheon,7,13,0,0,39,26,0,0,0,0
Gangplank,8,16,0,0,84,77,4,3,0,0
Karthus,24,41,0,0,32,38,103,161,0,0
Veigar,0,0,0,0,2,0,0,0,0,0
Caitlyn,0,0,0,0,0,0,544,441,0,0
Vayne,86,77,0,0,0,0,0,2,0,0
Kai'Sa,0,0,0,0,2,10,229,213,0,0
Ezreal,0,0,0,0,56,57,159,145,0,0
Mordekaiser,0,0,0,0,29,32,44,30,0,0
Lillia,0,0,103,99,94,74,7,10,0,0
Akali,115,98,0,0,15,22,0,0,0,0
Ornn,514,436,0,0,96,70,0,0,0,0
Fiora,283,240,0,0,0,0,0,0,0,0
Katarina,0,1,0,0,44,48,0,0,0,0
Azir,0,0,0,0,4,1,0,0,0,0
Viktor,0,0,0,0,4,0,0,0,0,0
Nami,0,0,0,0,0,0,0,0,139,153
Shaco,0,0,0,0,0,0,0,0,5,6
Draven,0,0,0,0,1,6,226,174,0,0
Cassiopeia,0,0,0,0,60,45,34,29,0,0
Jhin,0,0,0,0,0,0,11,14,0,0
Miss Fortune,0,0,0,0,0,0,140,130,0,0
Kalista,0,0,0,0,0,0,47,59,0,0
Heimerdinger,0,1,0,0,0,0,7,9,0,0
Leona,0,0,77,65,0,0,0,0,50,61
Zyra,0,0,0,0,0,0,0,0,8,11
Diana,0,0,0,0,331,286,0,0,0,0
Talon,0,0,116,107,1,1,0,0,0,0
Kayle,14,14,0,0,0,0,0,0,0,0
Wukong,0,0,98,83,0,0,0,0,0,0
Poppy,50,34,54,87,0,0,0,0,237,140
Aatrox,54,41,0,0,0,0,0,0,0,0
Kled,45,39,0,0,0,0,0,0,0,0
Sylas,21,25,0,0,0,0,0,0,0,0
Zed,7,12,0,0,2,5,0,0,0,0
Shen,1,0,0,0,0,0,0,0,0,0
Yuumi,28,34,0,0,0,0,0,0,65,78
Sivir,0,0,0,0,0,0,151,121,0,0
Aurelion Sol,0,0,0,0,29,30,0,0,0,0
Garen,444,331,0,0,33,26,14,15,0,0
Illaoi,45,41,0,0,12,12,0,0,0,0
Neeko,0,0,0,0,112,98,94,66,0,0
Ziggs,0,0,0,0,0,0,1,7,0,0
Kindred,0,0,0,0,0,0,89,67,0,0
Swain,1,0,0,0,24,16,0,0,0,0
Elise,0,0,44,43,0,0,0,0,0,0
Lee Sin,0,0,21,26,35,30,0,0,0,0
Evelynn,0,0,37,54,0,0,0,0,0,0
Hecarim,0,0,5,13,0,0,0,0,0,0
Thresh,0,0,0,0,0,0,0,0,40,45
Kennen,54,60,0,0,0,0,0,0,0,0
Ashe,0,0,0,0,0,0,3,2,0,0
Corki,0,0,0,0,76,66,0,0,0,0
Brand,0,0,0,0,8,9,0,0,0,0
Vladimir,0,0,0,0,14,30,0,0,0,0
Fizz,0,0,0,0,4,0,0,0,0,0
Shyvana,0,0,0,0,19,15,0,0,0,0
Trundle,1,1,0,0,0,0,0,0,0,0
