Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2238 LP,70.8,849 / 350,Choi
#2,ADC,Impx,Challenger - 1347 LP,61.6,1274 / 793,Choi
#3,Jungle,Aela ,Challenger - 1320 LP,57.9,1090 / 793,MolscarZX
#4,Jungle,tarzaned,Challenger - 1008 LP,59.9,462 / 309,Tyler1
#5,Mid,Jarl Mid,Challenger - 917 LP,59.9,1189 / 796,Jarl
#6,Top,Heimerdonger,Challenger - 875 LP,56.6,1473 / 1128,TimoMacDonut
#7,Support,HelpingX,Challenger - 767 LP,58.3,1096 / 785,Felixxx
#8,Jungle,AttSeeker,Challenger - 760 LP,57.0,846 / 638,PaxVan
#9,Mid,Etosh,Challenger - 621 LP,53.7,1231 / 1063,Etosh
#10,Jungle,sandbox5,Challenger - 612 LP,56.0,918 / 721,
#11,Support,Fekker,Challenger - 608 LP,54.7,1306 / 1080,Key
#12,Jungle,Umbral,Challenger - 599 LP,55.6,1085 / 868,Indoraps
#13,Support,Princess,Challenger - 598 LP,53.6,1365 / 1182,Princess
#14,Top,Salsa,Challenger - 579 LP,52.5,1996 / 1806,YungYiga
#15,ADC,Cryhard II,Challenger - 579 LP,54.3,1268 / 1068,roysiggi
#16,Jungle,Canyon,Challenger - 576 LP,58.1,1295 / 932,YamatoCannon
#17,Jungle,junglekek,Challenger - 572 LP,54.1,1134 / 963,redeemer
#18,Mid,PawNx,Challenger - 570 LP,55.3,1279 / 1034,Choi
#19,Jungle,Shitfeather,Challenger - 557 LP,57.3,1067 / 794,hiroli
#20,Jungle,Stupid Jungler,Challenger - 538 LP,59.3,997 / 683,PooPooPeePee
#21,Mid,Choky,Challenger - 536 LP,54.6,1349 / 1121,Key
#22,Jungle,Nunu V2,Challenger - 532 LP,57.0,967 / 730,willchung1024
#23,Mid,EMFyels,Challenger - 514 LP,53.6,1419 / 1229,EMFyels
#24,Jungle,Prime Bengi,Challenger - 513 LP,60.3,818 / 539,LDK
#25,Jungle,Wakes,Challenger - 509 LP,57.2,1398 / 1048,alim
#26,Mid,midkek,Challenger - 496 LP,52.5,1346 / 1218,redeemer
#27,Support,SupBot,Challenger - 488 LP,53.5,1276 / 1110,TangilBOT
#28,Top,Craq,Challenger - 483 LP,54.0,2899 / 2474,moxir
#29,Jungle,QQ Nino,Challenger - 470 LP,53.7,1158 / 999,Futaro
#30,Support,DieFliegendeKuh,Challenger - 470 LP,54.4,1226 / 1027,doofboy13
#31,Support,unicornpetpetuwu,Challenger - 468 LP,53.3,1268 / 1113,GamerGirls
#32,Mid,Chovy,Challenger - 468 LP,54.9,1163 / 954,TheStriker9
#33,Jungle,Kaltch,Challenger - 467 LP,55.1,1167 / 952,Princess
#34,Support,Keria,Challenger - 458 LP,52.3,1183 / 1079,TheStriker9
#35,ADC,NewMeta,Challenger - 453 LP,52.8,1751 / 1566,moxir
#36,Support,Rookie,Challenger - 449 LP,54.1,1196 / 1013,LordArtos
#37,Top,TopBot,Challenger - 443 LP,52.1,1678 / 1543,TangilBOT
#38,Mid,SrqUe,Challenger - 441 LP,52.6,1376 / 1238,moxir
#39,Mid,Mephisto,Challenger - 438 LP,53.7,1273 / 1096,Zettohail
#40,Support,Dibbs,Challenger - 436 LP,54.1,1026 / 872,MaverickG
#41,Support,xplayz4dayz,Challenger - 436 LP,56.7,880 / 671,froggen
#42,Mid,LeSnek,Challenger - 425 LP,52.6,1074 / 966,LS
#43,Jungle,Iris,Challenger - 414 LP,54.1,1332 / 1131,WildChoas
#44,Mid,Jess,Challenger - 412 LP,52.6,1249 / 1126,WildChoas
#45,Jungle,Shard,Challenger - 412 LP,53.3,1471 / 1287,Memersticks
#46,ADC,Panther,Challenger - 411 LP,53.7,1131 / 977,WildChoas
#47,Jungle,Sanga,Challenger - 404 LP,53.9,1437 / 1230,EMFyels
#48,Jungle,Freja,Challenger - 403 LP,54.9,938 / 770,ornstein123
#49,ADC,Ree-ason,Challenger - 402 LP,51.7,1506 / 1409,hmphree
#50,Mid,The_Ghost16,Challenger - 399 LP,54.3,960 / 807,Sb1
#51,ADC,sandbox15,Grandmaster - 397 LP,53.4,1286 / 1120,
#52,Support,Kaflax,Grandmaster - 395 LP,54.8,1013 / 837,Kawax
#53,Top,Jarun,Grandmaster - 389 LP,51.8,1465 / 1363,Memersticks
#54,ADC,Puki style23,Grandmaster - 382 LP,53.5,1032 / 898,Klorellv4
#55,Support,KC Helaz,Grandmaster - 381 LP,50.0,592 / 592,kcorp
#56,Top,sandbox0,Grandmaster - 380 LP,53.7,1091 / 941,
#57,ADC,botkek,Grandmaster - 380 LP,53.2,1646 / 1449,redeemer
#58,Top,DoinB,Grandmaster - 380 LP,54.2,997 / 844,LordArtos
#59,Jungle,SmelliElli,Grandmaster - 379 LP,57.3,861 / 642,bigjon
#60,Top,Alistar top,Grandmaster - 377 LP,54.8,915 / 755,roysiggi 2 
#61,Top,Diablo,Grandmaster - 363 LP,53.1,1304 / 1153,Kyzent
#62,Support,stolik,Grandmaster - 361 LP,52.9,1128 / 1006,stolik
#63,ADC,-200 years,Grandmaster - 361 LP,53.7,1049 / 903,aquietghost
#64,Top,Finch,Grandmaster - 360 LP,51.4,967 / 913,LumiFumi
#65,Support,JoseJose,Grandmaster - 359 LP,52.8,1311 / 1171,tytn
#66,Support,Wilde,Grandmaster - 358 LP,52.9,1323 / 1178,Wealth_and_Taste
#67,ADC,UziisBack,Grandmaster - 342 LP,51.6,1528 / 1436,Zettohail
#68,Support,Aeryn,Grandmaster - 340 LP,53.8,1189 / 1020,WildChoas
#69,Jungle,Moxir,Grandmaster - 340 LP,52.9,1632 / 1455,moxir
#70,Top,Fantasy,Grandmaster - 338 LP,52.5,1034 / 937,WildChoas
#71,Jungle,Souless,Grandmaster - 338 LP,54.6,949 / 788,Bitesized
#72,Top,Ooga,Grandmaster - 337 LP,54.5,1264 / 1054,Poggersnation
#73,Jungle,PiolsJg,Grandmaster - 332 LP,56.2,772 / 601,Piols2
#74,Mid,sandbox10,Grandmaster - 329 LP,53.1,1077 / 951,
#75,Mid,Buddha Gautama,Grandmaster - 323 LP,54.6,829 / 688,meroaga
#76,Top,Ayu,Grandmaster - 323 LP,51.7,1125 / 1050,Bitesized
#77,ADC,Rabbit4,Grandmaster - 320 LP,54.6,920 / 764,willchungtester
#78,ADC,Pokimane,Grandmaster - 320 LP,52.1,1280 / 1179,Simp
#79,Jungle,Prophet,Grandmaster - 318 LP,55.9,880 / 693,Four
#80,Jungle,Rain,Grandmaster - 315 LP,52.9,1208 / 1075,cmoney847
#81,Jungle,DoperThanDopa,Grandmaster - 314 LP,54.8,1068 / 882,yukioken
#82,Mid,Rabbit108,Grandmaster - 310 LP,56.4,847 / 656,willchung128
#83,ADC,CellZ,Grandmaster - 300 LP,49.9,1372 / 1376,EMFyels
#84,ADC,Blink Sooyaaa,Grandmaster - 297 LP,52.3,920 / 839,willchung127
#85,Support,Elythys,Grandmaster - 297 LP,55.3,763 / 616,Elythys
#86,ADC,Viyo,Grandmaster - 292 LP,51.0,987 / 950,Xcotch
#87,Mid,garbz,Grandmaster - 289 LP,54.7,1875 / 1555,garbz
#88,Jungle,Jinxnator,Grandmaster - 289 LP,56.0,799 / 629,Jinxnator
#89,Support,Emwues24,Grandmaster - 286 LP,53.6,834 / 723,Jinxnator
#90,Top,Bijou,Grandmaster - 284 LP,49.9,1185 / 1192,EMFyels
#91,Top,jayce top only,Grandmaster - 284 LP,52.6,1004 / 903,aquietghost
#92,Support,Eirika,Grandmaster - 281 LP,54.6,830 / 691,Nyubola
#93,Mid,Yuumi Mid,Grandmaster - 280 LP,54.7,893 / 741,Noon
#94,Support,Salut,Grandmaster - 280 LP,50.2,1260 / 1248,moxir
#95,Mid,Ze To,Grandmaster - 278 LP,51.3,1204 / 1143,tytn
#96,Jungle,Audacious,Grandmaster - 272 LP,54.9,911 / 747,Nonchalant
#97,Jungle,Ricardo,Grandmaster - 268 LP,49.2,1132 / 1169,prophetofvoid
#98,Support,Athena,Grandmaster - 258 LP,53.7,981 / 847,Snfreweh
#99,Top,Scarra,Grandmaster - 256 LP,53.5,1027 / 894,OfflineTV
#100,Mid,Tupac,Grandmaster - 253 LP,53.6,919 / 795,Pranceof
