Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2256 LP,70.7,857 / 355,Choi
#2,ADC,Impx,Challenger - 1364 LP,61.5,1309 / 819,Choi
#3,Jungle,Aela ,Challenger - 1349 LP,57.9,1114 / 811,MolscarZX
#4,Jungle,tarzaned,Challenger - 1038 LP,60.6,479 / 312,Tyler1
#5,Mid,Jarl Mid,Challenger - 886 LP,59.5,1215 / 828,Jarl
#6,Top,Heimerdonger,Challenger - 844 LP,56.5,1528 / 1176,TimoMacDonut
#7,Support,HelpingX,Challenger - 805 LP,58.3,1144 / 818,Felixxx
#8,Jungle,AttSeeker,Challenger - 746 LP,56.8,855 / 650,PaxVan
#9,Mid,Etosh,Challenger - 667 LP,53.9,1279 / 1095,Etosh
#10,Support,Fekker,Challenger - 618 LP,54.6,1346 / 1121,Key
#11,Mid,PawNx,Challenger - 613 LP,55.2,1316 / 1067,Choi
#12,Jungle,Umbral,Challenger - 613 LP,55.6,1110 / 887,Indoraps
#13,Jungle,sandbox5,Challenger - 612 LP,55.9,941 / 742,
#14,ADC,Cryhard II,Challenger - 597 LP,54.1,1327 / 1128,roysiggi
#15,Jungle,Canyon,Challenger - 586 LP,58.1,1316 / 950,YamatoCannon
#16,Top,Salsa,Challenger - 584 LP,52.4,2058 / 1871,YungYiga
#17,Jungle,junglekek,Challenger - 570 LP,54.0,1156 / 986,redeemer
#18,Jungle,Shitfeather,Challenger - 557 LP,57.2,1081 / 808,hiroli
#19,Jungle,Stupid Jungler,Challenger - 534 LP,59.2,1008 / 694,PooPooPeePee
#20,Mid,Choky,Challenger - 526 LP,54.5,1361 / 1137,Key
#21,Jungle,Wakes,Challenger - 523 LP,57.2,1410 / 1053,alim
#22,Mid,midkek,Challenger - 523 LP,52.5,1363 / 1232,redeemer
#23,Support,Princess,Challenger - 520 LP,53.4,1386 / 1211,Princess
#24,Mid,EMFyels,Challenger - 518 LP,53.6,1473 / 1274,EMFyels
#25,Jungle,Nunu V2,Challenger - 515 LP,56.8,976 / 743,willchung1024
#26,Jungle,Prime Bengi,Challenger - 514 LP,60.2,827 / 547,LDK
#27,Support,unicornpetpetuwu,Challenger - 500 LP,53.5,1293 / 1125,GamerGirls
#28,Support,Keria,Challenger - 483 LP,52.6,1204 / 1087,TheStriker9
#29,Support,SupBot,Challenger - 467 LP,53.3,1289 / 1129,TangilBOT
#30,Jungle,QQ Nino,Challenger - 462 LP,53.6,1169 / 1011,Futaro
#31,Mid,Chovy,Challenger - 458 LP,54.9,1175 / 967,TheStriker9
#32,Top,TopBot,Challenger - 451 LP,52.2,1698 / 1556,TangilBOT
#33,Support,Dibbs,Challenger - 447 LP,54.2,1041 / 881,MaverickG
#34,Support,DieFliegendeKuh,Challenger - 445 LP,54.3,1256 / 1055,doofboy13
#35,Jungle,Sanga,Challenger - 439 LP,53.8,1486 / 1274,EMFyels
#36,Jungle,Kaltch,Challenger - 438 LP,55.0,1181 / 966,Princess
#37,Mid,Mephisto,Challenger - 438 LP,53.8,1281 / 1102,Zettohail
#38,Support,Rookie,Challenger - 432 LP,54.0,1210 / 1032,LordArtos
#39,Jungle,Iris,Challenger - 426 LP,54.2,1350 / 1142,WildChoas
#40,Support,xplayz4dayz,Challenger - 424 LP,56.6,888 / 681,froggen
