Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2031 LP,70.5,818 / 342,Choi
#2,ADC,Impx,Challenger - 1365 LP,61.9,1240 / 763,Choi
#3,Jungle,Aela ,Challenger - 1328 LP,58.0,1085 / 786,MolscarZX
#4,Jungle,tarzaned,Challenger - 1011 LP,60.0,455 / 303,Tyler1
#5,Mid,Jarl Mid,Challenger - 896 LP,59.9,1162 / 779,Jarl
#6,Top,Heimerdonger,Challenger - 849 LP,56.6,1434 / 1099,TimoMacDonut
#7,Support,HelpingX,Challenger - 760 LP,58.5,1073 / 761,Felixxx
#8,Jungle,AttSeeker,Challenger - 759 LP,57.1,837 / 630,PaxVan
#9,Jungle,sandbox5,Challenger - 618 LP,56.2,910 / 709,
#10,Support,Fekker,Challenger - 614 LP,54.9,1286 / 1055,Key
#11,Jungle,Umbral,Challenger - 606 LP,55.7,1078 / 859,Indoraps
#12,Top,Salsa,Challenger - 602 LP,52.7,1962 / 1758,YungYiga
#13,Mid,Etosh,Challenger - 598 LP,53.6,1203 / 1041,Etosh
#14,ADC,Cryhard II,Challenger - 586 LP,54.6,1233 / 1025,roysiggi
#15,Jungle,Canyon,Challenger - 577 LP,58.2,1283 / 921,YamatoCannon
#16,Jungle,Shitfeather,Challenger - 568 LP,57.5,1062 / 785,hiroli
#17,Support,Princess,Challenger - 556 LP,53.6,1333 / 1156,Princess
#18,Mid,PawNx,Challenger - 549 LP,55.5,1250 / 1004,Choi
#19,Jungle,Stupid Jungler,Challenger - 548 LP,59.5,995 / 678,PooPooPeePee
#20,Jungle,junglekek,Challenger - 533 LP,54.1,1107 / 939,redeemer
#21,Jungle,Nunu V2,Challenger - 522 LP,56.9,959 / 727,willchung1024
#22,Jungle,Wakes,Challenger - 521 LP,57.3,1392 / 1039,alim
#23,Jungle,Prime Bengi,Challenger - 517 LP,60.4,812 / 532,LDK
#24,Mid,EMFyels,Challenger - 515 LP,53.6,1409 / 1220,EMFyels
#25,Mid,Choky,Challenger - 514 LP,54.5,1333 / 1113,Key
#26,Support,DieFliegendeKuh,Challenger - 491 LP,54.6,1220 / 1014,doofboy13
#27,Support,SupBot,Challenger - 474 LP,53.4,1263 / 1104,TangilBOT
#28,Jungle,QQ Nino,Challenger - 473 LP,53.7,1152 / 994,Futaro
#29,Mid,midkek,Challenger - 470 LP,52.5,1323 / 1199,redeemer
#30,Support,unicornpetpetuwu,Challenger - 468 LP,53.3,1258 / 1104,GamerGirls
#31,Jungle,Kaltch,Challenger - 466 LP,55.1,1159 / 945,Princess
#32,Support,Keria,Challenger - 464 LP,52.3,1177 / 1072,TheStriker9
#33,Mid,Chovy,Challenger - 458 LP,54.8,1154 / 950,TheStriker9
#34,Top,TopBot,Challenger - 451 LP,52.1,1671 / 1534,TangilBOT
#35,Mid,SrqUe,Challenger - 444 LP,52.7,1366 / 1226,moxir
#36,Support,Rookie,Challenger - 441 LP,54.1,1185 / 1007,LordArtos
#37,Mid,Mephisto,Challenger - 440 LP,53.7,1269 / 1092,Zettohail
#38,ADC,botkek,Challenger - 439 LP,53.3,1625 / 1423,redeemer
#39,Support,xplayz4dayz,Challenger - 439 LP,56.8,872 / 663,froggen
#40,Top,Craq,Challenger - 437 LP,53.9,2866 / 2448,moxir
#41,Mid,Jess,Challenger - 434 LP,52.8,1245 / 1115,WildChoas
#42,Support,Dibbs,Challenger - 426 LP,53.9,1018 / 869,MaverickG
#43,ADC,NewMeta,Challenger - 423 LP,52.6,1730 / 1556,moxir
#44,ADC,Ree-ason,Challenger - 421 LP,51.8,1499 / 1396,hmphree
#45,Jungle,Shard,Challenger - 417 LP,53.4,1465 / 1281,Memersticks
#46,Jungle,Iris,Challenger - 413 LP,54.1,1325 / 1125,WildChoas
#47,Mid,LeSnek,Challenger - 413 LP,52.5,1062 / 959,LS
#48,Jungle,Sanga,Challenger - 411 LP,53.9,1435 / 1225,EMFyels
#49,Top,Jarun,Challenger - 396 LP,51.9,1457 / 1352,Memersticks
#50,Jungle,Freja,Challenger - 395 LP,54.9,929 / 764,ornstein123
#51,Mid,The_Ghost16,Grandmaster - 393 LP,54.3,952 / 802,Sb1
#52,ADC,Puki style23,Grandmaster - 392 LP,53.6,1024 / 886,Klorellv4
#53,Support,Kaflax,Grandmaster - 392 LP,54.7,1004 / 830,Kawax
#54,Top,DoinB,Grandmaster - 389 LP,54.3,992 / 836,LordArtos
#55,ADC,sandbox15,Grandmaster - 383 LP,53.4,1272 / 1111,
#56,ADC,Panther,Grandmaster - 383 LP,53.4,1110 / 967,WildChoas
#57,Jungle,SmelliElli,Grandmaster - 381 LP,57.3,853 / 635,bigjon
#58,Top,sandbox0,Grandmaster - 379 LP,53.7,1080 / 931,
#59,Top,Alistar top,Grandmaster - 377 LP,54.8,902 / 743,roysiggi 2 
