Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2256 LP,70.7,857 / 355,Choi
#2,ADC,Impx,Challenger - 1360 LP,61.4,1327 / 835,Choi
#3,Jungle,Aela ,Challenger - 1359 LP,57.8,1132 / 825,MolscarZX
#4,Jungle,tarzaned,Challenger - 1046 LP,60.7,488 / 316,Tyler1
#5,Top,Heimerdonger,Challenger - 910 LP,56.5,1565 / 1203,TimoMacDonut
#6,Mid,Jarl Mid,Challenger - 889 LP,59.5,1235 / 842,Jarl
#7,Support,HelpingX,Challenger - 814 LP,58.2,1167 / 838,Felixxx
#8,Jungle,AttSeeker,Challenger - 732 LP,56.6,861 / 661,PaxVan
#9,ADC,Cryhard II,Challenger - 656 LP,54.3,1384 / 1167,roysiggi
#10,Support,Fekker,Challenger - 648 LP,54.7,1384 / 1148,Key
#11,Mid,Etosh,Challenger - 633 LP,53.6,1319 / 1140,Etosh
#12,Mid,PawNx,Challenger - 617 LP,55.1,1341 / 1091,Choi
#13,Jungle,Canyon,Challenger - 617 LP,58.3,1337 / 957,YamatoCannon
#14,Jungle,sandbox5,Challenger - 598 LP,55.7,949 / 755,
#15,Mid,midkek,Challenger - 580 LP,52.8,1402 / 1255,redeemer
#16,Jungle,Umbral,Challenger - 560 LP,55.3,1147 / 929,Indoraps
#17,Jungle,Nunu V2,Challenger - 556 LP,56.9,995 / 755,willchung1024
#18,Top,Salsa,Challenger - 552 LP,52.2,2115 / 1933,YungYiga
#19,Jungle,Wakes,Challenger - 551 LP,57.4,1429 / 1060,alim
#20,Jungle,Stupid Jungler,Challenger - 539 LP,59.2,1028 / 709,PooPooPeePee
#21,Jungle,Shitfeather,Challenger - 532 LP,56.9,1107 / 840,hiroli
#22,Mid,Choky,Challenger - 532 LP,54.6,1378 / 1148,Key
#23,Jungle,Prime Bengi,Challenger - 518 LP,60.1,843 / 560,LDK
#24,Support,unicornpetpetuwu,Challenger - 508 LP,53.6,1315 / 1140,GamerGirls
#25,Jungle,junglekek,Challenger - 480 LP,53.7,1176 / 1013,redeemer
#26,Support,DieFliegendeKuh,Challenger - 480 LP,54.5,1283 / 1069,doofboy13
#27,Jungle,Iris,Challenger - 476 LP,54.5,1394 / 1166,WildChoas
#28,Mid,EMFyels,Challenger - 471 LP,53.5,1503 / 1305,EMFyels
#29,Mid,Chovy,Challenger - 469 LP,54.9,1194 / 980,TheStriker9
#30,Jungle,QQ Nino,Challenger - 465 LP,53.6,1187 / 1027,Futaro
#31,Support,Princess,Challenger - 458 LP,53.3,1430 / 1251,Princess
#32,Support,Aeryn,Challenger - 455 LP,54.2,1256 / 1062,WildChoas
#33,Support,SupBot,Challenger - 453 LP,53.2,1304 / 1148,TangilBOT
#34,Support,Keria,Challenger - 449 LP,52.3,1219 / 1112,TheStriker9
#35,ADC,NewMeta,Challenger - 442 LP,52.7,1859 / 1669,moxir
#36,Support,Dibbs,Challenger - 436 LP,54.1,1062 / 902,MaverickG
#37,Support,xplayz4dayz,Challenger - 430 LP,56.6,909 / 697,froggen
#38,Support,Rookie,Challenger - 428 LP,53.9,1236 / 1059,LordArtos
#39,Mid,LeSnek,Challenger - 420 LP,52.6,1108 / 998,LS
#40,Top,TopBot,Challenger - 419 LP,52.0,1719 / 1586,TangilBOT
#41,Jungle,Freja,Challenger - 416 LP,55.0,971 / 793,ornstein123
#42,Jungle,Shard,Challenger - 414 LP,53.4,1505 / 1314,Memersticks
#43,Support,Kaflax,Challenger - 413 LP,54.6,1051 / 873,Kawax
#44,ADC,Puki style23,Challenger - 412 LP,53.5,1099 / 954,Klorellv4
#45,ADC,Panther,Challenger - 408 LP,53.6,1185 / 1024,WildChoas
#46,ADC,-200 years,Challenger - 405 LP,54.0,1104 / 940,aquietghost
#47,ADC,sandbox15,Challenger - 402 LP,53.4,1333 / 1164,
#48,Mid,Mephisto,Challenger - 402 LP,53.5,1301 / 1133,Zettohail
#49,Top,Alistar top,Challenger - 395 LP,54.8,958 / 789,roysiggi 2 
#50,Top,Bijou,Challenger - 393 LP,50.5,1276 / 1253,EMFyels
#51,Top,DoinB,Challenger - 393 LP,54.2,1037 / 878,LordArtos
#52,Top,sandbox0,Grandmaster - 389 LP,53.8,1129 / 971,
#53,ADC,Ree-ason,Grandmaster - 388 LP,51.6,1554 / 1459,hmphree
#54,Jungle,SmelliElli,Grandmaster - 387 LP,57.3,903 / 674,bigjon
#55,Mid,The_Ghost16,Grandmaster - 381 LP,54.1,1000 / 847,Sb1
#56,ADC,Rabbit4,Grandmaster - 369 LP,55.1,967 / 789,willchungtester
#57,Support,KC Helaz,Grandmaster - 368 LP,50.1,638 / 635,kcorp
#58,ADC,botkek,Grandmaster - 368 LP,52.9,1693 / 1509,redeemer
#59,Top,Finch,Grandmaster - 367 LP,51.6,1003 / 942,LumiFumi
#60,Jungle,Sanga,Grandmaster - 365 LP,53.8,1524 / 1310,EMFyels
#61,Top,Jarun,Grandmaster - 365 LP,51.7,1499 / 1400,Memersticks
#62,Top,Craq,Grandmaster - 360 LP,53.8,3158 / 2714,moxir
