Champion name,Win rate(%),Wins / losses
Pyke,54.8,71185 / 58605
Nautilus,53.9,63278 / 54120
Thresh,52.6,22014 / 19865
Draven,52.6,18526 / 16695
Sivir,52.3,7665 / 7003
Riven,51.9,12930 / 11971
Maokai,51.8,25728 / 23917
Janna,51.7,9610 / 8964
Quinn,51.4,6224 / 5891
Amumu,51.4,5043 / 4768
Shen,51.2,19767 / 18874
Poppy,51.2,18133 / 17315
Leona,51.2,9572 / 9120
Sejuani,51.1,27810 / 26578
Senna,51.1,22825 / 21860
Ezreal,51.1,17035 / 16288
Aurelion Sol,51.0,10046 / 9660
Heimerdinger,50.9,5939 / 5728
Lissandra,50.9,1875 / 1811
Fiora,50.8,5485 / 5322
Udyr,50.8,3939 / 3817
Vi,50.8,3505 / 3400
Tryndamere,50.8,2474 / 2394
Ryze,50.7,9949 / 9672
Warwick,50.7,7319 / 7122
Ziggs,50.7,2698 / 2627
Ivern,50.5,34419 / 33740
Sett,50.4,34926 / 34374
Yasuo,50.4,15772 / 15505
Viktor,50.4,2935 / 2883
Ekko,50.3,32051 / 31634
Xayah,50.3,20859 / 20621
Ornn,50.3,18121 / 17882
LeBlanc,50.3,12098 / 11962
Anivia,50.3,1810 / 1791
Qiyana,50.2,13433 / 13331
Kog'Maw,50.2,11000 / 10901
Fizz,50.2,7180 / 7129
Evelynn,50.2,4252 / 4213
Cho'Gath,50.1,24488 / 24383
Wukong,50.1,7358 / 7321
Neeko,50.0,26009 / 26053
Irelia,50.0,7068 / 7068
Talon,50.0,5710 / 5718
Akali,49.9,12625 / 12682
Lucian,49.9,8839 / 8891
Jayce,49.9,3964 / 3984
Galio,49.8,11486 / 11589
Jhin,49.8,6365 / 6413
Azir,49.8,4165 / 4192
Ahri,49.7,58871 / 59475
Nunu,49.7,17813 / 18019
Rumble,49.7,2084 / 2111
Xerath,49.7,1750 / 1772
Renekton,49.6,39940 / 40637
Aphelios,49.6,26225 / 26599
Pantheon,49.6,11889 / 12095
Yone,49.6,8697 / 8844
Braum,49.6,5962 / 6049
Karthus,49.5,28347 / 28875
Camille,49.5,13702 / 13965
Vayne,49.5,8992 / 9185
Yuumi,49.5,5826 / 5941
Miss Fortune,49.4,6153 / 6302
Rammus,49.4,5251 / 5376
Gangplank,49.4,4313 / 4421
Katarina,49.3,5521 / 5687
Varus,49.3,5436 / 5580
Syndra,49.3,3611 / 3707
Bard,49.2,31423 / 32419
Volibear,49.2,14071 / 14540
Zed,49.2,6474 / 6677
Gnar,49.2,2960 / 3055
Kassadin,49.1,11440 / 11839
Caitlyn,49.1,10644 / 11048
Cassiopeia,49.1,6083 / 6304
Malphite,49.1,4570 / 4740
Mordekaiser,49.1,4455 / 4619
Hecarim,49.0,2745 / 2861
Kai'Sa,48.9,14066 / 14693
Garen,48.9,9929 / 10374
Jinx,48.9,7414 / 7740
Orianna,48.9,3275 / 3429
Tahm Kench,48.9,3207 / 3350
Illaoi,48.9,580 / 606
Lillia,48.8,7655 / 8020
Rek'Sai,48.7,4135 / 4349
Veigar,48.7,3472 / 3653
Twitch,48.6,9816 / 10363
Kennen,48.6,4951 / 5237
Kayn,48.6,2487 / 2628
Rengar,48.5,5634 / 5972
Blitzcrank,48.4,15972 / 16996
Ashe,48.4,7307 / 7799
Lee Sin,48.4,4935 / 5263
Rakan,48.3,28750 / 30762
Jarvan IV,48.3,12494 / 13360
Zoe,48.3,7458 / 7984
Alistar,48.3,5921 / 6337
Sion,48.3,3725 / 3983
Karma,48.2,10271 / 11019
Diana,48.2,6763 / 7276
Singed,48.2,4662 / 5007
Dr. Mundo,48.2,3200 / 3440
Taliyah,48.2,1330 / 1431
Skarner,48.1,1405 / 1517
Tristana,48.0,3317 / 3593
Kalista,47.9,3838 / 4172
Gragas,47.9,3158 / 3433
Darius,47.8,7259 / 7925
Aatrox,47.8,7069 / 7716
Graves,47.8,3126 / 3407
Teemo,47.8,3084 / 3365
Nocturne,47.8,1933 / 2111
Taric,47.8,1526 / 1667
Zilean,47.6,3213 / 3541
Yorick,47.6,1124 / 1235
Urgot,47.5,2965 / 3275
Nasus,47.5,2727 / 3009
Corki,47.5,1630 / 1802
Vel'Koz,47.4,1723 / 1912
Sylas,47.3,3585 / 3996
Vladimir,47.2,4943 / 5532
Kled,47.2,3228 / 3613
Twisted Fate,47.2,1119 / 1250
Zac,47.1,6121 / 6875
Nidalee,46.8,3435 / 3899
Swain,46.7,4110 / 4688
Morgana,46.5,5296 / 6104
Lux,46.5,1171 / 1346
Lulu,46.3,14915 / 17291
Nami,46.0,3822 / 4489
Elise,45.9,2789 / 3285
Annie,45.7,1565 / 1858
Zyra,45.7,1306 / 1554
Jax,45.5,3209 / 3841
Kayle,45.5,1360 / 1629
Malzahar,45.5,969 / 1161
Master Yi,45.3,1617 / 1951
Sona,44.4,2780 / 3485
Kha'Zix,44.1,2125 / 2695
Trundle,44.0,2181 / 2772
Kindred,43.8,984 / 1263
Soraka,43.4,3209 / 4181
Brand,43.1,1195 / 1575
Fiddlesticks,42.4,1936 / 2626
Shyvana,42.0,1776 / 2451
Shaco,41.3,1011 / 1437
Olaf,40.7,1579 / 2304
Xin Zhao,37.1,448 / 759
