Champion name,Win rate(%),Wins / losses
Pyke,54.9,69424 / 57110
Nautilus,54.0,61713 / 52647
Thresh,52.6,21432 / 19349
Draven,52.5,18046 / 16303
Sivir,52.2,7475 / 6844
Riven,51.9,12612 / 11669
Maokai,51.8,25107 / 23337
Janna,51.8,9410 / 8758
Amumu,51.5,4949 / 4667
Quinn,51.3,6106 / 5785
Sejuani,51.2,27199 / 25961
Shen,51.2,19442 / 18556
Ezreal,51.2,16692 / 15935
Leona,51.2,9302 / 8864
Senna,51.1,22114 / 21204
Poppy,51.1,17770 / 16991
Lissandra,51.1,1836 / 1756
Heimerdinger,51.0,5805 / 5581
Aurelion Sol,50.9,9811 / 9470
Udyr,50.8,3888 / 3770
Vi,50.8,3468 / 3358
Ziggs,50.8,2642 / 2558
Tryndamere,50.7,2384 / 2319
Ryze,50.6,9682 / 9434
Warwick,50.6,7197 / 7014
Fiora,50.6,5375 / 5239
Ivern,50.5,33745 / 33086
Viktor,50.5,2865 / 2803
Sett,50.4,34241 / 33714
Xayah,50.4,20498 / 20210
Yasuo,50.4,15391 / 15163
Ekko,50.3,31434 / 31037
Ornn,50.3,17810 / 17570
LeBlanc,50.3,11862 / 11722
Qiyana,50.2,13166 / 13041
Fizz,50.2,7069 / 7026
Evelynn,50.2,4180 / 4154
Cho'Gath,50.1,23999 / 23899
Kog'Maw,50.1,10746 / 10688
Wukong,50.1,7250 / 7227
Anivia,50.1,1768 / 1764
Neeko,50.0,25598 / 25616
Akali,50.0,12364 / 12387
Irelia,50.0,6956 / 6963
Galio,49.9,11289 / 11354
Lucian,49.9,8691 / 8716
Jhin,49.9,6247 / 6283
Azir,49.9,4086 / 4108
Jayce,49.9,3901 / 3916
Ahri,49.8,57805 / 58330
Talon,49.8,5596 / 5632
Nunu,49.7,17369 / 17582
Braum,49.7,5898 / 5976
Xerath,49.7,1702 / 1722
Renekton,49.6,39168 / 39860
Aphelios,49.6,25739 / 26143
Camille,49.6,13341 / 13565
Pantheon,49.6,11711 / 11895
Rumble,49.6,2047 / 2079
Karthus,49.5,27713 / 28261
Yone,49.5,8467 / 8627
Miss Fortune,49.5,6052 / 6177
Yuumi,49.5,5652 / 5758
Rammus,49.5,5164 / 5270
Vayne,49.4,8795 / 9000
Syndra,49.4,3543 / 3631
Katarina,49.3,5409 / 5572
Varus,49.3,5354 / 5510
Gnar,49.3,2915 / 3003
Bard,49.2,30817 / 31776
Zed,49.2,6355 / 6558
Cassiopeia,49.2,5984 / 6179
Malphite,49.2,4501 / 4643
Mordekaiser,49.2,4349 / 4494
Gangplank,49.2,4216 / 4354
Volibear,49.1,13788 / 14268
Kassadin,49.1,11237 / 11628
Caitlyn,49.1,10387 / 10777
Hecarim,49.1,2707 / 2808
Garen,48.9,9749 / 10191
Jinx,48.9,7230 / 7555
Orianna,48.9,3246 / 3397
Kai'Sa,48.8,13783 / 14434
Lillia,48.8,7511 / 7869
Rek'Sai,48.8,4066 / 4265
Tahm Kench,48.8,3152 / 3309
Illaoi,48.8,574 / 603
Twitch,48.6,9633 / 10171
Rengar,48.6,5453 / 5768
Kennen,48.6,4858 / 5133
Veigar,48.6,3385 / 3580
Blitzcrank,48.5,15719 / 16707
Kayn,48.5,2389 / 2540
Karma,48.4,10085 / 10770
Ashe,48.4,7135 / 7618
Alistar,48.4,5820 / 6217
Lee Sin,48.4,4863 / 5179
Sion,48.4,3661 / 3905
Rakan,48.3,28202 / 30178
Jarvan IV,48.3,12325 / 13171
Singed,48.3,4582 / 4914
Taliyah,48.3,1313 / 1408
Zoe,48.2,7334 / 7867
Diana,48.1,6643 / 7164
Tristana,48.0,3265 / 3544
Dr. Mundo,48.0,3143 / 3404
Graves,48.0,3084 / 3344
Skarner,48.0,1378 / 1491
Kalista,47.9,3779 / 4110
Darius,47.8,7128 / 7783
Aatrox,47.8,6971 / 7621
Gragas,47.8,3083 / 3361
Teemo,47.8,3010 / 3289
Nocturne,47.8,1914 / 2092
Yorick,47.8,1110 / 1214
Taric,47.7,1504 / 1646
Zilean,47.6,3178 / 3492
Urgot,47.6,2907 / 3203
Nasus,47.6,2674 / 2938
Corki,47.5,1604 / 1776
Sylas,47.3,3519 / 3925
Vel'Koz,47.3,1689 / 1885
Vladimir,47.2,4868 / 5443
Kled,47.2,3197 / 3580
Twisted Fate,47.2,1101 / 1230
Zac,47.1,6001 / 6747
Nidalee,46.9,3393 / 3849
Swain,46.7,4055 / 4628
Lux,46.6,1162 / 1329
Morgana,46.4,5188 / 5989
Lulu,46.3,14602 / 16919
Nami,46.0,3777 / 4432
Elise,45.9,2754 / 3245
Jax,45.6,3151 / 3763
Kayle,45.6,1333 / 1593
Zyra,45.6,1287 / 1534
Malzahar,45.6,961 / 1147
Annie,45.5,1537 / 1839
Master Yi,45.3,1601 / 1936
Sona,44.3,2737 / 3443
Kha'Zix,44.2,2049 / 2585
Trundle,44.1,2156 / 2734
Kindred,43.7,941 / 1211
Soraka,43.5,3172 / 4128
Brand,43.1,1177 / 1553
Fiddlesticks,42.6,1921 / 2593
Shyvana,42.0,1746 / 2416
Shaco,41.3,998 / 1418
Olaf,40.6,1550 / 2264
Xin Zhao,37.1,441 / 747
