Champion name,Win rate(%),Wins / losses
Pyke,54.8,87095 / 71836
Nautilus,53.8,77436 / 66415
Draven,52.8,23910 / 21366
Thresh,52.6,27554 / 24842
Sivir,52.2,9442 / 8657
Maokai,51.8,31389 / 29243
Riven,51.7,15704 / 14683
Senna,51.5,29072 / 27342
Janna,51.5,11613 / 10931
Amumu,51.5,6105 / 5742
Leona,51.4,11783 / 11127
Quinn,51.2,7431 / 7071
Tryndamere,51.2,3334 / 3178
Lissandra,51.2,2342 / 2235
Shen,51.1,23074 / 22100
Poppy,51.1,21428 / 20523
Ezreal,51.1,20623 / 19753
Vi,51.1,4320 / 4133
Aurelion Sol,51.0,11710 / 11250
Sejuani,50.9,33700 / 32558
Heimerdinger,50.9,7138 / 6883
Udyr,50.9,4541 / 4373
Ryze,50.6,11929 / 11652
Ziggs,50.6,3295 / 3220
Sett,50.5,41807 / 41054
Yasuo,50.5,19117 / 18711
Warwick,50.5,8367 / 8207
Ivern,50.4,40500 / 39800
Ornn,50.4,21372 / 21025
Fiora,50.4,6453 / 6350
Anivia,50.4,2159 / 2126
Ekko,50.3,37683 / 37260
LeBlanc,50.3,14506 / 14320
Fizz,50.3,8453 / 8361
Xayah,50.2,24404 / 24179
Irelia,50.2,8502 / 8451
Talon,50.2,6701 / 6649
Wukong,50.1,8602 / 8564
Evelynn,50.1,5060 / 5049
Viktor,50.1,3750 / 3738
Neeko,50.0,30450 / 30451
Qiyana,50.0,15663 / 15632
Akali,50.0,15208 / 15235
Kog'Maw,50.0,13380 / 13374
Cho'Gath,49.9,28566 / 28628
Lucian,49.9,10524 / 10587
Jayce,49.9,4787 / 4814
Galio,49.8,13725 / 13810
Jhin,49.8,7690 / 7760
Yuumi,49.8,7197 / 7249
Ahri,49.7,68740 / 69696
Aphelios,49.7,30308 / 30717
Camille,49.7,16417 / 16642
Azir,49.6,4883 / 4953
Renekton,49.5,46996 / 47855
Karthus,49.5,33651 / 34346
Nunu,49.5,21098 / 21552
Pantheon,49.5,13878 / 14144
Vayne,49.5,11257 / 11505
Yone,49.5,10340 / 10548
Miss Fortune,49.5,7468 / 7615
Braum,49.5,6846 / 6994
Cassiopeia,49.4,7085 / 7248
Varus,49.4,6355 / 6498
Syndra,49.4,4309 / 4408
Kassadin,49.3,13472 / 13833
Rumble,49.3,2509 / 2583
Xerath,49.3,2295 / 2358
Caitlyn,49.2,12848 / 13278
Katarina,49.2,6640 / 6853
Rammus,49.2,6196 / 6393
Bard,49.1,36773 / 38067
Malphite,49.1,5456 / 5651
Gangplank,49.1,5234 / 5433
Kai'Sa,49.0,16571 / 17262
Volibear,49.0,16391 / 17026
Zed,49.0,7572 / 7892
Illaoi,49.0,665 / 692
Garen,48.9,11419 / 11949
Mordekaiser,48.9,5335 / 5576
Taric,48.9,1840 / 1921
Jinx,48.8,9223 / 9672
Lillia,48.8,9099 / 9553
Graves,48.8,3991 / 4194
Hecarim,48.8,3229 / 3385
Twitch,48.7,11658 / 12264
Rek'Sai,48.7,4891 / 5154
Veigar,48.7,4169 / 4392
Lee Sin,48.5,5764 / 6131
Rakan,48.4,33492 / 35745
Kennen,48.4,5909 / 6293
Singed,48.4,5524 / 5896
Gragas,48.4,4023 / 4288
Orianna,48.4,3832 / 4079
Tahm Kench,48.4,3756 / 4010
Gnar,48.4,3401 / 3621
Karma,48.3,12248 / 13100
Sion,48.3,4588 / 4903
Blitzcrank,48.2,18377 / 19765
Jarvan IV,48.2,14076 / 15131
Ashe,48.2,9024 / 9689
Zoe,48.2,8655 / 9290
Diana,48.2,7832 / 8425
Kalista,48.2,4593 / 4944
Taliyah,48.2,1578 / 1699
Tristana,48.1,3938 / 4249
Kayn,48.1,3007 / 3242
Rengar,48.0,7018 / 7595
Alistar,48.0,6962 / 7528
Dr. Mundo,48.0,3680 / 3988
Yorick,47.9,1374 / 1496
Nocturne,47.8,2381 / 2604
Corki,47.8,1960 / 2137
Darius,47.7,8706 / 9536
Aatrox,47.7,8160 / 8946
Teemo,47.7,3658 / 4015
Nasus,47.7,3265 / 3576
Skarner,47.7,1648 / 1807
Twisted Fate,47.7,1366 / 1499
Zilean,47.6,3687 / 4059
Zac,47.4,7323 / 8136
Vladimir,47.3,5810 / 6465
Sylas,47.3,4349 / 4849
Urgot,47.3,3402 / 3798
Swain,47.2,4812 / 5382
Kled,47.1,3642 / 4092
Nidalee,46.9,4026 / 4567
Vel'Koz,46.9,2103 / 2382
Lux,46.7,1393 / 1591
Lulu,46.5,17264 / 19902
Morgana,46.5,6233 / 7182
Elise,46.2,3435 / 4000
Zyra,46.0,1616 / 1897
Malzahar,45.9,1167 / 1378
Nami,45.7,4238 / 5034
Jax,45.7,3864 / 4594
Annie,45.7,1923 / 2282
Kayle,45.6,1720 / 2056
Kindred,45.2,1460 / 1773
Master Yi,45.1,1914 / 2331
Trundle,44.0,2636 / 3349
Sona,43.8,3141 / 4024
Soraka,43.7,3631 / 4685
Kha'Zix,43.3,2656 / 3483
Brand,43.0,1463 / 1941
Fiddlesticks,42.8,2351 / 3147
Shyvana,42.4,2153 / 2925
Olaf,40.8,1896 / 2755
Shaco,40.3,1143 / 1690
Xin Zhao,37.4,558 / 935
