Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 3400 LP,71.5,864 / 345,Simp
#2,Top,Attila,Challenger - 2262 LP,66.0,1700 / 876,huffey
#3,Mid,Etosh,Challenger - 2141 LP,61.7,1427 / 886,Etosh
#4,Jungle,Prime Bengi,Challenger - 1960 LP,76.4,1040 / 321,LDK
#5,Support,unicornpetpetuwu,Challenger - 1463 LP,56.8,1607 / 1221,GamerGirls
#6,Jungle,Shitfeather,Challenger - 1338 LP,58.8,1353 / 948,hiroli
#7,Support,HelpingX,Challenger - 952 LP,55.9,1766 / 1395,Felixxx
#8,Jungle,tarzaned,Challenger - 916 LP,55.3,1491 / 1204,Tyler1
#9,Top,Kingen,Challenger - 865 LP,52.0,2283 / 2107,Maffayoo
#10,ADC,Primmish,Challenger - 817 LP,53.0,1684 / 1491,Trindor
#11,Mid,Ciri,Challenger - 803 LP,56.2,1398 / 1091,warmi024
#12,Top,Scarra,Challenger - 781 LP,53.1,2075 / 1831,OfflineTV
#13,ADC,Cryhard II,Challenger - 748 LP,54.6,1449 / 1206,roysiggi
#14,Support,DieFliegendeKuh,Challenger - 741 LP,54.5,1539 / 1283,doofboy13
#15,Jungle,Chiquinho,Challenger - 730 LP,50.8,1690 / 1636,Sb1
#16,ADC,QQ Itsuki,Challenger - 683 LP,53.1,1900 / 1677,Futaro
#17,Support,subby,Challenger - 659 LP,54.1,1750 / 1485,Cuz
#18,Mid,Zer0,Challenger - 652 LP,53.7,1737 / 1496,Trindor
#19,Jungle,Stupid Jungler,Challenger - 640 LP,54.0,1393 / 1187,PooPooPeePee
#20,ADC,Rabbit4,Challenger - 618 LP,53.6,1928 / 1669,willchungtester
#21,ADC,MolscarZ,Challenger - 598 LP,53.4,1814 / 1584,MolscarZX
#22,Mid,Piols,Challenger - 589 LP,54.3,1554 / 1306,Piols
#23,Mid,Choky,Challenger - 589 LP,54.4,1551 / 1302,Key
#24,Mid,Lama glama,Challenger - 554 LP,57.4,1203 / 893,Laminatory
#25,Jungle,Bliz,Challenger - 551 LP,54.1,1759 / 1495,GooseHouse
#26,Support,Jellybeans,Challenger - 547 LP,56.0,1264 / 993,Shagrad
#27,Mid,garbz,Challenger - 534 LP,52.0,2097 / 1938,garbz
#28,Mid,Chovy,Challenger - 512 LP,52.3,1271 / 1160,TheStriker9
#29,ADC,Maffa,Challenger - 511 LP,54.6,1296 / 1078,Tetraa
#30,Top,Jodko,Challenger - 497 LP,53.7,1679 / 1448,Jinxnator
#31,Jungle,ggbebe,Challenger - 495 LP,51.9,1930 / 1786,garbz
#32,Jungle,Jinxnator,Challenger - 477 LP,52.5,1517 / 1375,Jinxnator
#33,Mid,Jarl Mid,Challenger - 474 LP,54.3,1277 / 1073,Jarl
#34,Support,Emwues24,Challenger - 471 LP,50.9,1483 / 1433,Jinxnator
#35,Jungle,4fun jungle,Challenger - 462 LP,56.8,1073 / 817,Mullster
