Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 3404 LP,71.9,850 / 333,Simp
#2,Top,Attila,Challenger - 2242 LP,66.0,1681 / 867,huffey
#3,Mid,Etosh,Challenger - 2118 LP,61.6,1402 / 873,Etosh
#4,Jungle,Prime Bengi,Challenger - 1970 LP,77.0,1023 / 305,LDK
#5,Support,unicornpetpetuwu,Challenger - 1405 LP,56.9,1581 / 1200,GamerGirls
#6,Jungle,Shitfeather,Challenger - 1317 LP,58.8,1333 / 935,hiroli
#7,Support,HelpingX,Challenger - 930 LP,55.9,1721 / 1359,Felixxx
#8,Top,Kingen,Challenger - 858 LP,52.0,2225 / 2052,Maffayoo
#9,Jungle,tarzaned,Challenger - 834 LP,55.1,1443 / 1174,Tyler1
#10,Mid,Ciri,Challenger - 819 LP,56.5,1357 / 1044,warmi024
#11,ADC,QQ Itsuki,Challenger - 748 LP,53.4,1864 / 1627,Futaro
#12,ADC,Cryhard II,Challenger - 745 LP,54.6,1413 / 1175,roysiggi
#13,Jungle,Chiquinho,Challenger - 730 LP,50.8,1665 / 1613,Sb1
#14,Support,DieFliegendeKuh,Challenger - 725 LP,54.5,1497 / 1250,doofboy13
#15,Mid,Zer0,Challenger - 696 LP,53.8,1687 / 1449,Trindor
#16,Jungle,Stupid Jungler,Challenger - 661 LP,54.2,1361 / 1149,PooPooPeePee
#17,Support,subby,Challenger - 656 LP,54.2,1695 / 1434,Cuz
#18,ADC,Primmish,Challenger - 643 LP,52.6,1622 / 1459,Trindor
#19,Top,Scarra,Challenger - 631 LP,52.9,2004 / 1785,OfflineTV
#20,ADC,MolscarZ,Challenger - 630 LP,53.6,1784 / 1546,MolscarZX
#21,Mid,Piols,Challenger - 622 LP,54.3,1507 / 1266,Piols
#22,Jungle,Bliz,Challenger - 609 LP,54.2,1737 / 1467,GooseHouse
#23,ADC,Rabbit4,Challenger - 607 LP,53.6,1899 / 1646,willchungtester
#24,Mid,Choky,Challenger - 572 LP,54.3,1519 / 1278,Key
#25,Support,Jellybeans,Challenger - 557 LP,56.3,1229 / 955,Shagrad
#26,Mid,Lama glama,Challenger - 556 LP,57.6,1181 / 871,Laminatory
#27,Mid,Chovy,Challenger - 546 LP,52.5,1249 / 1128,TheStriker9
#28,ADC,NewMeta,Challenger - 498 LP,52.0,1700 / 1568,moxir
#29,Top,Jodko,Challenger - 491 LP,53.7,1649 / 1420,Jinxnator
#30,Jungle,Jinxnator,Challenger - 474 LP,52.5,1500 / 1359,Jinxnator
#31,Mid,garbz,Challenger - 468 LP,51.9,2051 / 1904,garbz
#32,ADC,Maffa,Challenger - 466 LP,54.3,1269 / 1067,Tetraa
#33,Jungle,Wakes,Challenger - 463 LP,51.7,1590 / 1488,alim
#34,Jungle,4fun jungle,Challenger - 461 LP,56.9,1049 / 794,Mullster
#35,Mid,Jarl Mid,Challenger - 457 LP,54.3,1260 / 1062,Jarl
#36,Top,Lisa,Challenger - 451 LP,54.2,805 / 679,Blackpink
#37,Top,Akari,Challenger - 450 LP,48.4,1535 / 1636,GooseHouse
#38,Support,Emwues24,Challenger - 450 LP,50.8,1446 / 1403,Jinxnator
#39,Jungle,Skogs Johnny,Challenger - 438 LP,58.4,971 / 693,Barebackassassin
#40,ADC,Lidl Bear,Challenger - 438 LP,54.2,1136 / 960,wertyce
#41,ADC,Percy,Challenger - 438 LP,54.2,1550 / 1308,b1gw00dy613
#42,Jungle,ggbebe,Challenger - 436 LP,51.7,1867 / 1747,garbz
#43,Support,Xenicz,Challenger - 431 LP,53.6,1179 / 1021,iambadatlol4
