Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 3464 LP,71.4,885 / 354,Simp
#2,Top,Attila,Challenger - 2253 LP,65.9,1723 / 892,huffey
#3,Mid,Etosh,Challenger - 2113 LP,61.5,1456 / 912,Etosh
#4,Jungle,Prime Bengi,Challenger - 1972 LP,76.0,1063 / 336,LDK
#5,Support,unicornpetpetuwu,Challenger - 1518 LP,57.0,1639 / 1236,GamerGirls
#6,Jungle,Shitfeather,Challenger - 1326 LP,58.6,1369 / 967,hiroli
#7,Support,HelpingX,Challenger - 943 LP,55.7,1805 / 1438,Felixxx
#8,Jungle,tarzaned,Challenger - 897 LP,55.1,1525 / 1244,Tyler1
#9,Top,Kingen,Challenger - 876 LP,52.0,2343 / 2163,Maffayoo
#10,ADC,Primmish,Challenger - 855 LP,52.9,1720 / 1532,Trindor
#11,Mid,Ciri,Challenger - 793 LP,55.9,1434 / 1132,warmi024
#12,Top,Scarra,Challenger - 767 LP,53.0,2115 / 1876,OfflineTV
#13,Support,DieFliegendeKuh,Challenger - 752 LP,54.5,1578 / 1317,doofboy13
#14,ADC,Cryhard II,Challenger - 748 LP,54.4,1480 / 1239,roysiggi
#15,Jungle,Chiquinho,Challenger - 729 LP,50.8,1717 / 1661,Sb1
#16,ADC,QQ Itsuki,Challenger - 699 LP,53.1,1934 / 1709,Futaro
#17,Mid,Zer0,Challenger - 692 LP,53.8,1775 / 1523,Trindor
#18,ADC,Rabbit4,Challenger - 656 LP,53.8,1952 / 1679,willchungtester
#19,Jungle,Stupid Jungler,Challenger - 647 LP,54.0,1420 / 1209,PooPooPeePee
#20,Support,subby,Challenger - 634 LP,53.9,1775 / 1521,Cuz
#21,Mid,Choky,Challenger - 615 LP,54.5,1573 / 1314,Key
#22,Mid,garbz,Challenger - 605 LP,52.1,2128 / 1958,garbz
#23,Mid,Piols,Challenger - 591 LP,54.3,1571 / 1322,Piols
#24,Support,Jellybeans,Challenger - 588 LP,56.2,1294 / 1009,Shagrad
#25,ADC,MolscarZ,Challenger - 584 LP,53.3,1829 / 1602,MolscarZX
#26,Mid,Lama glama,Challenger - 573 LP,57.4,1223 / 907,Laminatory
#27,Jungle,ggbebe,Challenger - 571 LP,52.1,1962 / 1801,garbz
#28,Jungle,Bliz,Challenger - 550 LP,54.0,1769 / 1506,GooseHouse
#29,Jungle,junglekek,Challenger - 548 LP,61.0,454 / 290,redeemer
#30,Jungle,AttSeeker,Challenger - 511 LP,53.9,1279 / 1096,PaxVan
#31,ADC,Maffa,Challenger - 508 LP,54.5,1309 / 1092,Tetraa
