Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 3413 LP,71.1,887 / 360,Simp
#2,Top,Attila,Challenger - 2257 LP,65.9,1730 / 896,huffey
#3,Mid,Etosh,Challenger - 2134 LP,61.6,1468 / 914,Etosh
#4,Jungle,Prime Bengi,Challenger - 1982 LP,76.0,1069 / 338,LDK
#5,Support,unicornpetpetuwu,Challenger - 1530 LP,57.0,1647 / 1243,GamerGirls
#6,Jungle,Shitfeather,Challenger - 1330 LP,58.6,1385 / 980,hiroli
#7,Support,HelpingX,Challenger - 1117 LP,55.8,1841 / 1457,Felixxx
#8,Jungle,tarzaned,Challenger - 931 LP,55.0,1555 / 1271,Tyler1
#9,Top,Kingen,Challenger - 862 LP,51.9,2382 / 2204,Maffayoo
#10,ADC,Primmish,Challenger - 828 LP,52.9,1754 / 1559,Trindor
#11,Mid,Ciri,Challenger - 797 LP,55.7,1465 / 1164,warmi024
#12,ADC,QQ Itsuki,Challenger - 780 LP,53.2,1962 / 1727,Futaro
#13,ADC,Cryhard II,Challenger - 759 LP,54.4,1507 / 1263,roysiggi
#14,Mid,Zer0,Challenger - 758 LP,53.8,1806 / 1548,Trindor
#15,Top,Scarra,Challenger - 746 LP,52.9,2151 / 1914,OfflineTV
#16,Jungle,Chiquinho,Challenger - 664 LP,50.6,1730 / 1690,Sb1
#17,Support,DieFliegendeKuh,Challenger - 662 LP,54.2,1616 / 1367,doofboy13
#18,Jungle,Stupid Jungler,Challenger - 651 LP,54.0,1430 / 1217,PooPooPeePee
#19,ADC,Rabbit4,Challenger - 644 LP,53.7,1964 / 1695,willchungtester
#20,Mid,Choky,Challenger - 627 LP,54.5,1585 / 1323,Key
#21,Support,subby,Challenger - 620 LP,53.7,1791 / 1543,Cuz
#22,Support,Jellybeans,Challenger - 602 LP,56.2,1314 / 1023,Shagrad
#23,Mid,Piols,Challenger - 593 LP,54.3,1579 / 1329,Piols
#24,ADC,MolscarZ,Challenger - 588 LP,53.3,1838 / 1610,MolscarZX
#25,Jungle,junglekek,Challenger - 585 LP,61.1,468 / 298,redeemer
#26,Jungle,AttSeeker,Challenger - 577 LP,54.1,1298 / 1103,PaxVan
#27,Mid,garbz,Challenger - 574 LP,51.9,2136 / 1978,garbz
#28,Jungle,ggbebe,Challenger - 568 LP,52.1,1967 / 1807,garbz
#29,Mid,Lama glama,Challenger - 556 LP,57.2,1231 / 922,Laminatory
#30,Jungle,Bliz,Challenger - 542 LP,53.9,1777 / 1517,GooseHouse
#31,Mid,Jarl Mid,Challenger - 507 LP,54.5,1304 / 1087,Jarl
#32,Mid,Chovy,Challenger - 501 LP,52.2,1321 / 1208,TheStriker9
#33,Top,Jodko,Challenger - 497 LP,53.6,1713 / 1483,Jinxnator
#34,Support,Emwues24,Challenger - 489 LP,51.0,1523 / 1466,Jinxnator
#35,Top,Heimerdonger,Challenger - 485 LP,54.1,1456 / 1236,TimoMacDonut
#36,ADC,Maffa,Challenger - 482 LP,54.3,1314 / 1107,Tetraa
#37,Jungle,Jinxnator,Challenger - 477 LP,52.4,1542 / 1401,Jinxnator
#38,Jungle,Wakes,Challenger - 445 LP,51.8,1677 / 1559,alim
#39,ADC,Percy,Challenger - 445 LP,54.4,1624 / 1363,b1gw00dy613
#40,Jungle,Skogs Johnny,Challenger - 442 LP,57.9,1018 / 739,Barebackassassin
#41,ADC,NewMeta,Challenger - 441 LP,51.7,1779 / 1660,moxir
#42,Jungle,4fun jungle,Challenger - 435 LP,56.4,1091 / 845,Mullster
#43,Top,Salsa,Challenger - 430 LP,54.4,1351 / 1134,YungYiga
#44,Mid,SrqUe,Challenger - 428 LP,53.0,1774 / 1573,moxir
#45,Top,Lisa,Challenger - 419 LP,53.5,872 / 759,Blackpink
#46,ADC,Lidl Bear,Challenger - 416 LP,53.8,1184 / 1016,wertyce
#47,Support,Xenicz,Challenger - 400 LP,53.1,1235 / 1090,iambadatlol4
#48,Top,Togato,Challenger - 398 LP,54.4,1160 / 972,Megadava
#49,Top,Fabrizio Frizzi,Challenger - 394 LP,52.9,1099 / 979,CQANQKA
