Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Nautilus,0,0,377,235,0,0,0,0,0,4
Skarner,0,0,37,58,0,0,0,0,0,0
Jarvan IV,0,0,0,1,0,0,0,0,0,0
Cho'Gath,179,142,0,0,0,0,0,0,0,0
Galio,43,59,0,0,0,0,0,0,60,84
Malphite,1,2,2,1,90,71,0,0,2,2
Zed,0,0,0,0,325,227,0,0,0,0
Talon,0,0,0,0,68,47,0,0,0,0
Zoe,0,0,0,0,2,6,7,14,0,0
Neeko,0,0,66,91,74,54,51,37,116,72
Ziggs,0,0,0,0,7,7,0,0,0,0
Ahri,0,0,0,0,58,31,197,119,0,0
Kha'Zix,0,0,82,72,0,0,0,0,0,0
Graves,0,0,12,25,0,0,0,0,0,0
Zac,0,0,30,26,0,0,0,0,0,0
Rakan,0,0,0,0,0,0,0,0,225,235
Pyke,0,0,0,0,0,0,0,0,73,83
Karthus,0,0,10,13,0,0,126,81,0,0
Syndra,24,40,0,0,0,0,4,2,0,0
Bard,34,29,64,43,59,41,41,36,231,176
Dr. Mundo,19,20,0,0,0,0,196,191,0,0
Xayah,0,0,0,0,0,0,8,17,0,0
Ezreal,0,0,0,0,0,0,116,129,0,0
Shen,0,0,0,0,0,0,0,0,123,128
Pantheon,180,136,17,11,0,0,0,0,0,0
Miss Fortune,0,0,0,0,0,0,171,119,0,0
Poppy,139,126,0,0,0,0,0,0,0,0
Lee Sin,0,0,0,1,0,0,0,0,0,0
Kled,106,100,0,0,36,40,0,0,0,0
LeBlanc,0,0,0,0,4,2,0,0,0,0
Wukong,0,0,117,106,0,0,0,0,0,0
Soraka,0,0,0,0,0,0,0,0,68,66
Sett,91,97,0,0,0,0,0,0,38,52
Ekko,108,78,63,73,0,0,0,0,0,0
Akali,0,0,0,0,46,24,0,0,0,0
Anivia,0,0,0,0,62,84,0,0,0,0
Heimerdinger,0,0,0,0,26,41,0,0,0,0
Vladimir,71,56,0,0,0,0,0,0,0,0
Sejuani,0,0,99,99,0,0,0,0,102,85
Senna,0,0,0,0,0,0,0,0,1,1
Karma,0,0,0,0,0,0,0,0,0,6
Azir,0,0,0,0,17,11,0,0,0,0
Qiyana,0,0,0,0,2,1,0,0,0,0
Diana,0,0,0,0,2,0,0,0,0,0
Katarina,0,0,0,0,99,98,0,0,0,0
Master Yi,0,0,3,6,0,0,0,0,0,0
Alistar,0,0,0,0,0,0,0,0,98,82
Malzahar,0,0,0,0,88,106,0,0,0,0
Xin Zhao,0,0,86,119,0,0,0,0,0,0
Camille,95,93,0,0,0,0,0,0,0,0
Fizz,0,0,0,0,100,105,0,0,0,0
Caitlyn,0,0,0,0,0,0,171,231,0,0
Sivir,0,0,0,0,0,0,62,108,0,0
Janna,0,0,0,0,0,0,0,0,44,28
Lulu,0,0,0,0,0,0,0,0,1,0
Nami,0,0,0,0,0,0,0,0,1,0
Ivern,0,0,122,127,0,0,0,0,0,0
Sion,67,79,0,0,0,0,0,0,0,0
Thresh,0,0,0,0,0,0,0,0,64,53
Zyra,0,0,0,0,0,0,0,0,14,18
Xerath,0,0,0,0,11,17,0,0,0,0
Tristana,0,0,0,0,0,0,79,118,0,0
Irelia,0,0,23,32,0,0,0,0,0,0
Kai'Sa,0,0,0,0,0,0,81,92,0,0
Jayce,1,4,0,0,0,0,0,0,0,0
Amumu,0,0,8,3,0,0,0,0,0,0
Gragas,0,0,2,4,0,0,0,0,0,0
Nunu,0,0,2,1,0,0,0,0,0,0
Rammus,0,0,0,1,0,0,0,0,0,0
Viktor,36,55,0,0,0,0,0,0,0,0
Rengar,0,0,112,136,0,0,0,0,0,0
Olaf,93,119,0,0,0,0,0,0,0,0
Nidalee,0,0,0,0,60,80,0,0,0,0
Yasuo,0,0,0,0,34,45,0,0,0,0
Nasus,73,87,0,0,0,0,0,0,0,0
Twitch,0,0,45,54,0,0,1,1,0,0
Swain,6,2,0,0,0,0,0,0,0,0
Kennen,1,5,0,0,0,0,0,0,0,0
Cassiopeia,2,2,0,0,46,84,0,0,0,0
Lissandra,0,1,0,0,0,0,0,0,0,0
Vayne,0,0,0,0,0,0,82,97,0,0
Annie,0,0,0,0,74,87,0,0,69,89
Urgot,36,37,0,0,0,0,0,0,0,0
Illaoi,2,9,0,0,0,0,0,0,0,0
Darius,0,6,0,0,0,0,0,0,0,0
Yuumi,0,0,0,0,0,0,38,34,0,0
Taric,0,0,0,0,0,0,0,0,91,130
Teemo,74,107,0,0,0,0,0,0,0,0
Draven,0,0,0,0,0,0,28,41,0,0
Ashe,0,0,0,0,0,0,3,0,0,0
Lucian,0,0,0,0,0,0,1,1,0,0
Corki,0,0,0,0,0,1,2,0,0,0
Kalista,0,0,0,0,0,0,0,2,0,0
Jax,0,0,81,104,0,0,0,0,0,0
Veigar,0,0,0,0,91,152,0,0,0,0
Shyvana,0,0,9,21,0,0,0,0,0,0
Tahm Kench,0,0,0,0,0,0,0,0,24,46
