Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Cho'Gath,306,273,0,0,0,0,0,0,0,0
Galio,85,109,0,0,2,4,0,0,0,0
Malphite,1,2,16,10,168,126,0,1,4,3
Nautilus,0,0,825,537,0,0,0,0,34,28
Skarner,0,0,73,94,0,0,0,0,0,0
Jarvan IV,0,0,0,1,0,0,0,0,0,0
Pyke,0,0,0,0,0,0,0,0,141,91
Bard,0,0,124,116,113,91,141,135,472,349
Sejuani,0,0,239,229,0,0,0,0,289,224
Rakan,0,0,0,0,0,0,0,0,561,532
Zed,0,0,0,0,599,427,0,0,0,0
Talon,0,0,0,0,69,51,0,0,0,0
Zoe,0,0,0,0,97,111,7,14,0,0
Ekko,194,153,0,0,107,52,0,0,0,0
Ahri,13,7,0,0,196,123,417,281,0,0
Karthus,0,0,89,65,0,0,339,203,0,0
Dr. Mundo,19,20,0,0,0,0,292,300,0,0
Neeko,0,0,63,80,163,146,286,181,195,145
Syndra,0,0,0,0,106,45,4,3,0,0
Mordekaiser,113,88,0,0,95,56,113,55,0,0
Camille,192,164,0,0,0,0,0,0,0,0
Poppy,307,257,0,0,0,0,0,0,172,153
Irelia,5,4,0,0,4,5,0,0,0,0
Kha'Zix,0,0,89,89,0,0,0,0,0,0
Graves,0,0,12,26,0,0,0,0,0,0
Wukong,0,0,205,184,0,0,0,0,0,0
Lee Sin,0,0,12,13,0,0,50,29,0,0
Zac,0,0,42,37,0,0,0,0,0,0
Shen,0,0,9,13,0,0,0,0,183,174
Xayah,0,0,0,0,0,0,9,16,0,0
Ezreal,0,0,0,0,0,0,283,297,0,0
Miss Fortune,0,0,0,0,0,0,203,154,0,0
Katarina,0,0,0,0,192,173,0,0,76,48
Vladimir,245,224,0,0,43,17,0,0,0,0
Kled,176,202,0,0,86,90,0,0,0,0
Corki,0,0,0,0,0,1,0,0,0,0
Ziggs,0,0,0,0,7,7,0,0,0,0
Orianna,0,0,0,0,99,66,0,0,0,0
Akali,0,0,0,0,141,133,0,0,0,0
Pantheon,315,250,18,11,0,0,0,0,0,0
LeBlanc,0,0,0,0,20,10,0,0,0,0
Udyr,0,0,151,115,0,0,0,0,0,0
Elise,0,0,12,10,0,0,0,0,0,0
Blitzcrank,0,0,0,0,0,0,0,0,50,20
Brand,0,0,0,0,0,0,0,0,4,5
Aatrox,0,0,16,23,2,4,0,0,4,4
Alistar,132,97,0,0,0,0,0,0,187,152
Urgot,201,161,0,0,1,2,0,0,0,0
Tahm Kench,0,0,0,0,0,0,0,0,15,6
Yuumi,0,0,0,0,0,0,157,154,11,17
Soraka,13,17,0,0,0,0,0,0,137,140
Sett,176,168,112,100,0,0,6,12,27,47
Master Yi,0,0,3,6,0,0,0,0,0,0
Malzahar,0,0,0,0,28,18,0,0,0,0
Ornn,295,205,0,0,0,0,0,0,0,0
Annie,2,4,0,0,8,14,32,20,0,0
Xerath,0,0,0,0,11,17,0,0,0,0
Karma,2,4,0,0,11,8,0,0,0,6
Diana,0,0,0,0,25,10,0,0,0,0
Kai'Sa,0,0,0,0,0,0,40,14,0,0
Fiora,11,11,0,0,0,0,0,0,0,0
Aphelios,0,0,0,0,0,0,26,43,0,0
Twitch,0,0,0,0,0,0,1,0,0,0
Senna,0,0,0,0,0,0,0,0,1,0
Thresh,0,0,0,0,0,0,0,0,4,5
Azir,0,0,0,0,17,12,0,0,0,0
Jayce,1,4,0,0,0,0,0,0,0,0
Heimerdinger,0,0,0,0,117,71,0,0,0,0
Morgana,0,0,0,0,0,0,0,0,98,82
Shyvana,0,0,13,17,0,0,0,0,0,0
Rengar,0,0,262,183,0,0,0,0,0,0
Gragas,0,0,137,102,0,0,0,0,0,0
Evelynn,0,0,4,3,0,0,0,0,0,0
Yorick,2,0,0,0,0,0,0,0,0,0
Sion,1,0,0,0,0,0,0,0,0,0
Volibear,0,0,28,30,0,0,0,0,0,0
Taliyah,0,0,6,4,0,0,0,0,0,0
Nami,0,0,0,0,0,0,0,0,15,15
Zyra,0,0,0,0,0,0,0,0,14,20
Jhin,0,0,0,0,0,0,140,113,0,0
Sona,0,0,0,0,0,0,0,0,26,32
Leona,0,0,0,0,0,0,0,0,2,3
Ivern,0,0,243,237,0,0,0,0,0,0
Swain,0,0,0,0,0,0,11,7,0,0
Lucian,0,0,0,0,0,0,1,2,0,0
Gnar,68,59,0,0,0,0,0,0,0,0
Qiyana,0,0,0,0,13,15,0,0,0,0
Viktor,26,38,0,0,0,0,0,0,0,0
Illaoi,2,9,0,0,0,0,0,0,0,0
Darius,0,6,0,0,0,0,0,0,0,0
Tryndamere,14,12,0,0,0,0,0,0,0,0
Fizz,0,0,0,0,98,112,0,0,0,0
Amumu,0,0,19,20,0,0,0,0,0,0
Nunu,0,0,16,12,0,0,0,0,0,0
Rammus,0,0,13,14,0,0,0,0,0,0
Fiddlesticks,0,0,0,0,0,0,0,0,1,3
Ashe,12,8,0,0,0,0,0,0,0,0
Sivir,11,9,0,0,0,0,0,0,0,0
Taric,8,8,0,0,0,0,0,0,0,0
Kog'Maw,5,3,0,0,0,0,0,0,0,0
Janna,1,0,0,0,0,0,0,0,0,0
