Champion name,Win rate(%),Wins / losses
Udyr,57.8,1878 / 1370
Skarner,57.4,1445 / 1074
Pyke,57.3,4168 / 3105
Tryndamere,56.6,1043 / 800
Irelia,56.0,4362 / 3426
Singed,55.7,2779 / 2206
Jinx,55.7,780 / 621
Shen,54.8,1106 / 913
Nocturne,54.3,510 / 429
Ashe,54.2,541 / 458
Sejuani,53.9,805 / 689
Camille,53.8,2269 / 1950
Kled,53.6,561 / 486
Kennen,53.1,1455 / 1287
Rammus,52.9,183 / 163
Amumu,52.7,426 / 383
Fiora,52.4,2095 / 1905
Nasus,52.3,933 / 850
Nunu,52.2,866 / 792
Kog'Maw,52.2,680 / 623
Lissandra,52.1,165 / 152
Urgot,52.1,76 / 70
Aatrox,51.7,1507 / 1410
Poppy,51.7,551 / 515
Bard,51.6,1115 / 1046
Senna,51.4,1480 / 1399
Corki,51.1,186 / 178
Malzahar,51.1,156 / 149
Galio,51.0,490 / 471
Quinn,51.0,149 / 143
Kai'Sa,50.9,875 / 845
Master Yi,50.9,652 / 630
Rakan,50.8,1214 / 1177
Ezreal,50.7,1545 / 1504
Yasuo,50.7,1072 / 1041
Mordekaiser,50.5,986 / 965
Ryze,50.4,699 / 689
Volibear,50.3,394 / 390
Zac,50.2,688 / 682
Leona,50.2,501 / 498
Kalista,50.1,179 / 178
Graves,50.0,553 / 554
Ornn,49.9,972 / 975
Xayah,49.9,958 / 960
Varus,49.9,441 / 442
Lee Sin,49.8,688 / 694
Rek'Sai,49.8,572 / 576
Dr. Mundo,49.8,311 / 313
Yorick,49.6,126 / 128
Nautilus,49.5,772 / 787
Malphite,49.4,308 / 316
Kassadin,49.3,332 / 342
Thresh,49.2,927 / 958
Blitzcrank,49.2,442 / 457
Wukong,49.2,357 / 368
Warwick,49.2,186 / 192
Annie,49.1,432 / 447
Riven,49.1,345 / 357
Caitlyn,49.0,729 / 758
Aphelios,48.7,2383 / 2513
Garen,48.6,90 / 95
Vayne,48.5,1157 / 1228
Veigar,48.5,818 / 867
Akali,48.5,635 / 674
Ekko,48.5,463 / 491
Syndra,48.4,706 / 754
Sett,48.4,664 / 709
Maokai,48.4,373 / 397
Sivir,48.4,224 / 239
Illaoi,48.4,165 / 176
Alistar,48.3,751 / 804
Zed,48.3,520 / 556
Qiyana,48.3,487 / 521
Talon,48.3,263 / 282
Sion,48.2,828 / 889
Zilean,48.1,311 / 336
Vi,48.1,111 / 120
Lucian,48.0,421 / 456
Hecarim,48.0,394 / 426
LeBlanc,48.0,368 / 399
Azir,47.9,832 / 905
Draven,47.9,617 / 670
Zoe,47.9,472 / 514
Ivern,47.7,971 / 1065
Ahri,47.7,540 / 593
Neeko,47.7,285 / 313
Ziggs,47.7,206 / 226
Jarvan IV,47.5,501 / 554
Tahm Kench,47.4,804 / 893
Rengar,47.2,372 / 416
Trundle,47.1,300 / 337
Viktor,47.0,208 / 235
Fizz,47.0,182 / 205
Braum,46.9,870 / 984
Twitch,46.9,794 / 900
Orianna,46.9,617 / 699
Tristana,46.9,275 / 311
Fiddlesticks,46.9,261 / 295
Rumble,46.9,130 / 147
Karma,46.7,591 / 675
Jax,46.6,342 / 392
Taliyah,46.6,178 / 204
Zyra,46.6,164 / 188
Kha'Zix,46.5,461 / 530
Jhin,46.1,533 / 623
Cassiopeia,46.0,740 / 868
Aurelion Sol,46.0,167 / 196
Xerath,45.9,588 / 692
Twisted Fate,45.9,306 / 361
Sona,45.8,180 / 213
Teemo,45.7,364 / 433
Morgana,45.7,344 / 408
Xin Zhao,45.7,227 / 270
Gnar,45.5,239 / 286
Katarina,45.4,439 / 529
Elise,45.4,314 / 377
Vladimir,45.4,260 / 313
Cho'Gath,45.1,348 / 423
Evelynn,44.9,366 / 450
Kayle,44.9,218 / 267
Miss Fortune,44.7,331 / 410
Nami,44.5,220 / 274
Shaco,44.5,177 / 221
Anivia,44.4,376 / 471
Pantheon,44.2,603 / 761
Olaf,44.2,576 / 726
Taric,44.2,254 / 321
Shyvana,44.0,117 / 149
Janna,43.5,334 / 434
Gragas,43.5,199 / 258
Karthus,42.9,313 / 417
Sylas,42.8,514 / 688
Lulu,42.7,688 / 923
Yuumi,42.6,896 / 1206
Darius,42.6,287 / 387
Nidalee,42.5,296 / 401
Heimerdinger,42.4,81 / 110
Renekton,42.1,195 / 268
Diana,42.0,100 / 138
Lux,41.9,108 / 150
Brand,41.7,75 / 105
Kindred,41.5,233 / 328
Vel'Koz,41.5,165 / 233
Swain,41.3,116 / 165
Soraka,41.2,253 / 361
Gangplank,38.9,180 / 283
Jayce,37.6,114 / 189
