Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,5,1,765,610,0,0,0,0,0,0
Nunu,0,0,820,638,0,0,0,0,81,68
Volibear,0,0,146,135,0,0,0,0,0,0
Zac,0,0,270,247,0,0,0,0,0,0
Udyr,0,0,160,138,0,0,0,0,0,0
Kassadin,0,0,0,0,202,173,0,0,0,0
Gangplank,34,29,0,0,60,55,0,0,0,0
Karthus,0,0,0,0,379,294,765,664,0,0
Singed,0,0,0,0,63,47,129,100,0,0
Pyke,0,0,0,0,68,51,0,0,1945,1464
Blitzcrank,0,0,0,0,0,0,0,0,20,17
Braum,0,0,0,0,0,0,8,9,22,30
Rakan,0,0,40,42,0,0,0,0,106,123
Renekton,636,541,0,0,222,199,17,15,3,1
Warwick,0,0,605,490,0,0,0,0,0,0
Ivern,0,0,88,69,0,0,0,0,3,2
Nautilus,7,5,376,262,0,0,0,0,193,164
Ornn,93,89,0,0,0,0,0,0,27,21
Pantheon,7,4,0,0,7,15,0,0,52,51
Kog'Maw,0,0,0,0,0,0,107,86,0,0
Twitch,0,0,0,0,0,0,97,64,0,0
Ahri,6,8,0,0,333,240,484,438,0,0
Talon,0,0,0,0,72,70,0,0,0,0
Aphelios,0,0,0,0,0,0,219,218,0,0
Jhin,0,0,0,0,0,0,2,0,0,0
Caitlyn,0,0,0,0,0,0,15,17,0,0
Rengar,0,0,61,50,15,11,0,0,0,0
Kayn,0,0,67,71,0,0,0,0,0,0
Jinx,0,0,0,0,0,0,201,170,0,0
Xayah,0,0,0,0,0,0,490,482,0,0
Sejuani,0,0,160,148,0,0,0,0,217,223
Leona,0,0,43,54,0,0,0,0,160,164
Poppy,150,118,43,50,0,0,0,0,98,82
Ekko,99,96,36,37,464,388,22,18,6,7
Veigar,0,0,0,0,8,12,0,0,0,0
Zed,0,0,0,0,17,29,0,0,0,0
Galio,0,0,0,0,253,212,0,0,22,19
Ryze,136,116,0,0,47,41,0,0,0,0
Quinn,0,0,0,0,1,1,0,0,0,0
Thresh,0,0,0,0,0,0,0,0,162,159
Graves,0,0,0,0,0,0,0,0,32,37
Hecarim,0,0,0,0,0,0,0,0,15,15
Sett,207,158,21,27,8,12,0,0,15,15
Nocturne,0,0,0,0,0,0,0,0,6,10
Rumble,0,0,0,0,0,0,0,0,5,6
Cho'Gath,124,100,0,0,358,346,81,81,0,0
