Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Pyke,0,0,0,0,91,77,0,0,2948,2246
Nunu,0,0,1215,990,0,0,0,0,114,110
Blitzcrank,0,0,0,0,0,0,0,0,98,117
Braum,0,0,0,0,0,0,8,9,93,98
Rakan,0,0,151,147,0,0,0,0,324,315
Renekton,977,864,0,0,278,251,168,154,3,1
Jayce,689,597,0,0,0,0,0,0,0,0
Darius,85,83,0,0,0,0,0,0,0,0
Katarina,6,6,0,0,32,33,0,0,0,0
Kassadin,0,0,0,0,397,370,14,25,0,0
Gangplank,68,65,0,0,282,232,0,0,0,0
Karthus,0,0,0,0,1136,864,1547,1270,0,0
Illaoi,0,0,0,0,2,10,0,0,0,0
Singed,0,0,0,0,0,1,128,97,0,0
Maokai,5,1,1179,947,0,0,0,0,0,0
Warwick,0,0,585,530,0,0,0,0,0,0
Ivern,0,0,187,156,0,0,0,0,44,45
Volibear,0,0,399,382,0,0,0,0,0,0
Zac,0,0,241,214,0,0,0,0,0,0
Udyr,0,0,0,1,0,0,0,0,0,0
Rengar,0,0,103,79,47,49,0,0,0,0
Kayn,0,0,90,101,0,0,0,0,0,0
Ryze,332,272,0,0,338,276,0,0,0,0
Kayle,3,13,0,0,20,38,0,0,0,0
Nautilus,0,0,747,616,0,0,0,0,315,260
Draven,0,0,0,0,0,0,57,48,0,0
Mordekaiser,0,0,0,0,0,0,381,336,0,0
Miss Fortune,0,0,0,0,0,0,32,46,0,0
Xayah,0,0,0,0,0,0,446,436,0,0
Bard,0,0,0,0,25,21,8,9,490,501
Ahri,0,0,0,0,544,461,819,732,0,0
Kai'Sa,0,0,0,0,21,18,194,166,0,0
Caitlyn,0,0,0,0,0,0,19,11,0,0
Ezreal,0,0,0,0,112,107,126,120,0,0
Veigar,0,0,0,0,18,18,0,0,0,0
Kog'Maw,0,0,0,0,0,0,182,142,0,0
Twitch,0,0,0,0,0,0,169,143,0,0
Ekko,103,110,93,84,897,778,71,67,0,0
Zed,0,0,0,0,86,100,0,0,0,0
Gragas,0,0,0,0,13,14,0,0,0,0
Diana,0,0,0,0,9,8,0,0,0,0
Swain,11,11,0,0,5,5,0,0,0,0
LeBlanc,0,0,0,0,159,192,0,0,0,0
Sejuani,0,0,369,325,0,0,0,0,300,298
Shen,0,0,154,147,0,0,0,0,69,53
Thresh,0,0,0,0,0,0,0,0,179,177
Lillia,0,0,92,93,7,10,101,90,0,0
Neeko,0,0,0,0,23,25,49,53,0,0
Jinx,0,0,0,0,0,0,250,227,0,0
Lucian,52,41,0,0,94,90,8,8,0,0
Morgana,0,0,0,0,0,0,0,0,98,72
Sett,467,412,69,71,0,1,0,0,49,56
Soraka,0,0,0,0,0,0,0,0,1,3
Yasuo,8,13,0,0,117,91,8,9,0,0
Akali,24,33,0,0,96,109,0,0,0,0
Karma,37,39,0,0,38,38,0,0,12,19
Leona,0,0,77,82,0,0,0,0,220,243
Nami,0,0,0,0,0,0,0,0,3,4
Quinn,4,11,0,0,3,8,0,0,2,4
Skarner,0,0,100,116,0,0,0,0,0,0
Irelia,62,60,0,0,0,0,43,67,0,0
Vayne,46,55,0,0,0,0,41,41,0,0
Kled,79,61,0,0,0,0,0,0,0,0
Fiora,75,68,0,0,0,0,0,0,0,0
Jax,27,28,0,0,0,0,0,0,0,0
Ornn,139,126,0,0,1,4,0,0,32,33
Camille,68,65,0,0,0,0,0,0,0,0
Aphelios,0,0,0,0,0,0,537,471,0,0
Kalista,0,0,0,0,0,0,1,0,0,0
Talon,0,0,0,0,116,100,0,0,0,0
Tryndamere,13,18,0,0,0,0,117,110,0,0
Cho'Gath,254,217,0,0,351,322,114,94,0,0
Urgot,0,0,0,0,0,0,1,1,0,0
Varus,0,0,0,0,0,0,49,43,0,0
Zoe,0,0,0,0,42,41,1,3,0,0
Cassiopeia,0,0,0,0,29,33,0,0,0,0
Galio,0,0,0,0,68,58,0,0,30,33
Poppy,105,109,69,72,0,0,0,0,82,74
Qiyana,0,0,20,26,20,11,0,0,0,0
Jarvan IV,5,6,2,4,0,0,0,0,0,0
Xin Zhao,0,0,3,2,0,0,0,0,0,0
Lee Sin,0,0,14,23,0,0,0,0,0,2
Trundle,0,0,1,2,0,0,0,0,0,0
Garen,46,50,0,0,0,0,65,51,0,0
Senna,0,0,0,0,0,0,0,0,43,43
Hecarim,0,0,0,0,76,67,0,0,0,0
Teemo,292,259,0,0,0,0,0,0,0,0
Alistar,275,247,0,0,0,0,0,0,0,1
Dr. Mundo,39,33,0,0,0,0,5,5,0,0
Fizz,0,0,0,0,41,38,0,0,0,0
Wukong,0,0,0,0,1,4,0,0,0,0
Sylas,0,0,0,0,10,14,0,0,0,0
Janna,0,0,0,0,0,0,0,0,79,74
Lulu,0,0,0,0,0,0,0,0,43,51
Zilean,76,55,0,0,0,0,0,0,6,5
Vladimir,57,47,0,0,0,0,0,0,0,0
Rammus,0,0,31,36,0,0,0,0,0,0
Viktor,0,0,0,0,0,1,0,0,0,0
Lissandra,14,12,0,0,0,0,0,0,0,0
Syndra,0,0,0,0,0,0,34,33,54,57
Taric,0,0,0,0,0,0,0,0,21,31
Shyvana,0,0,0,0,0,0,0,0,122,124
Amumu,5,5,62,46,0,0,0,0,14,19
Evelynn,0,0,0,0,13,23,0,0,0,0
Pantheon,7,8,0,0,0,0,0,0,87,94
Xerath,0,0,0,0,13,21,0,0,0,0
Jhin,0,0,0,0,0,0,2,0,0,0
Rek'Sai,0,0,51,52,0,0,0,0,0,0
Yuumi,217,174,0,0,266,243,0,0,0,0
Gnar,0,0,0,0,0,0,158,163,0,0
Tristana,0,0,0,0,0,0,7,10,0,0
Aatrox,5,8,0,0,0,1,0,0,0,0
Nasus,24,26,0,0,0,0,0,0,0,0
Riven,3,7,0,0,0,0,0,0,0,0
