Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 1197 LP,71.2,599 / 242,Choi
#2,Jungle,tarzaned,Challenger - 1107 LP,64.3,391 / 217,Tyler1
#3,ADC,Impx,Challenger - 985 LP,62.9,698 / 412,Choi
#4,Support,HelpingX,Challenger - 764 LP,60.9,647 / 416,Felixxx
#5,Jungle,Aela ,Challenger - 664 LP,57.8,725 / 530,MolscarZX
#6,Mid,PawNx,Challenger - 635 LP,60.9,590 / 379,Choi
#7,Mid,Etosh,Challenger - 624 LP,57.4,563 / 417,Etosh
#8,Jungle,AttSeeker,Challenger - 600 LP,58.8,564 / 395,PaxVan
#9,Mid,Jarl Mid,Challenger - 589 LP,59.5,585 / 398,Jarl
#10,Jungle,junglekek,Challenger - 570 LP,55.1,572 / 467,redeemer
#11,Jungle,sandbox5,Challenger - 552 LP,57.1,585 / 440,
#12,Mid,Choky,Challenger - 536 LP,55.0,695 / 569,Key
#13,Top,TopBot,Challenger - 511 LP,54.4,872 / 730,TangilBOT
#14,Jungle,Shitfeather,Challenger - 503 LP,60.2,561 / 371,hiroli
#15,Support,Keria,Challenger - 489 LP,53.8,709 / 609,TheStriker9
#16,Support,unicornpetpetuwu,Challenger - 479 LP,54.8,769 / 635,GamerGirls
#17,Support,SupBot,Challenger - 469 LP,55.2,819 / 666,TangilBOT
#18,Mid,LeSnek,Challenger - 467 LP,54.2,702 / 593,LS
#19,Jungle,Wakes,Challenger - 463 LP,58.1,1059 / 763,alim
#20,Top,Craq,Challenger - 458 LP,54.2,2033 / 1719,moxir
#21,Top,Ooga,Challenger - 454 LP,57.8,693 / 505,Poggersnation
#22,Jungle,Stupid Jungler,Challenger - 454 LP,61.5,633 / 396,PooPooPeePee
#23,Top,Dumbass,Challenger - 448 LP,52.7,854 / 766,Key
#24,Support,Rookie,Challenger - 439 LP,55.9,608 / 479,LordArtos
#25,Top,Salsa,Challenger - 426 LP,52.4,1007 / 914,YungYiga
#26,ADC,Ree-ason,Challenger - 402 LP,53.5,818 / 712,hmphree
#27,Support,Wilde,Challenger - 402 LP,54.1,846 / 719,Wealth_and_Taste
#28,Jungle,Kaltch,Challenger - 399 LP,56.6,561 / 431,Princess
#29,Mid,Chovy,Challenger - 398 LP,55.8,685 / 543,TheStriker9
#30,Mid,SrqUe,Challenger - 393 LP,53.2,884 / 778,moxir
#31,Top,Ayu,Challenger - 386 LP,53.2,727 / 640,Bitesized
#32,Mid,The_Ghost16,Challenger - 386 LP,55.9,544 / 429,Sb1
#33,ADC,botkek,Challenger - 382 LP,54.1,810 / 686,redeemer
#34,ADC,sandbox15,Challenger - 370 LP,53.4,850 / 743,
#35,Jungle,Canyon,Challenger - 369 LP,58.2,683 / 491,YamatoCannon
#36,Top,Human Tornado,Challenger - 353 LP,52.1,604 / 556,Etosh
#37,Mid,Wrekz,Challenger - 349 LP,51.6,993 / 933,alim
#38,Mid,midkek,Challenger - 344 LP,52.7,736 / 660,redeemer
#39,Jungle,SmelliElli,Challenger - 336 LP,59.7,506 / 342,bigjon
#40,Jungle,Moxir,Challenger - 334 LP,52.8,1099 / 983,moxir
#41,ADC,DoubleDouble,Challenger - 334 LP,52.3,811 / 740,Player2225
#42,Support,Princess,Challenger - 326 LP,52.7,662 / 594,Princess
#43,Jungle,Prime Bengi,Challenger - 326 LP,60.6,466 / 303,LDK
#44,Mid,Tupac,Challenger - 321 LP,54.3,565 / 475,Pranceof
#45,Support,DieFliegendeKuh,Challenger - 320 LP,55.6,637 / 509,doofboy13
#46,Support,Emwues24,Challenger - 318 LP,56.3,489 / 379,Jinxnator
#47,Mid,Zer,Challenger - 310 LP,53.1,547 / 484,cmoney847
#48,ADC,Pokimane,Challenger - 304 LP,52.8,856 / 766,Simp
#49,ADC,Teal,Challenger - 303 LP,53.3,642 / 562,cmoney847
#50,Mid,sandbox10,Challenger - 300 LP,53.4,660 / 577,
#51,Support,supkek,Grandmaster - 294 LP,51.1,716 / 686,redeemer
#52,Support,Aeryn,Grandmaster - 294 LP,54.8,610 / 503,WildChoas
#53,ADC,Cryhard II,Grandmaster - 294 LP,55.0,566 / 463,roysiggi
#54,Jungle,Umbral,Grandmaster - 284 LP,55.5,511 / 409,Indoraps
#55,Jungle,AntonioJose,Grandmaster - 282 LP,52.7,722 / 647,tytn
#56,Top,JollyGiant,Grandmaster - 282 LP,52.2,616 / 565,[email protected]
#57,Support,Dibbs,Grandmaster - 273 LP,53.4,606 / 529,MaverickG
#58,ADC,Puki style23,Grandmaster - 271 LP,54.6,529 / 439,Klorellv4
#59,Support,LordPingRoll,Grandmaster - 269 LP,53.8,738 / 635,yukioken
#60,ADC,SasukeyLove,Grandmaster - 265 LP,53.2,748 / 659,kcheng6996
#61,Jungle,DoperThanDopa,Grandmaster - 262 LP,55.1,729 / 595,yukioken
#62,Mid,Mephisto,Grandmaster - 261 LP,55.2,703 / 570,Zettohail
#63,ADC,NewMeta,Grandmaster - 259 LP,53.8,1060 / 912,moxir
#64,ADC,Panther,Grandmaster - 256 LP,53.4,616 / 538,WildChoas
#65,Mid,midlane king,Grandmaster - 252 LP,51.1,606 / 579,hater
#66,Jungle,Prophet,Grandmaster - 251 LP,56.8,525 / 399,Four
#67,Support,Fekker,Grandmaster - 251 LP,54.4,702 / 588,Key
#68,Jungle,Freja,Grandmaster - 247 LP,55.1,530 / 432,ornstein123
#69,Mid,Kiddlazy,Grandmaster - 245 LP,52.2,481 / 440,Gawaine
#70,Jungle,Terrified,Grandmaster - 245 LP,53.3,568 / 498,MaverickG
#71,ADC,UziisBack,Grandmaster - 240 LP,51.2,784 / 746,Zettohail
#72,Top,May,Grandmaster - 238 LP,54.8,420 / 346,toptochall
#73,Top,pulsion,Grandmaster - 237 LP,54.1,792 / 671,garbz
#74,Jungle,Souless,Grandmaster - 236 LP,54.1,627 / 531,Bitesized
#75,Jungle,Senbonzakura,Grandmaster - 236 LP,53.9,459 / 392,PacoPeco
#76,Jungle,Rain,Grandmaster - 234 LP,52.5,638 / 577,cmoney847
#77,Top,Heimerdonger,Grandmaster - 230 LP,54.7,629 / 520,TimoMacDonut
#78,Top,SilSol,Grandmaster - 229 LP,54.9,354 / 291,silsoleuw
#79,Mid,Prime Faker,Grandmaster - 228 LP,55.8,497 / 393,LDK
#80,Jungle,Shard,Grandmaster - 227 LP,52.4,782 / 710,Memersticks
#81,ADC,Noob,Grandmaster - 222 LP,55.9,465 / 367,Baleygr
#82,Top,Scarra,Grandmaster - 222 LP,53.2,711 / 626,OfflineTV
#83,Jungle,Sanga,Grandmaster - 219 LP,53.1,654 / 578,EMFyels
#84,Support,Athena,Grandmaster - 218 LP,53.9,569 / 487,Snfreweh
#85,Support,Xenicz,Grandmaster - 217 LP,54.3,512 / 431,iambadatlol4
#86,ADC,BotBot,Grandmaster - 217 LP,53.1,581 / 514,TangilBOT
#87,Support,Chrome,Grandmaster - 216 LP,51.1,778 / 744,Memersticks
#88,Mid,garbz,Grandmaster - 215 LP,54.9,1109 / 911,garbz
#89,Jungle,Stealth,Grandmaster - 212 LP,49.5,725 / 740,Zettohail
#90,Jungle,Jungler23,Grandmaster - 211 LP,56.3,494 / 383,js2614
