Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Pyke,0,0,0,0,105,92,0,0,3866,3086
Nunu,0,0,1318,1079,0,1,0,0,182,176
Blitzcrank,0,0,0,0,0,0,0,0,140,146
Braum,0,0,0,0,0,0,8,9,96,105
Rakan,0,0,569,507,0,0,0,0,607,589
Renekton,1735,1545,0,0,334,292,228,214,3,1
Jayce,449,347,0,0,0,0,0,0,0,0
Darius,69,77,0,0,0,0,0,0,0,0
Katarina,0,1,0,0,41,45,0,0,0,0
Kassadin,0,0,0,0,572,491,14,25,0,0
Gangplank,100,82,0,0,391,320,0,0,0,0
Karthus,0,0,0,0,1456,1133,1300,1062,0,0
Shyvana,0,0,0,0,23,10,0,0,122,124
Illaoi,0,0,0,0,2,10,0,0,0,0
Singed,0,0,0,0,0,1,157,128,0,0
Ryze,508,429,0,0,541,437,0,0,0,0
Kayle,10,14,0,0,20,38,0,0,0,0
Draven,0,0,0,0,0,0,151,126,0,0
Mordekaiser,0,0,0,0,10,11,500,463,0,0
Miss Fortune,0,0,0,0,0,0,71,84,0,0
Xayah,0,0,0,0,0,0,1024,947,0,0
Bard,0,0,0,0,31,30,8,9,489,515
Ahri,0,0,0,0,376,307,894,787,0,0
Kai'Sa,0,0,0,0,21,18,282,265,0,0
Maokai,0,0,1657,1388,0,0,0,0,0,0
Warwick,0,0,780,703,0,0,0,0,0,0
Ivern,0,0,289,225,0,0,0,0,98,95
Volibear,0,0,123,119,0,0,0,0,0,0
Zac,0,0,328,292,0,0,0,0,0,0
Udyr,0,0,314,276,0,0,0,0,0,0
Kog'Maw,0,0,24,38,0,0,276,211,0,0
Twitch,0,0,0,0,0,0,387,350,0,0
Sett,730,657,0,0,0,1,0,0,148,155
Graves,0,0,0,0,0,0,0,0,37,42
Shen,77,69,55,51,0,0,0,0,105,101
Hecarim,0,0,0,0,146,136,0,0,19,24
Nocturne,0,0,0,0,0,0,0,0,6,10
Ekko,388,381,44,55,453,407,0,0,6,7
Rumble,29,35,0,0,0,0,0,0,5,6
Vel'Koz,0,0,0,0,0,0,0,0,0,2
Caitlyn,0,0,0,0,0,0,37,24,0,0
Ezreal,0,0,0,0,132,137,145,144,0,0
Morgana,0,0,14,17,0,0,0,0,260,203
Sejuani,0,0,136,144,0,0,0,0,362,360
Thresh,0,0,0,0,0,0,0,0,373,374
Soraka,0,0,0,0,0,0,0,0,1,3
Nautilus,0,0,691,580,0,0,0,0,321,283
Rengar,0,0,119,98,35,31,0,0,0,0
Kayn,0,0,84,110,7,4,0,0,0,0
Leona,0,0,93,103,0,0,0,0,215,226
Poppy,144,145,91,85,0,0,0,0,111,92
Nami,0,0,0,0,0,0,0,0,30,39
Karma,1,5,0,0,138,160,0,0,12,23
Lulu,0,0,0,0,3,6,0,0,75,93
Lillia,5,17,129,128,83,83,0,0,0,0
Talon,0,0,0,0,85,78,0,0,0,0
Zed,0,0,0,0,96,109,0,0,0,0
Gragas,0,0,12,16,13,14,0,0,1,0
Diana,0,0,0,0,33,42,0,0,0,0
Swain,13,14,0,0,3,0,0,0,0,0
LeBlanc,0,0,0,0,229,258,0,0,0,0
Lucian,69,62,0,0,0,0,4,4,0,0
Garen,160,150,0,0,0,0,83,63,0,0
Sylas,0,5,0,0,10,14,0,0,0,0
Yuumi,2,3,0,0,370,339,0,0,28,31
Veigar,0,0,0,0,11,7,0,0,0,0
Pantheon,66,48,0,0,299,250,0,0,0,0
Galio,43,41,0,0,127,124,0,0,20,19
Cho'Gath,338,310,0,0,470,445,87,67,0,0
Fizz,0,0,0,0,54,45,0,0,0,0
Lee Sin,0,0,23,24,0,0,0,0,0,2
Teemo,392,341,0,0,0,0,0,0,0,0
Jax,6,6,0,0,0,0,0,0,0,0
Ashe,0,0,0,0,0,0,65,74,0,0
Aphelios,0,0,0,0,0,0,379,363,0,0
Tryndamere,13,26,0,0,0,0,138,134,0,0
Irelia,0,0,0,0,0,0,79,93,0,0
Yasuo,8,13,0,0,291,289,4,6,0,0
Olaf,0,0,0,0,0,0,6,3,0,0
Ornn,864,811,0,0,1,7,3,1,0,0
Jinx,0,0,0,0,0,0,313,294,0,0
Dr. Mundo,76,70,0,0,0,0,5,5,0,0
Zoe,0,0,0,0,45,47,68,76,0,0
Varus,0,0,0,0,0,0,111,92,0,0
Vayne,12,17,0,0,0,0,62,64,0,0
Xerath,0,0,0,0,13,21,0,0,0,0
Jhin,0,0,0,0,0,0,33,30,0,0
Aatrox,0,0,0,0,0,1,0,0,0,0
Kalista,0,0,0,0,0,0,21,26,0,0
Syndra,0,0,0,0,7,7,0,0,54,57
Taric,0,0,0,0,0,0,0,0,28,39
Zilean,0,0,0,0,0,0,0,0,6,6
Vi,0,0,74,72,0,0,0,0,0,0
Rek'Sai,0,0,55,58,0,0,0,0,0,0
Senna,0,0,0,0,0,0,0,0,46,44
Camille,89,77,0,0,0,0,0,0,0,0
Alistar,2,4,0,0,0,0,0,0,232,214
Cassiopeia,0,0,0,0,35,39,0,0,0,0
Akali,24,33,0,0,125,149,0,0,0,0
Vladimir,83,76,0,0,0,1,0,0,0,0
Malphite,83,83,0,0,0,0,0,0,0,0
Tristana,0,0,0,0,0,0,16,16,0,0
Gnar,0,0,0,0,0,0,235,247,0,0
Viktor,0,0,0,0,0,1,0,0,0,0
Nasus,36,42,0,0,0,0,0,0,0,0
Fiora,39,38,0,0,0,0,0,0,0,0
Amumu,0,0,1,0,0,0,0,0,14,19
Janna,0,0,0,0,0,0,0,0,34,20
Sona,0,0,0,0,0,0,0,0,30,23
Urgot,11,13,0,0,0,0,0,0,0,0
Neeko,0,0,0,0,35,29,1,0,0,0
Quinn,172,154,0,0,0,0,0,0,2,4
Kled,2,5,0,0,0,0,0,0,0,0
