Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,0,0,1844,1465,0,0,0,0,0,0
Nunu,0,0,1468,1257,0,0,0,0,121,85
Ivern,0,0,458,358,0,0,0,0,107,103
Rengar,0,0,148,120,46,39,0,0,0,0
Rakan,0,0,196,187,0,0,0,0,663,651
Volibear,0,0,322,296,0,0,0,0,40,40
Kayn,0,0,167,188,13,14,0,0,0,0
Pyke,0,0,24,25,112,100,0,0,4233,3298
Blitzcrank,0,0,0,0,0,0,0,0,98,109
Braum,0,0,0,0,0,0,0,0,129,139
Renekton,1878,1674,0,0,495,413,292,274,3,1
Warwick,0,0,1357,1250,0,0,0,0,0,0
Zac,0,0,500,445,0,0,0,0,0,0
Udyr,0,0,386,333,0,0,0,0,0,0
Kassadin,46,46,0,0,979,885,0,0,0,0
Gangplank,152,129,0,0,562,493,8,11,0,0
Karthus,34,28,58,64,1552,1236,1306,1071,0,0
Shyvana,0,0,0,0,43,21,0,0,122,124
Diana,0,0,0,0,59,61,0,0,0,0
Kayle,14,15,0,0,30,50,0,0,0,0
Illaoi,0,0,0,0,2,10,0,0,0,0
Vladimir,141,128,0,0,1,4,0,0,0,0
Singed,0,0,0,0,0,1,269,175,0,0
Ryze,821,753,0,0,227,190,0,0,0,0
Morgana,0,0,0,0,0,0,0,0,343,284
Sejuani,0,0,572,502,0,0,0,0,214,209
Sett,766,661,69,71,0,1,0,0,191,198
Thresh,0,0,0,0,0,0,0,0,170,169
Soraka,0,0,0,0,0,0,0,0,37,51
Graves,0,0,0,0,0,0,0,0,37,42
Shen,0,0,55,51,0,0,0,0,37,37
Hecarim,0,0,6,7,0,0,0,0,19,24
Nocturne,0,0,0,0,0,0,0,0,6,10
Ekko,141,135,128,118,277,250,0,0,6,7
Rumble,22,25,0,0,82,62,0,0,5,6
Vel'Koz,0,0,0,0,0,0,0,0,0,2
Neeko,75,71,0,0,71,42,228,220,0,0
Akali,24,33,0,0,192,229,0,0,0,0
Karma,287,245,0,0,39,51,0,0,82,103
Cho'Gath,422,380,0,0,135,129,7,7,0,0
Syndra,0,0,0,0,135,124,0,0,54,57
Yuumi,0,0,0,0,455,425,0,0,35,38
Lulu,0,0,0,0,3,6,0,0,110,124
Ahri,61,53,0,0,817,696,997,904,0,0
Draven,0,0,0,0,0,0,172,144,0,0
Nautilus,0,0,645,518,1,0,0,0,390,332
Amumu,0,0,97,74,0,0,0,0,14,19
Alistar,432,406,7,5,0,0,0,0,33,44
Jayce,420,366,0,0,0,0,0,0,0,0
Darius,183,193,0,0,0,0,0,0,0,0
Katarina,1,2,0,0,50,55,0,0,0,0
Zed,0,0,0,0,88,104,0,0,0,0
Gragas,0,0,27,31,14,17,0,0,3,1
Swain,47,26,0,0,3,0,0,0,0,0
LeBlanc,0,0,0,0,424,449,0,0,0,0
Jax,45,49,0,0,0,0,0,0,0,0
Pantheon,83,66,0,0,1,0,0,0,135,162
Xayah,0,0,0,0,0,0,1325,1278,0,0
Mordekaiser,0,0,0,0,0,0,139,127,0,0
Miss Fortune,0,0,0,0,0,0,39,48,0,0
Bard,0,0,0,0,0,0,8,9,626,638
Kai'Sa,0,0,0,0,1,0,304,263,0,0
Caitlyn,0,0,0,0,0,0,101,99,0,0
Ezreal,0,0,0,0,26,38,169,151,0,0
Leona,0,0,0,0,0,0,0,0,173,184
Lee Sin,0,0,1,3,0,0,0,0,0,2
Talon,0,0,0,0,222,217,0,0,0,0
Lillia,43,51,172,168,77,75,225,208,9,12
Ornn,821,746,0,0,100,114,0,0,0,0
Camille,300,273,0,0,3,3,0,0,0,0
Fizz,0,0,0,0,62,49,0,0,0,0
Rek'Sai,0,0,22,33,0,0,0,0,0,0
Kog'Maw,0,0,0,0,0,0,359,292,0,0
Twitch,0,0,0,0,0,0,231,228,0,0
Vayne,59,80,0,0,0,0,91,76,0,0
Aphelios,0,0,0,0,0,0,803,698,0,0
Qiyana,168,154,20,26,2,2,0,0,0,0
Jarvan IV,0,0,11,15,0,0,0,0,0,0
Xin Zhao,0,0,3,2,0,0,0,0,0,0
Trundle,0,0,1,2,0,0,0,0,0,0
Yasuo,8,13,0,0,145,126,0,0,0,0
Lucian,65,60,0,0,52,59,4,4,0,0
Veigar,0,0,0,0,70,69,0,0,0,0
Jinx,0,0,0,0,0,0,89,91,0,0
Urgot,8,13,0,0,0,0,1,1,0,0
Quinn,0,0,0,0,0,0,0,0,45,50
Varus,0,0,0,0,0,0,85,77,0,0
Galio,36,19,0,0,114,95,0,0,0,0
Zoe,0,0,0,0,397,370,0,0,0,0
Sylas,0,0,0,0,10,14,0,0,0,0
Lissandra,23,28,0,0,0,0,0,0,0,0
Kennen,21,30,0,0,0,0,0,0,0,0
Xerath,0,0,0,0,3,1,0,0,0,0
Skarner,0,0,63,89,0,0,0,0,0,0
Nidalee,0,0,10,14,0,0,0,0,0,0
Senna,0,0,0,0,0,0,0,0,51,53
Garen,383,369,0,0,0,0,102,86,0,0
Malphite,103,105,0,0,0,0,0,0,0,0
Fiora,431,399,0,0,0,0,0,0,0,0
Poppy,574,522,0,0,0,0,0,0,136,114
Aatrox,0,0,0,0,0,1,0,0,0,0
Zilean,6,5,0,0,0,0,0,0,0,0
Taric,0,0,0,0,0,0,0,0,29,39
Janna,0,0,0,0,0,0,0,0,47,33
Irelia,85,73,0,0,0,0,0,0,0,0
Kled,79,70,0,0,0,0,0,0,0,0
Tryndamere,60,74,0,0,0,0,0,0,0,0
Ashe,0,0,0,0,0,0,67,76,0,0
Teemo,491,438,0,0,0,0,0,0,0,0
Evelynn,0,0,0,0,21,22,0,0,0,0
Dr. Mundo,59,60,0,0,0,0,0,0,0,0
Nasus,24,26,0,0,0,0,0,0,0,0
Nami,0,0,0,0,0,0,0,0,34,44
Wukong,84,90,0,0,0,0,0,0,0,0
Vi,0,0,140,143,0,0,0,0,0,0
Sona,0,0,0,0,0,0,0,0,39,31
Gnar,0,0,0,0,0,0,300,301,0,0
Jhin,0,0,0,0,0,0,15,9,0,0
Kindred,0,0,0,0,0,0,5,9,0,0
Rammus,0,0,32,37,0,0,0,0,0,0
