Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 499 LP,76.4,126 / 39,Soraka
#2,ADC,Kadlin,Challenger - 139 LP,64.1,248 / 139,Jinxnator
#3,Top,Salsa,Challenger - 121 LP,62.9,253 / 149,YungYiga
#4,Mid,Arteros,Challenger - 108 LP,63.8,208 / 118,Anbeeld
#5,Jungle,Poppey,Challenger - 101 LP,63.5,226 / 130,NAVI
#6,Jungle,Jinxnator,Challenger - 99 LP,60.0,247 / 165,Jinxnator
#7,ADC,BöllerBusch,Challenger - 97 LP,64.0,171 / 96,Jungler1337
#8,Mid,Frimmy23,Challenger - 71 LP,60.3,270 / 178,YoloMedic
#9,Mid,Frethborn,Challenger - 68 LP,52.9,198 / 176,Jinxnator
#10,Support,Test5,Challenger - 2 LP,55.8,232 / 184,test
#11,Mid,MidBot,Diamond I - 88 LP,58.6,150 / 106,TangilBOT
#12,Support,FPX Crisp,Diamond I - 64 LP,53.7,298 / 257,LPLAhri
#13,Top,DoinB,Diamond I - 48 LP,56.9,239 / 181,LordArtos
#14,Jungle,BlaberSauce,Diamond I - 48 LP,61.0,136 / 87,FranklinTime
#15,Support,BoquitaCampeon,Diamond I - 43 LP,61.0,172 / 110,Jon_14
#16,Mid,Caps,Diamond I - 39 LP,51.9,187 / 173,LordArtos
#17,Jungle,110110010011,Diamond I - 35 LP,54.6,153 / 127,110110010011
#18,Jungle,EDG Clearlove7,Diamond I - 35 LP,58.8,244 / 171,RNGFirefox
#19,Support,Aqua,Diamond I - 35 LP,57.0,249 / 188,Trindor
#20,ADC,DoubleDouble,Diamond I - 34 LP,53.9,215 / 184,Player2225
#21,Jungle,MexicanPidgeon,Diamond I - 34 LP,56.2,199 / 155,LumiFumi
#22,Jungle,Ceasarna,Diamond I - 29 LP,58.0,193 / 140,iampvm
#23,ADC,Uma Jan monkaS,Diamond I - 29 LP,59.1,166 / 115,Phost
#24,Top,RNG Letme,Diamond I - 24 LP,53.3,232 / 203,LPLAhri
#25,Jungle,Test2,Diamond I - 16 LP,54.2,202 / 171,test
#26,Mid,BottleCaps,Diamond I - 16 LP,56.8,167 / 127,Phost
#27,ADC,AJDG Angel,Diamond I - 10 LP,55.6,175 / 140,Lightandhope
#28,Support,SuppBot,Diamond I - 9 LP,54.7,180 / 149,TangilBOT
#29,Top,Kritz,Diamond I - 9 LP,60.8,161 / 104,polop900
#30,Top,SS Flandre,Diamond I - 8 LP,53.2,193 / 170,RNGFirefox
#31,Top,Always Splits,Diamond I - 8 LP,58.9,149 / 104,Dayspring
#32,Support,Hisher,Diamond I - 7 LP,54.5,158 / 132,polop900
#33,Mid,AJDG Life,Diamond I - 4 LP,53.8,162 / 139,Lightandhope
#34,Mid,Flame,Diamond I - 3 LP,54.6,143 / 119,Hit_Critical
#35,Top,Ezio,Diamond I - 2 LP,59.5,200 / 136,TexeQ
#36,Mid,DOINB RYZE HACK,Diamond II - 99 LP,56.0,131 / 103,wiksonix
#37,Support,Ex5 Drohne,Diamond II - 97 LP,53.1,204 / 180,ExiledLP
#38,Top,Amouranth,Diamond II - 97 LP,53.4,227 / 198,Simp
#39,Top,Ben Dover,Diamond II - 96 LP,55.1,167 / 136,Hjornet
#40,Support,Sinon onii-chan,Diamond II - 93 LP,53.2,167 / 147,Kuury
#41,ADC,TES Jackeylove,Diamond II - 90 LP,52.2,237 / 217,LPLAhri
#42,Jungle,HLE Viper,Diamond II - 89 LP,52.7,147 / 132,Tokyo Smurfer
#43,Jungle,Blaze,Diamond II - 88 LP,56.7,140 / 107,Hit_Critical
#44,Mid,creative mind,Diamond II - 88 LP,56.5,182 / 140,cabula
#45,Jungle,Pyosik,Diamond II - 87 LP,54.4,224 / 188,TheStriker9
#46,Mid,Foxy,Diamond II - 80 LP,56.6,137 / 105,Foxy
#47,Mid,Salt,Diamond II - 79 LP,57.8,231 / 169,JMENDOZA
#48,Support,Kutcher,Diamond II - 78 LP,54.8,183 / 151,Terra
#49,ADC,PvM,Diamond II - 78 LP,53.3,170 / 149,iampvm
#50,Top,Destructoid,Diamond II - 75 LP,57.2,289 / 216,YoloMedic
#51,Top,Leonidas,Diamond II - 74 LP,57.9,172 / 125,Freezy
#52,Support,Tratz,Diamond II - 74 LP,54.0,190 / 162,Tangil
#53,Support,Egirl champs onl,Diamond II - 73 LP,53.3,147 / 129,Spooky
#54,Support,Bilbo Raggins,Diamond II - 71 LP,54.9,147 / 121,ImagineBaggins
#55,Top,Dumbass,Diamond II - 70 LP,56.9,195 / 148,Key
#56,Jungle,RNG mlxg,Diamond II - 64 LP,53.9,214 / 183,LPLAhri
#57,Mid,strawberry frog,Diamond II - 63 LP,54.1,178 / 151,annauwumarie
#58,Top,xxaznpuppy32xx,Diamond II - 62 LP,54.7,217 / 180,GamerGirls
#59,Top, IG TheShy,Diamond II - 61 LP,59.6,136 / 92,Oafers
#60,Jungle,T4L Damocles,Diamond II - 56 LP,54.6,131 / 109,Damocles
#61,ADC,CoolBroDenis,Diamond II - 55 LP,51.2,192 / 183,JMENDOZA
#62,Top,Zuko,Diamond II - 55 LP,55.0,160 / 131,Lior
#63,Support,JhinSuppNoTroll,Diamond II - 54 LP,52.6,162 / 146,UNR Tokyo
#64,Mid,BOOCAUWMOO,Diamond II - 52 LP,52.7,173 / 155,BooCauwMoo
#65,Jungle,Sparrow,Diamond II - 51 LP,52.2,175 / 160,Anbeeld
#66,ADC,Jotaro Kujo,Diamond II - 50 LP,56.4,176 / 136,Ithirul
#67,ADC,Kali,Diamond II - 50 LP,52.4,216 / 196,YoloMedic
#68,Mid,PepeCool,Diamond II - 44 LP,54.2,214 / 181,LS
#69,Top,Raleigh Obelisk,Diamond II - 39 LP,58.0,149 / 108,Sinker
#70,Top,TopBot,Diamond II - 29 LP,52.2,157 / 144,TangilBOT
#71,Support,Katara,Diamond II - 22 LP,52.8,214 / 191,Lior
#72,Mid,Totoro the duck,Diamond II - 22 LP,56.9,141 / 107,Kuury
#73,Support,E-girl,Diamond II - 19 LP,52.7,144 / 129,Dayspring
#74,Jungle,Bibi,Diamond II - 17 LP,53.4,157 / 137,Troeton
#75,ADC,Sylmarae,Diamond II - 16 LP,53.1,195 / 172,Kythaela
#76,ADC,CNoFlaw,Diamond II - 12 LP,50.0,152 / 152,AnFun
#77,ADC,Kogglemoggle,Diamond II - 11 LP,53.3,160 / 140,Sinker
#78,ADC,Test4,Diamond II - 6 LP,53.5,185 / 161,test
#79,Jungle,Hidden,Diamond II - 5 LP,57.7,131 / 96,SinderFox
#80,Mid,Bjergsen,Diamond II - 3 LP,55.9,152 / 120,Weinnachtsbaum
#81,Support,KuroKy,Diamond II - 2 LP,52.1,214 / 197,NAVI
#82,Support,Jao,Diamond II - 1 LP,52.6,202 / 182,YoloMedic
#83,Jungle,time,Diamond II - 0 LP,51.8,145 / 135,schlafen
#84,ADC,Kuury test 4,Diamond III - 96 LP,53.3,152 / 133,Kuury test
#85,Support,SEXY TAHM,Diamond III - 96 LP,53.2,156 / 137,HailOfBladesTahm
#86,ADC,Leopan,Diamond III - 91 LP,50.0,174 / 174,Anbeeld
#87,ADC,Sinon,Diamond III - 87 LP,51.6,216 / 203,Trindor
#88,Support,Lambo Bambo,Diamond III - 85 LP,49.8,202 / 204,Byumbi
#89,ADC,cryhard,Diamond III - 84 LP,54.1,138 / 117,roysiggi
#90,Jungle,YokoOno,Diamond III - 82 LP,50.9,138 / 133,Freezy
#91,Mid,Seirilyvia,Diamond III - 81 LP,55.4,185 / 149,Kythaela
#92,ADC,Rigomi,Diamond III - 71 LP,56.5,156 / 120,Rigomi
#93,Top,SpaXgamer,Diamond III - 71 LP,55.7,142 / 113,Slimsnoker
