Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 619 LP,76.1,156 / 49,Soraka
#2,Top,Salsa,Challenger - 179 LP,64.0,333 / 187,YungYiga
#3,Mid,Frimmy23,Challenger - 165 LP,61.8,337 / 208,YoloMedic
#4,ADC,Kadlin,Challenger - 163 LP,64.9,344 / 186,Jinxnator
#5,Mid,Arteros,Challenger - 136 LP,63.8,273 / 155,Anbeeld
#6,Jungle,Jinxnator,Challenger - 118 LP,60.5,326 / 213,Jinxnator
#7,ADC,BöllerBusch,Challenger - 88 LP,63.3,224 / 130,Jungler1337
#8,Mid,Frethborn,Challenger - 86 LP,54.3,276 / 232,Jinxnator
#9,Top,Ezio,Challenger - 44 LP,59.6,267 / 181,TexeQ
#10,Support,Test5,Challenger - 44 LP,57.1,311 / 234,test
#11,Support,FPX Crisp,Challenger - 36 LP,54.7,378 / 313,LPLAhri
#12,Mid,BottleCaps,Challenger - 35 LP,56.5,243 / 187,Phost
#13,Top,RNG Letme,Challenger - 17 LP,55.7,321 / 255,LPLAhri
#14,Jungle,Poppey,Diamond I - 95 LP,61.3,293 / 185,NAVI
#15,Mid,Seirilyvia,Diamond I - 93 LP,57.9,276 / 201,Kythaela
#16,Jungle,Blaze,Diamond I - 93 LP,58.9,206 / 144,Hit_Critical
#17,Support,Katara,Diamond I - 89 LP,54.7,292 / 242,Lior
#18,Top,DoinB,Diamond I - 84 LP,57.6,336 / 247,LordArtos
#19,Top,Raleigh Obelisk,Diamond I - 82 LP,59.2,215 / 148,Sinker
#20,Jungle,EDG Clearlove7,Diamond I - 81 LP,59.4,311 / 213,RNGFirefox
#21,ADC,TES Jackeylove,Diamond I - 78 LP,53.8,301 / 258,LPLAhri
#22,Support,Egirl champs onl,Diamond I - 71 LP,55.2,214 / 174,Spooky
#23,Jungle,Pyosik,Diamond I - 67 LP,55.7,275 / 219,TheStriker9
#24,ADC,Char,Diamond I - 66 LP,56.3,200 / 155,azure43
#25,Mid,Flame,Diamond I - 64 LP,56.6,213 / 163,Hit_Critical
#26,Support,Sinon onii-chan,Diamond I - 62 LP,54.4,230 / 193,Kuury
#27,Top,Aryze,Diamond I - 50 LP,53.6,224 / 194,sanchesmemo
#28,Mid,Salt,Diamond I - 48 LP,58.0,311 / 225,JMENDOZA
#29,ADC,TPOPIS,Diamond I - 38 LP,56.5,225 / 173,Byumbi
#30,Mid,MidBot,Diamond I - 31 LP,57.3,208 / 155,TangilBOT
#31,Jungle,Test2,Diamond I - 28 LP,55.4,273 / 220,test
#32,Jungle,Ceasarna,Diamond I - 25 LP,57.0,256 / 193,iampvm
#33,Mid,Caps,Diamond I - 25 LP,51.9,260 / 241,LordArtos
