Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 414 LP,76.5,101 / 31,Soraka
#2,ADC,Kadlin,Challenger - 192 LP,64.5,198 / 109,Jinxnator
#3,Jungle,Poppey,Challenger - 126 LP,64.1,189 / 106,NAVI
#4,Top,Salsa,Challenger - 123 LP,63.1,207 / 121,YungYiga
#5,Mid,Arteros,Challenger - 96 LP,65.0,167 / 90,Anbeeld
#6,ADC,BöllerBusch,Challenger - 93 LP,65.4,138 / 73,Jungler1337
#7,Jungle,MexicanPidgeon,Diamond I - 95 LP,57.3,180 / 134,LumiFumi
#8,Jungle,Ceasarna,Diamond I - 83 LP,59.4,161 / 110,iampvm
#9,Support,FPX Crisp,Diamond I - 81 LP,53.6,255 / 221,LPLAhri
#10,Mid,creative mind,Diamond I - 73 LP,58.7,152 / 107,cabula
#11,Mid,Frimmy23,Diamond I - 59 LP,59.2,239 / 165,YoloMedic
#12,Jungle,RNG mlxg,Diamond I - 55 LP,54.9,189 / 155,LPLAhri
#13,Support,SuppBot,Diamond I - 51 LP,56.1,152 / 119,TangilBOT
#14,Support,Test5,Diamond I - 50 LP,55.2,195 / 158,test
#15,Mid,Salt,Diamond I - 39 LP,58.4,185 / 132,JMENDOZA
#16,ADC,TES Jackeylove,Diamond I - 39 LP,52.2,212 / 194,LPLAhri
#17,Top,RNG Letme,Diamond I - 32 LP,53.4,194 / 169,LPLAhri
#18,ADC,Jotaro Kujo,Diamond I - 22 LP,57.1,152 / 114,Ithirul
#19,Mid,BottleCaps,Diamond I - 20 LP,57.4,143 / 106,Phost
#20,Top,Always Splits,Diamond I - 11 LP,60.9,117 / 75,Dayspring
#21,Top,SS Flandre,Diamond I - 11 LP,53.8,170 / 146,RNGFirefox
#22,Support,Tratz,Diamond I - 11 LP,54.5,159 / 133,Tangil
#23,Mid,Flame,Diamond I - 10 LP,55.4,118 / 95,Hit_Critical
#24,Jungle,Sparrow,Diamond I - 10 LP,54.3,151 / 127,Anbeeld
#25,ADC,CoolBroDenis,Diamond I - 9 LP,51.4,161 / 152,JMENDOZA
#26,Top,Destructoid,Diamond I - 9 LP,58.0,265 / 192,YoloMedic
#27,Jungle,EDG Clearlove7,Diamond I - 7 LP,58.8,218 / 153,RNGFirefox
#28,Mid,MidBot,Diamond I - 6 LP,56.8,121 / 92,TangilBOT
#29,Jungle,Gnima,Diamond I - 3 LP,53.8,226 / 194,YoloMedic
#30,ADC,AJDG Angel,Diamond I - 2 LP,56.1,143 / 112,Lightandhope
#31,Jungle,Pyosik,Diamond II - 99 LP,54.4,185 / 155,TheStriker9
#32,Jungle,Blaze,Diamond II - 98 LP,56.5,109 / 84,Hit_Critical
#33,Top,Kritz,Diamond II - 96 LP,62.1,131 / 80,polop900
#34,Top,Dumbass,Diamond II - 89 LP,57.9,151 / 110,Key
#35,Support,Katara,Diamond II - 87 LP,53.9,185 / 158,Lior
#36,Top,Ezio,Diamond II - 84 LP,60.8,175 / 113,TexeQ
