Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 427 LP,76.4,110 / 34,Soraka
#2,Jungle,Poppey,Challenger - 243 LP,65.3,201 / 107,NAVI
#3,ADC,Kadlin,Challenger - 131 LP,64.1,205 / 115,Jinxnator
#4,Top,Salsa,Challenger - 127 LP,63.2,216 / 126,YungYiga
#5,Mid,Arteros,Challenger - 59 LP,64.0,171 / 96,Anbeeld
#6,ADC,BöllerBusch,Challenger - 46 LP,63.9,140 / 79,Jungler1337
#7,Mid,Frimmy23,Challenger - 14 LP,59.9,246 / 165,YoloMedic
#8,Support,FPX Crisp,Challenger - 7 LP,53.8,268 / 230,LPLAhri
#9,Mid,Salt,Diamond I - 93 LP,59.2,197 / 136,JMENDOZA
#10,Jungle,MexicanPidgeon,Diamond I - 78 LP,56.9,186 / 141,LumiFumi
#11,Mid,creative mind,Diamond I - 73 LP,58.4,156 / 111,cabula
#12,Jungle,RNG mlxg,Diamond I - 69 LP,55.2,198 / 161,LPLAhri
#13,Top,DoinB,Diamond I - 63 LP,56.4,197 / 152,LordArtos
#14,ADC,TES Jackeylove,Diamond I - 51 LP,52.4,218 / 198,LPLAhri
#15,Support,Test5,Diamond I - 50 LP,55.2,203 / 165,test
#16,ADC,DoubleDouble,Diamond I - 42 LP,54.6,185 / 154,Player2225
#17,Jungle,Ceasarna,Diamond I - 41 LP,58.4,167 / 119,iampvm
#18,Top,Kritz,Diamond I - 37 LP,62.6,139 / 83,polop900
#19,Top,Destructoid,Diamond I - 37 LP,58.2,271 / 195,YoloMedic
#20,Support,Tratz,Diamond I - 28 LP,54.5,168 / 140,Tangil
#21,Top,RNG Letme,Diamond I - 25 LP,53.3,202 / 177,LPLAhri
#22,Support,SuppBot,Diamond I - 23 LP,55.2,158 / 128,TangilBOT
#23,Mid,BottleCaps,Diamond I - 19 LP,57.0,151 / 114,Phost
#24,Top,SS Flandre,Diamond I - 12 LP,53.7,175 / 151,RNGFirefox
#25,Mid,MidBot,Diamond I - 10 LP,56.7,127 / 97,TangilBOT
#26,ADC,AJDG Angel,Diamond I - 10 LP,56.1,148 / 116,Lightandhope
#27,ADC,Jotaro Kujo,Diamond I - 10 LP,56.8,158 / 120,Ithirul
#28,Mid,Caps,Diamond I - 1 LP,51.0,150 / 144,LordArtos
#29,Mid,Flame,Diamond I - 0 LP,55.1,124 / 101,Hit_Critical
#30,Jungle,Sparrow,Diamond II - 98 LP,54.0,155 / 132,Anbeeld
#31,ADC,CoolBroDenis,Diamond II - 96 LP,51.2,167 / 159,JMENDOZA
#32,Jungle,EDG Clearlove7,Diamond II - 88 LP,58.4,220 / 157,RNGFirefox
#33,ADC,Uma Jan monkaS,Diamond II - 86 LP,59.0,148 / 103,Phost
#34,Support,JhinSuppNoTroll,Diamond II - 80 LP,53.7,138 / 119,UNR Tokyo
#35,Mid,DOINB RYZE HACK,Diamond II - 79 LP,56.0,117 / 92,wiksonix
