Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 525 LP,75.7,140 / 45,Soraka
#2,Top,Salsa,Challenger - 148 LP,63.4,287 / 166,YungYiga
#3,Mid,Arteros,Challenger - 129 LP,64.3,241 / 134,Anbeeld
#4,ADC,BöllerBusch,Challenger - 118 LP,64.5,194 / 107,Jungler1337
#5,ADC,Kadlin,Challenger - 104 LP,63.7,286 / 163,Jinxnator
#6,Support,Test5,Challenger - 99 LP,56.9,268 / 203,test
#7,Mid,Frimmy23,Challenger - 96 LP,60.7,296 / 192,YoloMedic
#8,Jungle,Jinxnator,Challenger - 88 LP,60.3,279 / 184,Jinxnator
#9,Jungle,Blaze,Challenger - 81 LP,60.1,179 / 119,Hit_Critical
#10,Jungle,Poppey,Challenger - 33 LP,62.2,253 / 154,NAVI
#11,Mid,Frethborn,Challenger - 19 LP,52.5,223 / 202,Jinxnator
#12,Jungle,EDG Clearlove7,Challenger - 19 LP,59.7,276 / 186,RNGFirefox
#13,Jungle,110110010011,Diamond I - 84 LP,56.1,183 / 143,110110010011
#14,Top,Ben Dover,Diamond I - 69 LP,56.6,189 / 145,Hjornet
#15,Top,Destructoid,Diamond I - 57 LP,58.0,320 / 232,YoloMedic
#16,Mid,Flame,Diamond I - 57 LP,55.7,176 / 140,Hit_Critical
#17,Support,BoquitaCampeon,Diamond I - 56 LP,60.8,194 / 125,Jon_14
#18,Mid,creative mind,Diamond I - 54 LP,57.1,209 / 157,cabula
#19,Top,SS Flandre,Diamond I - 47 LP,53.9,220 / 188,RNGFirefox
#20,Jungle,Pyosik,Diamond I - 44 LP,55.1,247 / 201,TheStriker9
#21,Top,DoinB,Diamond I - 42 LP,57.4,294 / 218,LordArtos
#22,Top,RNG Letme,Diamond I - 41 LP,53.8,254 / 218,LPLAhri
#23,Mid,AJDG Life,Diamond I - 32 LP,54.3,185 / 156,Lightandhope
#24,Mid,BOOCAUWMOO,Diamond I - 31 LP,53.5,212 / 184,BooCauwMoo
#25,Mid,strawberry frog,Diamond I - 31 LP,54.6,206 / 171,annauwumarie
#26,Jungle,Test2,Diamond I - 25 LP,54.8,235 / 194,test
#27,Jungle,BlaberSauce,Diamond I - 25 LP,59.6,162 / 110,FranklinTime
#28,Jungle,Ceasarna,Diamond I - 24 LP,57.7,226 / 166,iampvm
#29,ADC,AJDG Angel,Diamond I - 23 LP,55.6,203 / 162,Lightandhope
#30,Jungle,MexicanPidgeon,Diamond I - 22 LP,55.2,223 / 181,LumiFumi
#31,Support,FPX Crisp,Diamond I - 22 LP,53.6,325 / 281,LPLAhri
#32,Top,Raleigh Obelisk,Diamond I - 19 LP,58.2,181 / 130,Sinker
#33,Support,Egirl champs onl,Diamond I - 16 LP,54.1,179 / 152,Spooky
#34,Support,Ex5 Drohne,Diamond I - 14 LP,53.4,227 / 198,ExiledLP
#35,ADC,CoolBroDenis,Diamond I - 12 LP,51.7,222 / 207,JMENDOZA
#36,Support,Sinon onii-chan,Diamond I - 9 LP,53.4,198 / 173,Kuury
#37,Support,Aqua,Diamond I - 7 LP,56.1,285 / 223,Trindor
#38,Top,TopBot,Diamond I - 7 LP,53.0,183 / 162,TangilBOT
#39,Top,SpaXgamer,Diamond I - 7 LP,56.7,170 / 130,Slimsnoker
#40,Top,Kritz,Diamond I - 7 LP,59.5,184 / 125,polop900
#41,Top,Always Splits,Diamond I - 6 LP,58.0,170 / 123,Dayspring
#42,Mid,Salt,Diamond I - 6 LP,57.6,265 / 195,JMENDOZA
#43,Support,JhinSuppNoTroll,Diamond I - 5 LP,53.3,187 / 164,UNR Tokyo
#44,Top, IG TheShy,Diamond I - 5 LP,59.4,165 / 113,Oafers
#45,Support,Nightlight,Diamond I - 5 LP,55.9,198 / 156,DAYLlGHT
#46,Mid,kittyperry,Diamond I - 2 LP,52.9,249 / 222,GamerGirls
#47,Mid,MidBot,Diamond I - 2 LP,56.9,174 / 132,TangilBOT
#48,Jungle,Sparrow,Diamond I - 1 LP,53.7,209 / 180,Anbeeld
#49,ADC,Kogglemoggle,Diamond I - 0 LP,54.3,188 / 158,Sinker
#50,Top,Aryze,Diamond II - 99 LP,52.6,183 / 165,sanchesmemo
#51,ADC,Kali,Diamond II - 98 LP,53.1,240 / 212,YoloMedic
#52,Support,Katara,Diamond II - 97 LP,53.6,244 / 211,Lior
#53,Mid,DOINB RYZE HACK,Diamond II - 96 LP,55.1,151 / 123,wiksonix
#54,Support,Emwues24,Diamond II - 93 LP,56.7,232 / 177,Jinxnator
#55,Support,Bilbo Raggins,Diamond II - 88 LP,54.3,185 / 156,ImagineBaggins
#56,Jungle,T4L Damocles,Diamond II - 86 LP,54.7,150 / 124,Damocles
#57,ADC,TES Jackeylove,Diamond II - 86 LP,52.3,260 / 237,LPLAhri
#58,Mid,Foxy,Diamond II - 85 LP,56.4,163 / 126,Foxy
#59,ADC,DoubleDouble,Diamond II - 82 LP,53.0,239 / 212,Player2225
#60,Mid,PepeCool,Diamond II - 74 LP,54.3,241 / 203,LS
#61,Top,Ezio,Diamond II - 72 LP,58.6,218 / 154,TexeQ
#62,Mid,Caps,Diamond II - 72 LP,51.6,222 / 208,LordArtos
#63,ADC,Rigomi,Diamond II - 68 LP,57.3,181 / 135,Rigomi
#64,Top,Leonidas,Diamond II - 66 LP,57.0,191 / 144,Freezy
#65,Top,Dumbass,Diamond II - 65 LP,56.2,236 / 184,Key
#66,Jungle,Winston,Diamond II - 63 LP,55.0,164 / 134,Ghacobe
#67,Mid,Galio,Diamond II - 60 LP,52.8,170 / 152,UNR Tokyo
#68,Jungle,YokoOno,Diamond II - 59 LP,52.0,158 / 146,Freezy
#69,ADC,TPOPIS,Diamond II - 59 LP,56.7,185 / 141,Byumbi
#70,Mid,Totoro the duck,Diamond II - 59 LP,56.2,167 / 130,Kuury
#71,Jungle,RNG mlxg,Diamond II - 57 LP,53.8,234 / 201,LPLAhri
#72,Top,Zuko,Diamond II - 48 LP,54.6,178 / 148,Lior
#73,Top,Oven,Diamond II - 46 LP,53.4,164 / 143,ovenjohnson
#74,Jungle,Bibi,Diamond II - 42 LP,53.6,179 / 155,Troeton
#75,ADC,cryhard,Diamond II - 40 LP,54.3,169 / 142,roysiggi
#76,Jungle,EG Voutocu,Diamond II - 39 LP,53.1,187 / 165,EG Voutocu
#77,ADC,CNoFlaw,Diamond II - 39 LP,50.4,170 / 167,AnFun
#78,Support,SuppBot,Diamond II - 37 LP,53.5,207 / 180,TangilBOT
#79,Support,Kutcher,Diamond II - 37 LP,53.9,207 / 177,Terra
#80,Support,Tratz,Diamond II - 34 LP,53.4,217 / 189,Tangil
#81,Support,E-girl,Diamond II - 31 LP,52.4,163 / 148,Dayspring
#82,Jungle,time,Diamond II - 31 LP,52.1,170 / 156,schlafen
#83,ADC,Sinon,Diamond II - 28 LP,51.4,253 / 239,Trindor
#84,Mid,Seirilyvia,Diamond II - 26 LP,55.8,223 / 177,Kythaela
#85,Mid,Person201,Diamond II - 26 LP,53.7,165 / 142,LumiFumi
#86,Top,Amouranth,Diamond II - 25 LP,53.1,258 / 228,Simp
#87,ADC,Char,Diamond II - 24 LP,54.2,167 / 141,azure43
#88,Top,DangerousMolerat,Diamond II - 22 LP,53.7,189 / 163,Blade1284
#89,ADC,Kuury test 4,Diamond II - 22 LP,53.2,173 / 152,Kuury test
#90,Mid,Giorno Giovanna,Diamond II - 21 LP,54.9,167 / 137,Ithirul
#91,Support,Hisher,Diamond II - 17 LP,52.6,182 / 164,polop900
#92,Jungle,Superb,Diamond II - 11 LP,53.3,200 / 175,Spezza
#93,ADC,Sylmarae,Diamond II - 9 LP,53.3,236 / 207,Kythaela
#94,ADC,Surviv0r,Diamond II - 6 LP,54.0,176 / 150,DAYLlGHT
#95,Jungle,Gnima,Diamond II - 2 LP,52.3,262 / 239,YoloMedic
#96,ADC,Uma Jan monkaS,Diamond II - 0 LP,57.3,181 / 135,Phost
#97,Support,SEXY TAHM,Diamond II - 0 LP,53.2,184 / 162,HailOfBladesTahm
#98,Jungle,jungle gap,Diamond III - 99 LP,51.9,161 / 149,crithitfail
#99,Jungle,JMENDOZA,Diamond III - 97 LP,50.3,190 / 188,JMENDOZA
#100,Mid,Vergil,Diamond III - 91 LP,51.9,154 / 143,Yzeerf
