Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 561 LP,76.5,137 / 42,Soraka
#2,Mid,Frimmy23,Challenger - 115 LP,60.8,290 / 187,YoloMedic
#3,Top,Salsa,Challenger - 103 LP,62.8,277 / 164,YungYiga
#4,Mid,Arteros,Challenger - 98 LP,63.9,228 / 129,Anbeeld
#5,ADC,Kadlin,Challenger - 97 LP,63.7,277 / 158,Jinxnator
#6,ADC,BöllerBusch,Challenger - 96 LP,64.1,184 / 103,Jungler1337
#7,Jungle,Jinxnator,Challenger - 95 LP,60.2,272 / 180,Jinxnator
#8,Support,Test5,Challenger - 38 LP,56.2,255 / 199,test
#9,Jungle,Blaze,Challenger - 27 LP,59.2,170 / 117,Hit_Critical
#10,Mid,Frethborn,Challenger - 16 LP,52.4,216 / 196,Jinxnator
#11,Jungle,EDG Clearlove7,Challenger - 2 LP,59.6,269 / 182,RNGFirefox
#12,Jungle,110110010011,Challenger - 0 LP,56.2,176 / 137,110110010011
#13,Jungle,Poppey,Challenger - 0 LP,62.1,242 / 148,NAVI
#14,Jungle,Ceasarna,Diamond I - 80 LP,58.6,218 / 154,iampvm
#15,Top,Destructoid,Diamond I - 79 LP,58.1,314 / 226,YoloMedic
#16,Top,DoinB,Diamond I - 43 LP,57.4,274 / 203,LordArtos
#17,Mid,Flame,Diamond I - 39 LP,55.2,169 / 137,Hit_Critical
#18,Support,Aqua,Diamond I - 38 LP,56.8,273 / 208,Trindor
#19,Top,Ben Dover,Diamond I - 37 LP,55.9,180 / 142,Hjornet
#20,Support,BoquitaCampeon,Diamond I - 35 LP,60.5,182 / 119,Jon_14
#21,Jungle,Pyosik,Diamond I - 30 LP,55.0,242 / 198,TheStriker9
#22,Support,FPX Crisp,Diamond I - 30 LP,53.6,315 / 273,LPLAhri
#23,Jungle,Sparrow,Diamond I - 27 LP,53.8,200 / 172,Anbeeld
#24,Top,SS Flandre,Diamond I - 27 LP,53.4,210 / 183,RNGFirefox
#25,Support,Sinon onii-chan,Diamond I - 25 LP,53.4,191 / 167,Kuury
#26,Top, IG TheShy,Diamond I - 21 LP,60.1,155 / 103,Oafers
#27,Mid,creative mind,Diamond I - 21 LP,56.6,201 / 154,cabula
#28,Support,Bilbo Raggins,Diamond I - 20 LP,54.8,178 / 147,ImagineBaggins
#29,Mid,MidBot,Diamond I - 14 LP,57.0,167 / 126,TangilBOT
#30,Jungle,MexicanPidgeon,Diamond I - 13 LP,55.5,213 / 171,LumiFumi
#31,ADC,Jotaro Kujo,Diamond I - 11 LP,57.3,205 / 153,Ithirul
#32,Jungle,BlaberSauce,Diamond I - 11 LP,59.5,147 / 100,FranklinTime
#33,Top,RNG Letme,Diamond I - 4 LP,53.2,244 / 215,LPLAhri
#34,Top,Always Splits,Diamond I - 4 LP,58.1,161 / 116,Dayspring
#35,ADC,Kali,Diamond I - 4 LP,53.0,232 / 206,YoloMedic
#36,ADC,TES Jackeylove,Diamond I - 1 LP,52.5,255 / 231,LPLAhri
#37,Top,Dumbass,Diamond I - 1 LP,56.8,222 / 169,Key
#38,Mid,PepeCool,Diamond I - 1 LP,54.2,231 / 195,LS
#39,ADC,CoolBroDenis,Diamond II - 98 LP,51.8,211 / 196,JMENDOZA
#40,Mid,strawberry frog,Diamond II - 98 LP,54.1,196 / 166,annauwumarie
#41,Top,TopBot,Diamond II - 95 LP,53.0,175 / 155,TangilBOT
#42,Support,SuppBot,Diamond II - 94 LP,54.2,200 / 169,TangilBOT
#43,Support,Katara,Diamond II - 94 LP,53.4,235 / 205,Lior
#44,Mid,Foxy,Diamond II - 94 LP,56.7,153 / 117,Foxy
#45,Mid,BOOCAUWMOO,Diamond II - 91 LP,53.2,198 / 174,BooCauwMoo
#46,Mid,Salt,Diamond II - 90 LP,57.5,242 / 179,JMENDOZA
#47,Mid,Caps,Diamond II - 90 LP,51.8,207 / 193,LordArtos
#48,Support,Ex5 Drohne,Diamond II - 89 LP,53.0,218 / 193,ExiledLP
#49,Support,Egirl champs onl,Diamond II - 88 LP,53.3,163 / 143,Spooky
#50,Top,Kritz,Diamond II - 87 LP,59.5,179 / 122,polop900
#51,ADC,DoubleDouble,Diamond II - 85 LP,53.1,233 / 206,Player2225
#52,Mid,AJDG Life,Diamond II - 83 LP,53.4,171 / 149,Lightandhope
#53,ADC,AJDG Angel,Diamond II - 83 LP,55.3,188 / 152,Lightandhope
