Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 512 LP,77.5,117 / 34,Soraka
#2,Jungle,Poppey,Challenger - 124 LP,63.8,204 / 116,NAVI
#3,ADC,Kadlin,Challenger - 114 LP,63.9,216 / 122,Jinxnator
#4,Top,Salsa,Challenger - 81 LP,62.6,224 / 134,YungYiga
#5,Support,FPX Crisp,Challenger - 32 LP,54.2,280 / 237,LPLAhri
#6,Jungle,Ceasarna,Challenger - 27 LP,59.7,179 / 121,iampvm
#7,Support,Test5,Challenger - 25 LP,56.0,215 / 169,test
#8,Mid,Arteros,Challenger - 23 LP,62.7,180 / 107,Anbeeld
#9,Mid,Frimmy23,Challenger - 14 LP,59.7,253 / 171,YoloMedic
#10,ADC,BöllerBusch,Challenger - 12 LP,62.8,147 / 87,Jungler1337
#11,Mid,Salt,Challenger - 0 LP,59.2,212 / 146,JMENDOZA
#12,Top,Kritz,Diamond I - 77 LP,63.2,148 / 86,polop900
#13,ADC,TES Jackeylove,Diamond I - 57 LP,52.7,226 / 203,LPLAhri
#14,Mid,MidBot,Diamond I - 45 LP,57.5,134 / 99,TangilBOT
#15,Jungle,Jinxnator,Diamond I - 41 LP,57.9,209 / 152,Jinxnator
#16,Jungle,MexicanPidgeon,Diamond I - 39 LP,56.2,190 / 148,LumiFumi
#17,Jungle,EDG Clearlove7,Diamond I - 39 LP,59.0,230 / 160,RNGFirefox
#18,Mid,Frethborn,Diamond I - 37 LP,50.6,163 / 159,Jinxnator
#19,Support,Tratz,Diamond I - 34 LP,54.7,174 / 144,Tangil
#20,Mid,creative mind,Diamond I - 28 LP,57.5,161 / 119,cabula
#21,Jungle,RNG mlxg,Diamond I - 24 LP,54.7,205 / 170,LPLAhri
#22,Top,DoinB,Diamond I - 23 LP,56.0,211 / 166,LordArtos
#23,ADC,Jotaro Kujo,Diamond I - 21 LP,57.1,164 / 123,Ithirul
#24,Jungle,Pyosik,Diamond I - 19 LP,54.6,208 / 173,TheStriker9
#25,Mid,Caps,Diamond I - 14 LP,51.6,166 / 156,LordArtos
#26,ADC,AJDG Angel,Diamond I - 8 LP,56.0,159 / 125,Lightandhope
#27,Support,SuppBot,Diamond I - 8 LP,55.0,164 / 134,TangilBOT
#28,Top,Dumbass,Diamond I - 6 LP,57.7,169 / 124,Key
#29,Top,RNG Letme,Diamond I - 5 LP,53.2,210 / 185,LPLAhri
#30,Top,Always Splits,Diamond I - 4 LP,59.7,129 / 87,Dayspring
#31,Support,JhinSuppNoTroll,Diamond I - 1 LP,53.8,148 / 127,UNR Tokyo
#32,Top,SS Flandre,Diamond II - 97 LP,53.3,180 / 158,RNGFirefox
#33,Mid,Flame,Diamond II - 96 LP,55.0,127 / 104,Hit_Critical
#34,Jungle,Blaze,Diamond II - 95 LP,56.2,123 / 96,Hit_Critical
#35,Top,Destructoid,Diamond II - 92 LP,57.5,275 / 203,YoloMedic
#36,Mid,BottleCaps,Diamond II - 87 LP,56.2,155 / 121,Phost
#37,Support,E-girl,Diamond II - 85 LP,54.5,134 / 112,Dayspring
#38,Mid,DOINB RYZE HACK,Diamond II - 83 LP,56.0,121 / 95,wiksonix
#39,Mid,AJDG Life,Diamond II - 82 LP,53.7,152 / 131,Lightandhope
#40,ADC,CoolBroDenis,Diamond II - 80 LP,51.3,175 / 166,JMENDOZA
#41,Top,Ezio,Diamond II - 79 LP,60.0,186 / 124,TexeQ
#42,Support,Katara,Diamond II - 75 LP,53.7,197 / 170,Lior
#43,Jungle,BlaberSauce,Diamond II - 65 LP,59.9,118 / 79,FranklinTime
#44,ADC,DoubleDouble,Diamond II - 61 LP,53.9,192 / 164,Player2225
#45,Mid,BOOCAUWMOO,Diamond II - 59 LP,52.9,154 / 137,BooCauwMoo
#46,Top,Ben Dover,Diamond II - 57 LP,54.5,144 / 120,Hjornet
#47,ADC,Uma Jan monkaS,Diamond II - 56 LP,58.1,154 / 111,Phost
#48,Mid,Byumbert,Diamond II - 54 LP,51.4,170 / 161,Byumbi
#49,Mid,PepeCool,Diamond II - 53 LP,54.1,190 / 161,LS
#50,Jungle,Gnima,Diamond II - 52 LP,53.2,232 / 204,YoloMedic
#51,Support,BoquitaCampeon,Diamond II - 49 LP,60.0,150 / 100,Jon_14
#52,Jungle,Test2,Diamond II - 49 LP,53.3,184 / 161,test
#53,Support,Aqua,Diamond II - 44 LP,56.7,229 / 175,Trindor
#54,Jungle,110110010011,Diamond II - 40 LP,53.3,131 / 115,110110010011
#55,Jungle,Superb,Diamond II - 39 LP,53.9,145 / 124,Spezza
#56,Support,Ex5 Drohne,Diamond II - 38 LP,52.7,187 / 168,ExiledLP
#57,ADC,PvM,Diamond II - 37 LP,52.8,151 / 135,iampvm
#58,Top, IG TheShy,Diamond II - 35 LP,60.3,120 / 79,Oafers
#59,ADC,Kogglemoggle,Diamond II - 33 LP,53.9,144 / 123,Sinker
#60,Jungle,T4L Damocles,Diamond II - 31 LP,54.7,117 / 97,Damocles
#61,Mid,Foxy,Diamond II - 28 LP,56.1,125 / 98,Foxy
#62,Top,Leonidas,Diamond II - 27 LP,57.7,157 / 115,Freezy
#63,Support,Kutcher,Diamond II - 24 LP,54.7,170 / 141,Terra
#64,Jungle,Sparrow,Diamond II - 23 LP,52.6,163 / 147,Anbeeld
#65,Top,xxaznpuppy32xx,Diamond II - 22 LP,54.4,199 / 167,GamerGirls
#66,Top,Amouranth,Diamond II - 16 LP,52.7,208 / 187,Simp
#67,ADC,Vixcini,Diamond II - 16 LP,54.7,134 / 111,Blade1284
#68,Mid,strawberry frog,Diamond II - 14 LP,53.9,166 / 142,annauwumarie
#69,Jungle,Bibi,Diamond II - 10 LP,53.7,144 / 124,Troeton
#70,Support,Jao,Diamond II - 9 LP,53.2,185 / 163,YoloMedic
#71,Support,Egirl champs onl,Diamond II - 9 LP,52.3,134 / 122,Spooky
#72,ADC,Test4,Diamond II - 6 LP,53.7,175 / 151,test
#73,Support,Hisher,Diamond II - 6 LP,53.6,142 / 123,polop900
#74,Top,Raleigh Obelisk,Diamond II - 4 LP,57.9,135 / 98,Sinker
#75,ADC,Geekymanxnlx,Diamond II - 3 LP,51.7,163 / 152,DitIsDonny
#76,Jungle,Import Slot 2,Diamond III - 99 LP,55.1,136 / 111,CoachYouGen
#77,Jungle,HLE Viper,Diamond III - 98 LP,51.2,124 / 118,Tokyo Smurfer
#78,Jungle,DanDy,Diamond III - 96 LP,55.6,155 / 124,minimike97
#79,Mid,Totoro the duck,Diamond III - 94 LP,57.3,130 / 97,Kuury
#80,Top,Zuko,Diamond III - 93 LP,54.2,143 / 121,Lior
#81,Support,Sinon onii-chan,Diamond III - 91 LP,52.0,146 / 135,Kuury
#82,ADC,Kali,Diamond III - 84 LP,51.9,202 / 187,YoloMedic
#83,Top,TopBot,Diamond III - 84 LP,51.9,136 / 126,TangilBOT
#84,Mid,Omni,Diamond III - 80 LP,55.8,159 / 126,YungYiga
#85,Top,Aryze,Diamond III - 79 LP,51.4,145 / 137,sanchesmemo
#86,Jungle,time,Diamond III - 74 LP,51.8,128 / 119,schlafen
#87,ADC,Kuury test 4,Diamond III - 69 LP,53.5,131 / 114,Kuury test
#88,ADC,CNoFlaw,Diamond III - 68 LP,49.6,133 / 135,AnFun
#89,ADC,Frosti,Diamond III - 64 LP,52.1,152 / 140,Freezy
#90,Top,Oven,Diamond III - 63 LP,53.0,124 / 110,ovenjohnson
#91,ADC,Rio Sonogami,Diamond III - 60 LP,54.9,141 / 116,Ruler Rinne
#92,Mid,Galio,Diamond III - 60 LP,52.2,128 / 117,UNR Tokyo
#93,Support,unicornpetpetuwu,Diamond III - 59 LP,52.7,136 / 122,GamerGirls
#94,ADC,Rigomi,Diamond III - 59 LP,57.5,142 / 105,Rigomi
#95,Mid,Seirilyvia,Diamond III - 58 LP,55.5,171 / 137,Kythaela
#96,Top,d4mocl3s,Diamond III - 56 LP,55.2,122 / 99,Tifumerrang
#97,Support,Bilbo Raggins,Diamond III - 50 LP,53.5,129 / 112,ImagineBaggins
#98,Support,Nightlight,Diamond III - 44 LP,55.7,137 / 109,DAYLlGHT
#99,ADC,Char,Diamond III - 43 LP,54.0,134 / 114,azure43
#100,Top,SpaXgamer,Diamond III - 43 LP,56.2,127 / 99,Slimsnoker
