Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 685 LP,76.5,163 / 50,Soraka
#2,Top,Salsa,Challenger - 212 LP,64.4,348 / 192,YungYiga
#3,Jungle,Jinxnator,Challenger - 136 LP,60.6,339 / 220,Jinxnator
#4,ADC,Kadlin,Challenger - 132 LP,64.5,364 / 200,Jinxnator
#5,Mid,Arteros,Challenger - 117 LP,63.6,281 / 161,Anbeeld
#6,Support,Test5,Challenger - 88 LP,57.5,322 / 238,test
#7,Mid,Frimmy23,Challenger - 85 LP,61.2,344 / 218,YoloMedic
#8,ADC,BöllerBusch,Challenger - 72 LP,62.8,230 / 136,Jungler1337
#9,Mid,Frethborn,Challenger - 56 LP,54.6,296 / 246,Jinxnator
#10,Mid,BottleCaps,Challenger - 29 LP,56.5,260 / 200,Phost
#11,Top,Aryze,Challenger - 24 LP,54.4,237 / 199,sanchesmemo
#12,Jungle,EDG Clearlove7,Challenger - 11 LP,59.7,321 / 217,RNGFirefox
#13,Support,FPX Crisp,Challenger - 7 LP,54.6,389 / 324,LPLAhri
#14,Jungle,Poppey,Challenger - 3 LP,60.9,304 / 195,NAVI
#15,Jungle,MexicanPidgeon,Challenger - 1 LP,55.9,269 / 212,LumiFumi
#16,Top,RNG Letme,Diamond I - 92 LP,55.6,327 / 261,LPLAhri
#17,ADC,Sylmarae,Diamond I - 83 LP,54.6,296 / 246,Kythaela
#18,Jungle,Blaze,Diamond I - 79 LP,58.8,220 / 154,Hit_Critical
#19,Top,Raleigh Obelisk,Diamond I - 78 LP,59.1,221 / 153,Sinker
#20,Top,Kritz,Diamond I - 78 LP,59.3,233 / 160,polop900
#21,Jungle,Ceasarna,Diamond I - 66 LP,57.6,270 / 199,iampvm
#22,Top,Ben Dover,Diamond I - 65 LP,56.4,224 / 173,Hjornet
#23,ADC,cryhard,Diamond I - 63 LP,55.5,227 / 182,roysiggi
#24,Top,Destructoid,Diamond I - 61 LP,57.9,386 / 281,YoloMedic
#25,ADC,TES Jackeylove,Diamond I - 52 LP,53.8,311 / 267,LPLAhri
#26,Support,Katara,Diamond I - 52 LP,54.5,306 / 255,Lior
#27,Top,SS Flandre,Diamond I - 48 LP,54.6,263 / 219,RNGFirefox
#28,Mid,PepeCool,Diamond I - 45 LP,55.0,299 / 245,LS
#29,ADC,Uma Jan monkaS,Diamond I - 45 LP,57.4,234 / 174,Phost
#30,Top,Zuko,Diamond I - 34 LP,55.6,242 / 193,Lior
#31,Support,Egirl champs onl,Diamond I - 33 LP,54.5,224 / 187,Spooky
#32,Mid,kittyperry,Diamond I - 33 LP,53.2,296 / 260,GamerGirls
#33,Mid,Salt,Diamond I - 31 LP,57.9,313 / 228,JMENDOZA
#34,Jungle,Pyosik,Diamond I - 31 LP,55.3,281 / 227,TheStriker9
#35,Support,Aqua,Diamond I - 29 LP,56.4,346 / 268,Trindor
#36,Top,xxaznpuppy32xx,Diamond I - 28 LP,54.2,314 / 265,GamerGirls
#37,Top,TopBot,Diamond I - 25 LP,53.0,228 / 202,TangilBOT
#38,Mid,Person201,Diamond I - 24 LP,53.9,216 / 185,LumiFumi
#39,Support,Tratz,Diamond I - 24 LP,54.6,259 / 215,Tangil
#40,Support,iEnygma,Diamond I - 21 LP,54.3,152 / 128,EG Voutocu
#41,ADC,Rigomi,Diamond I - 19 LP,57.7,233 / 171,Rigomi
#42,Top,DoinB,Diamond I - 19 LP,57.3,352 / 262,LordArtos
#43,Support,JhinSuppNoTroll,Diamond I - 18 LP,52.6,235 / 212,UNR Tokyo
#44,Top,Ezio,Diamond I - 18 LP,58.8,281 / 197,TexeQ
#45,Mid,MidBot,Diamond I - 18 LP,57.2,218 / 163,TangilBOT
#46,Support,SuppBot,Diamond I - 13 LP,53.6,245 / 212,TangilBOT
#47,Jungle,Gnima,Diamond I - 12 LP,53.1,322 / 284,YoloMedic
#48,Top,Dumbass,Diamond I - 9 LP,55.5,291 / 233,Key
#49,Top, IG TheShy,Diamond I - 9 LP,57.9,201 / 146,Oafers
#50,ADC,Char,Diamond I - 8 LP,55.6,209 / 167,azure43
#51,Mid,AJDG Life,Diamond I - 7 LP,54.1,218 / 185,Lightandhope
#52,Jungle,Sparrow,Diamond I - 3 LP,54.4,259 / 217,Anbeeld
#53,Jungle,Bibi,Diamond I - 2 LP,53.6,217 / 188,Troeton
#54,Jungle,Topener,Diamond I - 2 LP,55.1,225 / 183,Byumbi
#55,Mid,Vergil,Diamond I - 1 LP,52.6,202 / 182,Yzeerf
#56,ADC,Kuury test 4,Diamond I - 1 LP,53.3,215 / 188,Kuury test
#57,Jungle,JMENDOZA,Diamond II - 98 LP,51.3,234 / 222,JMENDOZA
#58,Top,DangerousMolerat,Diamond II - 96 LP,54.0,238 / 203,Blade1284
#59,Mid,Foxy,Diamond II - 96 LP,55.5,203 / 163,Foxy
#60,ADC,TPOPIS,Diamond II - 96 LP,56.3,242 / 188,Byumbi
#61,Support,Sinon onii-chan,Diamond II - 93 LP,53.7,242 / 209,Kuury
#62,ADC,AJDG Angel,Diamond II - 92 LP,54.7,243 / 201,Lightandhope
#63,Support,E-girl,Diamond II - 91 LP,53.2,214 / 188,Dayspring
#64,Jungle,T4L Damocles,Diamond II - 90 LP,54.1,184 / 156,Damocles
#65,Mid,Seirilyvia,Diamond II - 90 LP,57.1,284 / 213,Kythaela
#66,Support,Nightlight,Diamond II - 88 LP,55.8,245 / 194,DAYLlGHT
#67,Jungle,BlaberSauce,Diamond II - 85 LP,58.2,195 / 140,FranklinTime
#68,ADC,Jotaro Kujo,Diamond II - 84 LP,55.8,271 / 215,Ithirul
#69,Top,SpaXgamer,Diamond II - 83 LP,55.6,207 / 165,Slimsnoker
#70,Support,Kutcher,Diamond II - 83 LP,53.7,248 / 214,Terra
#71,Jungle,Winston,Diamond II - 83 LP,54.2,199 / 168,Ghacobe
#72,ADC,DoubleDouble,Diamond II - 82 LP,53.2,283 / 249,Player2225
#73,Top,d4mocl3s,Diamond II - 80 LP,53.5,214 / 186,Tifumerrang
#74,Top,Amouranth,Diamond II - 78 LP,53.2,318 / 280,Simp
#75,Jungle,110110010011,Diamond II - 77 LP,54.8,212 / 175,110110010011
#76,ADC,Leopan,Diamond II - 77 LP,50.9,257 / 248,Anbeeld
#77,Mid,Flame,Diamond II - 75 LP,55.8,223 / 177,Hit_Critical
#78,Jungle,Xyras,Diamond II - 75 LP,50.6,200 / 195,Jungler1337
#79,Mid,Totoro the duck,Diamond II - 71 LP,56.2,221 / 172,Kuury
#80,ADC,Vortex_c4,Diamond II - 70 LP,54.3,236 / 199,LumiFumi
#81,Support,KuroKy,Diamond II - 70 LP,52.2,296 / 271,NAVI
#82,Jungle,Test2,Diamond II - 70 LP,55.0,287 / 235,test
#83,Jungle,time,Diamond II - 68 LP,52.1,208 / 191,schlafen
#84,Mid,Coach,Diamond II - 64 LP,53.8,199 / 171,CrispTen
#85,Jungle,Hidden,Diamond II - 63 LP,56.0,186 / 146,SinderFox
#86,Jungle,SpiderLilyAI,Diamond II - 62 LP,54.9,191 / 157,KittenViti
#87,Jungle,Import Slot 2,Diamond II - 62 LP,54.3,216 / 182,CoachYouGen
#88,Mid,DOINB RYZE HACK,Diamond II - 61 LP,53.6,187 / 162,wiksonix
#89,Jungle,EG Voutocu,Diamond II - 61 LP,52.7,226 / 203,EG Voutocu
#90,Support,Nite,Diamond II - 61 LP,53.0,184 / 163,azure43
#91,Jungle,RNG mlxg,Diamond II - 60 LP,53.4,279 / 243,LPLAhri
#92,Support,Bilbo Raggins,Diamond II - 59 LP,53.4,237 / 207,ImagineBaggins
#93,Mid,GummyBear,Diamond II - 57 LP,53.9,181 / 155,Spezza
#94,Jungle,Superb,Diamond II - 53 LP,54.0,247 / 210,Spezza
#95,Support,5,Diamond II - 53 LP,55.7,165 / 131,Espeon
#96,ADC,Kudor88888882141,Diamond II - 53 LP,52.8,198 / 177,Mac
#97,ADC,Krono,Diamond II - 45 LP,52.6,192 / 173,Kronossaurus
#98,Mid,creative mind,Diamond II - 44 LP,55.3,260 / 210,cabula
#99,ADC,Rio Sonogami,Diamond II - 44 LP,53.7,216 / 186,Ruler Rinne
#100,Jungle,YokoOno,Diamond II - 43 LP,51.5,185 / 174,Freezy
