Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 663 LP,75.5,176 / 57,Soraka
#2,Top,Salsa,Challenger - 248 LP,64.9,373 / 202,YungYiga
#3,ADC,Kadlin,Challenger - 154 LP,64.8,386 / 210,Jinxnator
#4,Mid,Arteros,Challenger - 140 LP,63.7,300 / 171,Anbeeld
#5,Support,FPX Crisp,Challenger - 117 LP,55.6,423 / 338,LPLAhri
#6,Jungle,Poppey,Challenger - 105 LP,61.5,337 / 211,NAVI
#7,Mid,Frimmy23,Challenger - 101 LP,61.6,381 / 238,YoloMedic
#8,Jungle,Jinxnator,Challenger - 100 LP,60.6,362 / 235,Jinxnator
#9,ADC,BöllerBusch,Challenger - 99 LP,63.2,258 / 150,Jungler1337
#10,Jungle,Ceasarna,Challenger - 61 LP,58.6,296 / 209,iampvm
#11,Support,Test5,Challenger - 49 LP,57.4,357 / 265,test
#12,Jungle,MexicanPidgeon,Challenger - 48 LP,56.5,300 / 231,LumiFumi
#13,Mid,kittyperry,Challenger - 34 LP,54.4,334 / 280,GamerGirls
#14,Top,Aryze,Challenger - 33 LP,54.7,260 / 215,sanchesmemo
#15,ADC,TES Jackeylove,Challenger - 31 LP,54.8,339 / 280,LPLAhri
#16,ADC,cryhard,Challenger - 27 LP,56.9,271 / 205,roysiggi
#17,Mid,Frethborn,Challenger - 26 LP,54.6,322 / 268,Jinxnator
#18,Top,DoinB,Challenger - 0 LP,57.7,399 / 292,LordArtos
#19,Top,Amouranth,Diamond I - 93 LP,54.1,360 / 305,Simp
#20,Jungle,Blaze,Diamond I - 92 LP,58.9,249 / 174,Hit_Critical
#21,ADC,Bacon,Diamond I - 86 LP,51.3,301 / 286,YungYiga
#22,Mid,Salt,Diamond I - 85 LP,58.4,337 / 240,JMENDOZA
#23,ADC,TPOPIS,Diamond I - 83 LP,56.9,285 / 216,Byumbi
#24,Top,TopBot,Diamond I - 80 LP,54.3,255 / 215,TangilBOT
#25,Jungle,Kong,Diamond I - 77 LP,51.4,257 / 243,YungYiga
#26,Top,RNG Letme,Diamond I - 68 LP,55.6,356 / 284,LPLAhri
#27,Support,iEnygma,Diamond I - 64 LP,55.6,195 / 156,EG Voutocu
#28,Jungle,Pyosik,Diamond I - 57 LP,55.9,311 / 245,TheStriker9
#29,Jungle,apple,Diamond I - 55 LP,55.4,242 / 195,cabula
#30,Mid,Seirilyvia,Diamond I - 53 LP,57.7,319 / 234,Kythaela
#31,Mid,DOINB RYZE HACK,Diamond I - 52 LP,54.9,213 / 175,wiksonix
#32,Top,Kritz,Diamond I - 50 LP,58.9,261 / 182,polop900
#33,Top,xxaznpuppy32xx,Diamond I - 45 LP,54.5,348 / 291,GamerGirls
#34,Top,DRX Deft,Diamond I - 43 LP,54.4,237 / 199,Tokyo Smurfer
#35,Jungle,Sparrow,Diamond I - 43 LP,55.3,288 / 233,Anbeeld
#36,Mid,BOOCAUWMOO,Diamond I - 43 LP,53.9,300 / 257,BooCauwMoo
#37,Support,Jao,Diamond I - 41 LP,53.3,349 / 306,YoloMedic
#38,Mid,strawberry frog,Diamond I - 41 LP,55.7,302 / 240,annauwumarie
#39,Jungle,Gnima,Diamond I - 39 LP,53.5,371 / 322,YoloMedic
