Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 541 LP,76.6,131 / 40,Soraka
#2,Jungle,Jinxnator,Challenger - 184 LP,60.7,261 / 169,Jinxnator
#3,ADC,Kadlin,Challenger - 138 LP,64.4,264 / 146,Jinxnator
#4,Mid,Arteros,Challenger - 105 LP,64.1,221 / 124,Anbeeld
#5,ADC,BöllerBusch,Challenger - 86 LP,63.8,176 / 100,Jungler1337
#6,Mid,Frimmy23,Challenger - 71 LP,60.2,280 / 185,YoloMedic
#7,Top,Salsa,Challenger - 66 LP,62.3,264 / 160,YungYiga
#8,Mid,Frethborn,Challenger - 51 LP,52.7,207 / 186,Jinxnator
#9,Jungle,Poppey,Challenger - 36 LP,62.6,233 / 139,NAVI
#10,Jungle,Blaze,Challenger - 2 LP,58.5,155 / 110,Hit_Critical
#11,Jungle,EDG Clearlove7,Challenger - 2 LP,59.6,260 / 176,RNGFirefox
#12,Support,Test5,Diamond I - 97 LP,55.8,244 / 193,test
#13,Top,DoinB,Diamond I - 74 LP,57.2,255 / 191,LordArtos
#14,Jungle,Ceasarna,Diamond I - 67 LP,58.5,206 / 146,iampvm
#15,Mid,MidBot,Diamond I - 58 LP,57.8,159 / 116,TangilBOT
#16,Jungle,110110010011,Diamond I - 55 LP,55.3,166 / 134,110110010011
#17,Support,Tratz,Diamond I - 47 LP,54.9,207 / 170,Tangil
#18,Support,FPX Crisp,Diamond I - 43 LP,53.6,306 / 265,LPLAhri
#19,Jungle,Pyosik,Diamond I - 32 LP,54.9,236 / 194,TheStriker9
#20,Top,Ben Dover,Diamond I - 31 LP,55.7,172 / 137,Hjornet
#21,Mid,Caps,Diamond I - 26 LP,51.9,192 / 178,LordArtos
#22,Support,Sinon onii-chan,Diamond I - 25 LP,53.6,178 / 154,Kuury
#23,Mid,BOOCAUWMOO,Diamond I - 25 LP,53.6,188 / 163,BooCauwMoo
#24,Top,Ezio,Diamond I - 25 LP,59.7,210 / 142,TexeQ
#25,Mid,Foxy,Diamond I - 25 LP,57.4,147 / 109,Foxy
