Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 594 LP,78.3,123 / 34,Soraka
#2,ADC,Kadlin,Challenger - 71 LP,63.2,223 / 130,Jinxnator
#3,Mid,Arteros,Challenger - 69 LP,63.2,191 / 111,Anbeeld
#4,Top,Salsa,Challenger - 58 LP,62.2,235 / 143,YungYiga
#5,Jungle,Poppey,Challenger - 45 LP,62.8,209 / 124,NAVI
#6,Support,Test5,Challenger - 44 LP,56.2,222 / 173,test
#7,Jungle,Jinxnator,Challenger - 23 LP,59.0,226 / 157,Jinxnator
#8,Jungle,Ceasarna,Challenger - 16 LP,59.3,181 / 124,iampvm
#9,Mid,Frethborn,Challenger - 16 LP,52.1,182 / 167,Jinxnator
#10,ADC,BöllerBusch,Challenger - 9 LP,62.6,152 / 91,Jungler1337
#11,Mid,Frimmy23,Challenger - 5 LP,59.5,257 / 175,YoloMedic
#12,Support,FPX Crisp,Diamond I - 75 LP,53.7,285 / 246,LPLAhri
#13,Top,Kritz,Diamond I - 65 LP,62.5,155 / 93,polop900
#14,ADC,TES Jackeylove,Diamond I - 52 LP,52.8,230 / 206,LPLAhri
#15,Jungle,Pyosik,Diamond I - 47 LP,54.9,213 / 175,TheStriker9
#16,Mid,MidBot,Diamond I - 46 LP,57.5,138 / 102,TangilBOT
#17,Jungle,MexicanPidgeon,Diamond I - 43 LP,56.3,192 / 149,LumiFumi
#18,Jungle,EDG Clearlove7,Diamond I - 42 LP,59.0,237 / 165,RNGFirefox
#19,Top,SS Flandre,Diamond I - 35 LP,53.8,186 / 160,RNGFirefox
#20,Support,Tratz,Diamond I - 27 LP,54.7,181 / 150,Tangil
#21,Top,Dumbass,Diamond I - 23 LP,57.5,180 / 133,Key
#22,Mid,Salt,Diamond I - 21 LP,58.4,220 / 157,JMENDOZA
#23,Mid,BottleCaps,Diamond I - 15 LP,56.7,160 / 122,Phost
#24,Jungle,BlaberSauce,Diamond I - 12 LP,60.5,124 / 81,FranklinTime
#25,Mid,DOINB RYZE HACK,Diamond I - 12 LP,56.3,125 / 97,wiksonix
#26,ADC,Jotaro Kujo,Diamond I - 10 LP,56.9,168 / 127,Ithirul
#27,Mid,Caps,Diamond I - 9 LP,51.5,170 / 160,LordArtos
#28,Top,Always Splits,Diamond I - 9 LP,59.8,137 / 92,Dayspring
#29,Top,Ezio,Diamond I - 8 LP,60.1,191 / 127,TexeQ
#30,Support,E-girl,Diamond I - 7 LP,54.7,140 / 116,Dayspring
#31,Support,JhinSuppNoTroll,Diamond I - 7 LP,53.7,151 / 130,UNR Tokyo
#32,Jungle,Blaze,Diamond I - 6 LP,56.3,125 / 97,Hit_Critical
#33,ADC,CoolBroDenis,Diamond I - 5 LP,51.8,186 / 173,JMENDOZA
#34,Top,DoinB,Diamond I - 4 LP,55.8,215 / 170,LordArtos
#35,Mid,Flame,Diamond I - 2 LP,55.0,131 / 107,Hit_Critical
#36,Mid,creative mind,Diamond II - 97 LP,56.8,166 / 126,cabula
#37,Top,Destructoid,Diamond II - 92 LP,57.6,281 / 207,YoloMedic
#38,Top,xxaznpuppy32xx,Diamond II - 90 LP,54.8,207 / 171,GamerGirls
#39,Top,RNG Letme,Diamond II - 89 LP,53.1,215 / 190,LPLAhri
#40,ADC,Uma Jan monkaS,Diamond II - 89 LP,58.5,159 / 113,Phost
#41,Jungle,RNG mlxg,Diamond II - 88 LP,54.3,210 / 177,LPLAhri
#42,Jungle,Test2,Diamond II - 86 LP,53.8,191 / 164,test
#43,Support,BoquitaCampeon,Diamond II - 84 LP,60.5,156 / 102,Jon_14
#44,Support,SuppBot,Diamond II - 84 LP,54.6,166 / 138,TangilBOT
#45,ADC,Sinon,Diamond II - 82 LP,52.0,204 / 188,Trindor
#46,Support,Aqua,Diamond II - 77 LP,56.4,235 / 182,Trindor
#47,Jungle,T4L Damocles,Diamond II - 75 LP,55.4,124 / 100,Damocles
#48,ADC,DoubleDouble,Diamond II - 74 LP,53.8,197 / 169,Player2225
#49,Top,Ben Dover,Diamond II - 73 LP,54.5,150 / 125,Hjornet
#50,Support,Ex5 Drohne,Diamond II - 69 LP,52.9,192 / 171,ExiledLP
#51,Mid,AJDG Life,Diamond II - 68 LP,53.5,154 / 134,Lightandhope
#52,Mid,Foxy,Diamond II - 67 LP,56.7,131 / 100,Foxy
#53,ADC,AJDG Angel,Diamond II - 61 LP,55.0,164 / 134,Lightandhope
#54,Jungle,110110010011,Diamond II - 60 LP,53.2,140 / 123,110110010011
#55,Top,Leonidas,Diamond II - 58 LP,58.0,164 / 119,Freezy
#56,Support,Jao,Diamond II - 52 LP,53.6,193 / 167,YoloMedic
#57,Top,Amouranth,Diamond II - 49 LP,53.1,215 / 190,Simp
#58,Mid,strawberry frog,Diamond II - 46 LP,54.1,171 / 145,annauwumarie
#59,Mid,Byumbert,Diamond II - 45 LP,51.2,174 / 166,Byumbi
#60,Mid,PepeCool,Diamond II - 43 LP,54.1,198 / 168,LS
#61,ADC,Kogglemoggle,Diamond II - 39 LP,54.0,149 / 127,Sinker
#62,Mid,BOOCAUWMOO,Diamond II - 39 LP,52.7,156 / 140,BooCauwMoo
#63,Support,Hisher,Diamond II - 38 LP,53.9,146 / 125,polop900
#64,Top, IG TheShy,Diamond II - 37 LP,59.9,124 / 83,Oafers
#65,Top,Zuko,Diamond II - 35 LP,54.8,149 / 123,Lior
#66,Support,Egirl champs onl,Diamond II - 32 LP,52.7,139 / 125,Spooky
#67,ADC,PvM,Diamond II - 30 LP,52.6,154 / 139,iampvm
#68,Jungle,Superb,Diamond II - 29 LP,53.6,149 / 129,Spezza
#69,Support,Katara,Diamond II - 29 LP,53.2,202 / 178,Lior
#70,Support,Sinon onii-chan,Diamond II - 21 LP,52.4,154 / 140,Kuury
#71,Jungle,Import Slot 2,Diamond II - 19 LP,55.3,142 / 115,CoachYouGen
#72,Support,Kutcher,Diamond II - 17 LP,54.4,174 / 146,Terra
#73,Support,Bilbo Raggins,Diamond II - 14 LP,54.2,137 / 116,ImagineBaggins
#74,ADC,Rigomi,Diamond II - 12 LP,57.8,149 / 109,Rigomi
#75,ADC,Test4,Diamond II - 10 LP,53.8,178 / 153,test
#76,Top,Raleigh Obelisk,Diamond II - 10 LP,58.0,138 / 100,Sinker
#77,ADC,CNoFlaw,Diamond II - 3 LP,50.0,141 / 141,AnFun
#78,Jungle,HLE Viper,Diamond III - 98 LP,51.2,129 / 123,Tokyo Smurfer
#79,Top,Oven,Diamond III - 97 LP,53.6,128 / 111,ovenjohnson
#80,ADC,Vixcini,Diamond III - 95 LP,54.2,136 / 115,Blade1284
#81,Jungle,Sparrow,Diamond III - 95 LP,52.2,164 / 150,Anbeeld
#82,Jungle,Gnima,Diamond III - 93 LP,52.5,234 / 212,YoloMedic
#83,Mid,Totoro the duck,Diamond III - 93 LP,56.8,134 / 102,Kuury
#84,ADC,Kali,Diamond III - 88 LP,51.9,204 / 189,YoloMedic
#85,Mid,kittyperry,Diamond III - 85 LP,52.9,194 / 173,GamerGirls
#86,Jungle,Bibi,Diamond III - 79 LP,53.1,147 / 130,Troeton
#87,Support,Nightlight,Diamond III - 76 LP,55.7,142 / 113,DAYLlGHT
#88,Jungle,DanDy,Diamond III - 73 LP,55.1,157 / 128,minimike97
#89,Top,SpaXgamer,Diamond III - 73 LP,56.4,133 / 103,Slimsnoker
#90,Top,Aryze,Diamond III - 73 LP,51.0,150 / 144,sanchesmemo
#91,Mid,Omni,Diamond III - 69 LP,55.3,162 / 131,YungYiga
#92,ADC,Krono,Diamond III - 69 LP,53.1,136 / 120,Kronossaurus
#93,Support,SEXY TAHM,Diamond III - 62 LP,52.4,141 / 128,HailOfBladesTahm
#94,ADC,Kuury test 4,Diamond III - 61 LP,53.1,137 / 121,Kuury test
#95,ADC,Geekymanxnlx,Diamond III - 57 LP,51.1,168 / 161,DitIsDonny
#96,Jungle,time,Diamond III - 57 LP,51.4,133 / 126,schlafen
#97,Top,TopBot,Diamond III - 55 LP,51.6,144 / 135,TangilBOT
#98,ADC,Kudor88888882141,Diamond III - 52 LP,53.0,134 / 119,Mac
#99,Mid,Seirilyvia,Diamond III - 51 LP,55.4,174 / 140,Kythaela
#100,Mid,Bjergsen,Diamond III - 46 LP,55.4,138 / 111,Weinnachtsbaum
