Champion name,Win rate(%),Wins / losses
Pyke,55.0,62135 / 50887
Nautilus,54.1,55277 / 46983
Thresh,52.6,19142 / 17228
Draven,52.6,16103 / 14505
Sivir,52.3,6651 / 6069
Riven,52.0,11419 / 10547
Janna,51.9,8569 / 7954
Maokai,51.8,22441 / 20843
Amumu,51.5,4493 / 4236
Quinn,51.4,5589 / 5277
Sejuani,51.3,24653 / 23423
Poppy,51.3,16287 / 15466
Leona,51.3,8524 / 8082
Shen,51.2,17939 / 17069
Heimerdinger,51.2,5297 / 5047
Ezreal,51.1,15133 / 14460
Vi,51.0,3225 / 3101
Lissandra,51.0,1601 / 1537
Ziggs,50.9,2417 / 2334
Senna,50.8,19545 / 18925
Aurelion Sol,50.8,8975 / 8685
Warwick,50.8,6656 / 6438
Tryndamere,50.7,2009 / 1955
Ryze,50.6,8811 / 8597
Fiora,50.6,4902 / 4788
Udyr,50.6,3635 / 3550
Ivern,50.5,30726 / 30100
Xayah,50.4,18827 / 18499
Ornn,50.4,16435 / 16205
Qiyana,50.4,12160 / 11969
Viktor,50.4,2627 / 2585
Sett,50.3,31223 / 30837
Yasuo,50.3,13895 / 13756
LeBlanc,50.3,10882 / 10739
Ekko,50.2,28802 / 28544
Kog'Maw,50.2,9636 / 9565
Irelia,50.2,6524 / 6483
Azir,50.2,3818 / 3786
Anivia,50.2,1659 / 1644
Cho'Gath,50.1,22114 / 22033
Fizz,50.1,6616 / 6582
Evelynn,50.1,3769 / 3749
Rumble,50.1,1886 / 1882
Neeko,50.0,23915 / 23905
Akali,50.0,11248 / 11231
Wukong,50.0,6797 / 6793
Talon,50.0,5059 / 5055
Galio,49.9,10298 / 10350
Jhin,49.9,5774 / 5798
Xerath,49.9,1456 / 1459
Ahri,49.8,53282 / 53711
Lucian,49.8,7750 / 7827
Jayce,49.8,3574 / 3604
Nunu,49.7,15860 / 16028
Camille,49.7,12168 / 12336
Braum,49.7,5560 / 5616
Aphelios,49.6,23787 / 24148
Pantheon,49.6,10919 / 11078
Gnar,49.6,2750 / 2797
Renekton,49.5,35917 / 36662
Karthus,49.5,25313 / 25823
Yone,49.5,7623 / 7767
Rammus,49.5,4728 / 4822
Vayne,49.4,7840 / 8027
Cassiopeia,49.4,5510 / 5655
Varus,49.4,5035 / 5156
Malphite,49.4,4172 / 4279
Bard,49.3,28407 / 29169
Volibear,49.3,12817 / 13185
Zed,49.3,5898 / 6063
Syndra,49.3,3318 / 3411
Miss Fortune,49.2,5512 / 5693
Yuumi,49.2,5029 / 5183
Katarina,49.2,4958 / 5113
Hecarim,49.1,2483 / 2573
Kassadin,49.0,10327 / 10760
Mordekaiser,49.0,4011 / 4180
Gangplank,49.0,3865 / 4022
Veigar,49.0,3080 / 3208
Kai'Sa,48.9,12680 / 13250
Caitlyn,48.9,9516 / 9947
Garen,48.9,9016 / 9429
Lillia,48.9,6888 / 7189
Rek'Sai,48.9,3729 / 3899
Tahm Kench,48.9,2974 / 3102
Illaoi,48.9,540 / 564
Twitch,48.7,8911 / 9397
Jinx,48.7,6573 / 6915
Kennen,48.7,4464 / 4706
Orianna,48.7,2934 / 3087
Kayn,48.7,2170 / 2290
Blitzcrank,48.6,14572 / 15425
Rengar,48.6,4797 / 5064
Sion,48.6,3385 / 3574
Nocturne,48.5,1818 / 1933
Lee Sin,48.4,4525 / 4829
Rakan,48.3,26160 / 27979
Jarvan IV,48.3,11578 / 12374
Karma,48.3,9218 / 9869
Zoe,48.3,6824 / 7311
Ashe,48.3,6456 / 6901
Diana,48.3,6199 / 6643
Skarner,48.3,1287 / 1376
Alistar,48.2,5276 / 5661
Dr. Mundo,48.2,2925 / 3142
Graves,48.2,2901 / 3123
Tristana,48.1,3059 / 3301
Taliyah,48.1,1247 / 1346
Taric,48.0,1432 / 1553
Singed,47.9,4174 / 4538
Kalista,47.9,3516 / 3823
Urgot,47.9,2759 / 2999
Zilean,47.8,3023 / 3302
Gragas,47.8,2886 / 3152
Teemo,47.8,2764 / 3013
Nasus,47.8,2424 / 2645
Yorick,47.8,1064 / 1160
Darius,47.7,6519 / 7152
Aatrox,47.7,6420 / 7039
Corki,47.7,1515 / 1660
Zac,47.4,5577 / 6190
Sylas,47.2,3246 / 3637
Vladimir,47.1,4548 / 5118
Kled,47.1,3033 / 3400
Swain,46.9,3830 / 4343
Nidalee,46.9,3185 / 3611
Vel'Koz,46.9,1567 / 1775
Morgana,46.6,4800 / 5511
Lux,46.6,1090 / 1249
Twisted Fate,46.5,996 / 1148
Lulu,46.2,13419 / 15639
Nami,45.9,3584 / 4217
Elise,45.9,2590 / 3051
Annie,45.7,1450 / 1720
Zyra,45.6,1187 / 1415
Jax,45.4,2876 / 3465
Kayle,45.4,1233 / 1484
Master Yi,45.3,1513 / 1829
Malzahar,45.3,908 / 1097
Trundle,44.3,2041 / 2564
Kha'Zix,44.2,1824 / 2303
Sona,44.0,2551 / 3243
Soraka,43.5,3037 / 3946
Kindred,43.2,773 / 1018
Brand,43.1,1092 / 1444
Fiddlesticks,42.7,1828 / 2458
Shyvana,42.0,1641 / 2266
Olaf,40.9,1484 / 2142
Shaco,40.8,921 / 1336
Xin Zhao,37.0,421 / 718
