Champion name,Win rate(%),Wins / losses
Pyke,54.8,86089 / 71023
Nautilus,53.9,76565 / 65591
Draven,52.8,23573 / 21034
Thresh,52.6,27204 / 24522
Sivir,52.2,9324 / 8537
Maokai,51.8,31047 / 28904
Riven,51.7,15537 / 14521
Senna,51.5,28730 / 27039
Janna,51.5,11505 / 10830
Amumu,51.5,6041 / 5681
Leona,51.4,11633 / 10992
Quinn,51.2,7327 / 6980
Vi,51.2,4259 / 4061
Shen,51.1,22795 / 21835
Poppy,51.1,21189 / 20294
Ezreal,51.1,20373 / 19497
Tryndamere,51.1,3269 / 3132
Udyr,51.0,4509 / 4335
Lissandra,51.0,2303 / 2211
Sejuani,50.9,33315 / 32184
Aurelion Sol,50.9,11589 / 11172
Heimerdinger,50.9,7063 / 6817
Ryze,50.6,11782 / 11501
Ivern,50.5,40074 / 39354
Yasuo,50.5,18893 / 18495
Warwick,50.5,8301 / 8127
Ziggs,50.5,3256 / 3187
Sett,50.4,41276 / 40546
Ornn,50.4,21088 / 20758
LeBlanc,50.4,14335 / 14126
Fiora,50.4,6399 / 6289
Anivia,50.4,2142 / 2106
Ekko,50.3,37270 / 36832
Talon,50.3,6620 / 6553
Xayah,50.2,24157 / 23953
Wukong,50.2,8511 / 8459
Fizz,50.2,8362 / 8280
Kog'Maw,50.1,13246 / 13203
Irelia,50.1,8382 / 8349
Evelynn,50.1,4998 / 4982
Neeko,50.0,30111 / 30124
Qiyana,50.0,15484 / 15476
Akali,50.0,15053 / 15061
Jayce,50.0,4733 / 4741
Viktor,50.0,3697 / 3692
Cho'Gath,49.9,28371 / 28446
Galio,49.8,13555 / 13647
Lucian,49.8,10387 / 10461
Jhin,49.8,7594 / 7655
Yuumi,49.8,7105 / 7152
Ahri,49.7,68017 / 68971
Aphelios,49.7,30038 / 30437
Camille,49.7,16262 / 16458
Renekton,49.6,46505 / 47338
Azir,49.6,4827 / 4900
Karthus,49.5,33317 / 33994
Pantheon,49.5,13723 / 13990
Vayne,49.5,11057 / 11297
Yone,49.5,10247 / 10437
Miss Fortune,49.5,7366 / 7519
Braum,49.5,6770 / 6905
Syndra,49.5,4253 / 4344
Nunu,49.4,20880 / 21356
Kassadin,49.4,13330 / 13681
Cassiopeia,49.4,7024 / 7194
Varus,49.4,6284 / 6427
Rumble,49.3,2479 / 2549
Caitlyn,49.2,12706 / 13123
Katarina,49.2,6545 / 6768
Rammus,49.2,6124 / 6333
Malphite,49.2,5398 / 5579
Xerath,49.2,2243 / 2314
Bard,49.1,36388 / 37704
Taric,49.1,1827 / 1894
Kai'Sa,49.0,16398 / 17096
Volibear,49.0,16228 / 16857
Zed,49.0,7508 / 7801
Mordekaiser,49.0,5292 / 5499
Gangplank,49.0,5148 / 5365
Illaoi,49.0,659 / 687
Garen,48.9,11333 / 11846
Jinx,48.8,9104 / 9542
Lillia,48.8,8999 / 9457
Graves,48.8,3937 / 4127
Hecarim,48.8,3193 / 3344
Twitch,48.7,11529 / 12145
Veigar,48.7,4121 / 4345
Rek'Sai,48.6,4824 / 5095
Kennen,48.5,5842 / 6202
Orianna,48.5,3805 / 4034
Rakan,48.4,33167 / 35422
Lee Sin,48.4,5685 / 6069
Singed,48.4,5467 / 5828
Sion,48.4,4503 / 4809
Gragas,48.4,3973 / 4240
Tahm Kench,48.4,3710 / 3955
Gnar,48.4,3373 / 3590
Karma,48.3,12144 / 12993
Blitzcrank,48.2,18164 / 19534
Jarvan IV,48.2,13972 / 15015
Ashe,48.2,8896 / 9555
Zoe,48.2,8563 / 9192
Diana,48.2,7769 / 8340
Alistar,48.1,6879 / 7424
Kayn,48.1,2983 / 3221
Taliyah,48.1,1554 / 1680
Rengar,48.0,6938 / 7503
Kalista,48.0,4509 / 4876
Tristana,48.0,3877 / 4195
Dr. Mundo,48.0,3649 / 3959
Nasus,47.8,3228 / 3529
Nocturne,47.8,2322 / 2537
Corki,47.8,1936 / 2112
Aatrox,47.7,8066 / 8850
Teemo,47.7,3620 / 3972
Skarner,47.7,1634 / 1791
Yorick,47.7,1357 / 1486
Darius,47.6,8547 / 9411
Zilean,47.6,3659 / 4021
Zac,47.4,7225 / 8033
Twisted Fate,47.4,1341 / 1487
Vladimir,47.3,5741 / 6406
Urgot,47.3,3378 / 3766
Sylas,47.2,4283 / 4785
Swain,47.1,4751 / 5340
Kled,47.1,3620 / 4062
Vel'Koz,47.1,2080 / 2333
Nidalee,46.9,3997 / 4520
Lux,46.6,1374 / 1576
Lulu,46.4,17128 / 19769
Morgana,46.4,6147 / 7103
Elise,46.1,3398 / 3971
Zyra,46.1,1599 / 1871
Nami,45.7,4214 / 5004
Jax,45.7,3822 / 4541
Annie,45.7,1897 / 2251
Kayle,45.6,1705 / 2031
Malzahar,45.6,1149 / 1368
Master Yi,45.1,1892 / 2303
Kindred,45.0,1428 / 1743
Trundle,44.0,2599 / 3307
Sona,43.8,3111 / 3996
Soraka,43.7,3611 / 4654
Kha'Zix,43.3,2627 / 3433
Brand,43.3,1452 / 1901
Fiddlesticks,42.8,2324 / 3105
Shyvana,42.4,2134 / 2899
Olaf,40.8,1878 / 2724
Shaco,40.3,1130 / 1672
Xin Zhao,37.4,550 / 921
