Champion name,Win rate(%),Wins / losses
Pyke,55.9,20297 / 15988
Nautilus,54.8,18473 / 15238
Thresh,53.9,5738 / 4907
Heimerdinger,53.0,1363 / 1210
Sivir,52.9,1887 / 1678
Draven,52.6,5243 / 4720
Janna,52.4,2824 / 2568
Poppy,52.2,6081 / 5562
Riven,52.1,3605 / 3313
Shen,51.9,6765 / 6274
Maokai,51.8,7895 / 7354
Quinn,51.6,2145 / 2011
Udyr,51.6,1507 / 1415
Veigar,51.6,1228 / 1152
Leona,51.5,3033 / 2858
Lissandra,51.5,442 / 417
Sejuani,51.4,8697 / 8232
Fiora,51.3,2133 / 2022
Tryndamere,51.3,645 / 613
Jhin,51.2,2406 / 2296
Jayce,51.1,1524 / 1458
Ziggs,51.1,807 / 772
Xerath,51.1,504 / 483
Ezreal,50.9,5449 / 5249
Aurelion Sol,50.9,3431 / 3316
Rammus,50.9,1911 / 1844
Sett,50.8,12872 / 12483
Gnar,50.8,832 / 807
Ekko,50.7,11351 / 11036
LeBlanc,50.7,3946 / 3834
Anivia,50.7,617 / 600
Senna,50.6,7349 / 7163
Qiyana,50.6,4952 / 4836
Ryze,50.6,3327 / 3246
Lucian,50.6,2842 / 2778
Amumu,50.6,1831 / 1786
Ivern,50.5,12433 / 12184
Yasuo,50.5,5425 / 5312
Irelia,50.5,2864 / 2809
Fizz,50.5,2562 / 2514
Cho'Gath,50.4,8828 / 8690
Warwick,50.4,2517 / 2478
Xayah,50.2,7757 / 7693
Ornn,50.2,5934 / 5875
Vayne,50.2,2300 / 2286
Cassiopeia,50.2,2183 / 2163
Evelynn,50.1,1418 / 1413
Neeko,50.0,10265 / 10279
Braum,50.0,2345 / 2345
Azir,50.0,1613 / 1611
Hecarim,50.0,892 / 893
Nunu,49.9,5886 / 5900
Camille,49.9,4898 / 4926
Galio,49.9,3733 / 3745
Wukong,49.9,2709 / 2717
Kennen,49.8,1541 / 1551
Vi,49.8,1277 / 1289
Volibear,49.7,5248 / 5303
Kai'Sa,49.7,4962 / 5022
Akali,49.7,4496 / 4543
Lillia,49.7,3085 / 3122
Renekton,49.6,14306 / 14535
Pantheon,49.6,4814 / 4890
Varus,49.6,2082 / 2118
Bard,49.5,10793 / 11033
Syndra,49.5,1330 / 1356
Rek'Sai,49.5,1238 / 1262
Ahri,49.3,21212 / 21796
Aphelios,49.3,10115 / 10399
Caitlyn,49.2,3801 / 3926
Kog'Maw,49.2,3237 / 3340
Tahm Kench,49.2,1295 / 1337
Kayn,49.2,971 / 1003
Blitzcrank,49.1,5784 / 5999
Jinx,49.1,2324 / 2408
Mordekaiser,49.1,1451 / 1507
Orianna,49.1,1119 / 1160
Illaoi,49.1,238 / 247
Katarina,49.0,1848 / 1924
Malphite,49.0,1647 / 1715
Rengar,49.0,1605 / 1669
Karthus,48.9,9103 / 9497
Zoe,48.9,2909 / 3040
Garen,48.8,3819 / 4009
Miss Fortune,48.8,2404 / 2520
Zed,48.8,2387 / 2503
Gangplank,48.8,1411 / 1481
Yone,48.7,2697 / 2837
Talon,48.7,1910 / 2014
Jarvan IV,48.6,5291 / 5606
Kassadin,48.6,4103 / 4347
Sion,48.6,1359 / 1438
Skarner,48.6,514 / 543
Lee Sin,48.5,1892 / 2012
Rumble,48.5,693 / 737
Rakan,48.4,10833 / 11558
Twitch,48.4,3732 / 3971
Zilean,48.3,1234 / 1322
Viktor,48.3,794 / 850
Diana,48.2,2288 / 2456
Kled,48.2,1268 / 1364
Tristana,48.2,1158 / 1246
Zac,48.1,1991 / 2150
Nocturne,48.1,810 / 873
Karma,48.0,3716 / 4021
Alistar,48.0,1964 / 2131
Urgot,48.0,1340 / 1452
Gragas,48.0,1214 / 1314
Teemo,48.0,968 / 1048
Vladimir,47.9,1910 / 2079
Ashe,47.7,2213 / 2422
Graves,47.7,1124 / 1230
Taric,47.7,564 / 618
Twisted Fate,47.7,458 / 502
Darius,47.6,2628 / 2892
Singed,47.6,1535 / 1688
Nasus,47.6,964 / 1063
Yuumi,47.5,1649 / 1825
Kalista,47.5,1463 / 1616
Corki,47.5,626 / 693
Taliyah,47.3,612 / 682
Yorick,47.1,369 / 414
Aatrox,47.0,2780 / 3129
Sylas,47.0,1269 / 1431
Dr. Mundo,47.0,1211 / 1366
Nidalee,47.0,1206 / 1361
Master Yi,47.0,665 / 751
Morgana,46.7,2162 / 2468
Nami,46.4,1866 / 2159
Swain,46.4,1689 / 1954
Elise,46.4,1068 / 1234
Lux,46.1,428 / 500
Lulu,45.8,5829 / 6886
Annie,45.8,620 / 734
Vel'Koz,45.7,584 / 693
Trundle,45.3,929 / 1122
Zyra,45.2,459 / 556
Malzahar,44.9,378 / 463
Kha'Zix,44.7,644 / 797
Jax,44.3,950 / 1195
Kayle,44.1,396 / 501
Soraka,43.2,1481 / 1944
Shyvana,43.0,598 / 792
Sona,42.6,1115 / 1501
Brand,42.3,430 / 587
Fiddlesticks,42.2,797 / 1090
Olaf,41.4,673 / 951
Shaco,41.2,376 / 536
Kindred,39.5,292 / 448
Xin Zhao,36.9,173 / 296
