Champion name,Win rate(%),Wins / losses
Pyke,55.8,23549 / 18648
Nautilus,54.6,21233 / 17643
Thresh,53.6,6638 / 5743
Sivir,53.0,2258 / 2006
Janna,52.9,3286 / 2927
Draven,52.5,6062 / 5490
Riven,52.4,4145 / 3767
Lissandra,52.3,533 / 487
Heimerdinger,52.1,1629 / 1497
Maokai,52.0,9059 / 8358
Poppy,52.0,6925 / 6382
Quinn,51.9,2424 / 2250
Sejuani,51.6,9913 / 9299
Shen,51.6,7707 / 7222
Udyr,51.5,1702 / 1605
Leona,51.4,3463 / 3277
Veigar,51.2,1400 / 1333
Jhin,51.1,2718 / 2604
Amumu,51.1,2049 / 1963
Ezreal,51.0,6194 / 5961
Fiora,51.0,2360 / 2265
Ziggs,51.0,927 / 891
Ekko,50.8,12907 / 12518
Aurelion Sol,50.8,3813 / 3686
Tryndamere,50.8,718 / 696
Sett,50.7,14523 / 14125
Senna,50.7,8351 / 8118
Yasuo,50.7,6078 / 5921
Rammus,50.7,2204 / 2145
Jayce,50.7,1687 / 1639
Qiyana,50.6,5548 / 5420
Vi,50.6,1443 / 1411
Xerath,50.6,543 / 530
Ivern,50.5,14043 / 13788
LeBlanc,50.5,4495 / 4399
Ryze,50.5,3762 / 3688
Fizz,50.5,2929 / 2875
Cho'Gath,50.4,10055 / 9906
Irelia,50.4,3258 / 3201
Xayah,50.3,8671 / 8583
Ornn,50.3,6759 / 6666
Lucian,50.3,3372 / 3330
Warwick,50.3,2811 / 2777
Gnar,50.3,987 / 976
Azir,50.2,1814 / 1799
Anivia,50.2,680 / 675
Cassiopeia,50.1,2467 / 2461
Galio,49.9,4158 / 4181
Wukong,49.9,3018 / 3030
Braum,49.9,2661 / 2672
Varus,49.9,2310 / 2317
Evelynn,49.9,1558 / 1563
Nunu,49.8,6666 / 6722
Camille,49.8,5532 / 5587
Lillia,49.8,3470 / 3502
Vayne,49.8,2663 / 2683
Neeko,49.7,11425 / 11560
Syndra,49.7,1484 / 1503
Renekton,49.6,16237 / 16480
Volibear,49.6,5910 / 5996
Kai'Sa,49.6,5541 / 5637
Akali,49.6,5108 / 5195
Hecarim,49.6,988 / 1004
Ahri,49.5,24066 / 24586
Pantheon,49.5,5330 / 5440
Rek'Sai,49.5,1473 / 1500
Bard,49.4,12218 / 12514
Kog'Maw,49.4,3678 / 3772
Kennen,49.4,1788 / 1828
Gangplank,49.4,1635 / 1678
Aphelios,49.3,11299 / 11610
Blitzcrank,49.3,6552 / 6740
Jinx,49.3,2589 / 2661
Mordekaiser,49.3,1661 / 1710
Karthus,49.2,10455 / 10804
Caitlyn,49.2,4364 / 4502
Tahm Kench,49.2,1407 / 1451
Zoe,49.1,3303 / 3420
Katarina,49.0,2112 / 2195
Malphite,49.0,1888 / 1962
Orianna,49.0,1291 / 1345
Rumble,49.0,789 / 821
Zed,48.9,2671 / 2788
Talon,48.9,2156 / 2253
Yone,48.8,3069 / 3215
Miss Fortune,48.8,2653 / 2788
Kayn,48.8,1045 / 1097
Garen,48.7,4260 / 4488
Lee Sin,48.7,2123 / 2240
Kassadin,48.6,4623 / 4887
Sion,48.6,1543 / 1633
Viktor,48.6,903 / 954
Twitch,48.5,4119 / 4378
Rengar,48.4,1806 / 1924
Skarner,48.4,574 / 613
Rakan,48.3,12130 / 12971
Jarvan IV,48.3,5941 / 6358
Tristana,48.3,1280 / 1371
Diana,48.2,2560 / 2755
Twisted Fate,48.1,494 / 532
Gragas,48.0,1388 / 1501
Karma,47.9,4196 / 4568
Ashe,47.9,2500 / 2721
Zac,47.8,2248 / 2452
Yuumi,47.8,1867 / 2036
Urgot,47.8,1461 / 1597
Zilean,47.8,1363 / 1486
Graves,47.8,1311 / 1430
Nasus,47.8,1051 / 1150
Nocturne,47.8,887 / 970
Taliyah,47.8,669 / 731
Alistar,47.7,2172 / 2377
Singed,47.7,1687 / 1853
Kled,47.7,1395 / 1527
Corki,47.7,709 / 778
Taric,47.7,633 / 695
Teemo,47.6,1141 / 1257
Yorick,47.6,413 / 454
Darius,47.5,2913 / 3223
Vladimir,47.5,2108 / 2334
Kalista,47.5,1648 / 1818
Aatrox,47.4,3081 / 3425
Nidalee,47.4,1382 / 1534
Illaoi,47.2,268 / 300
Morgana,46.9,2394 / 2710
Dr. Mundo,46.8,1333 / 1516
Swain,46.7,1889 / 2155
Sylas,46.5,1412 / 1624
Nami,46.3,2084 / 2417
Master Yi,46.2,725 / 843
Elise,46.1,1184 / 1385
Lux,45.8,492 / 583
Lulu,45.7,6505 / 7738
Trundle,45.6,1014 / 1212
Annie,45.5,665 / 796
Vel'Koz,45.5,651 / 780
Zyra,45.1,501 / 609
Kha'Zix,44.9,746 / 915
Jax,44.8,1076 / 1328
Malzahar,44.5,405 / 505
Kayle,44.2,461 / 583
Soraka,43.5,1676 / 2179
Sona,43.0,1233 / 1636
Brand,42.9,491 / 653
Shyvana,42.5,672 / 910
Fiddlesticks,42.3,870 / 1189
Olaf,41.6,738 / 1034
Shaco,41.2,418 / 596
Kindred,39.8,317 / 479
Xin Zhao,35.5,188 / 341
