Champion name,Win rate(%),Wins / losses
Pyke,55.9,21390 / 16892
Nautilus,54.7,19394 / 16053
Thresh,53.8,6041 / 5195
Janna,52.8,3012 / 2689
Sivir,52.8,2010 / 1798
Heimerdinger,52.7,1456 / 1307
Draven,52.6,5512 / 4968
Poppy,52.2,6366 / 5822
Riven,52.2,3772 / 3458
Lissandra,52.0,472 / 436
Maokai,51.8,8300 / 7729
Shen,51.8,7113 / 6618
Quinn,51.5,2248 / 2113
Udyr,51.5,1573 / 1481
Sejuani,51.4,9129 / 8635
Leona,51.4,3185 / 3013
Fiora,51.3,2228 / 2113
Veigar,51.3,1264 / 1200
Jhin,51.1,2513 / 2405
Ziggs,51.1,834 / 799
Tryndamere,51.1,668 / 638
Ezreal,50.9,5697 / 5492
Jayce,50.9,1579 / 1523
Ekko,50.8,11922 / 11548
LeBlanc,50.8,4152 / 4026
Aurelion Sol,50.8,3546 / 3440
Rammus,50.8,1994 / 1931
Amumu,50.8,1908 / 1845
Sett,50.7,13473 / 13104
Senna,50.7,7727 / 7508
Fizz,50.7,2692 / 2614
Xerath,50.7,521 / 507
Qiyana,50.6,5171 / 5043
Gnar,50.6,885 / 864
Ivern,50.5,12996 / 12739
Yasuo,50.5,5645 / 5541
Cho'Gath,50.4,9214 / 9078
Ryze,50.4,3453 / 3404
Lucian,50.4,3006 / 2959
Irelia,50.4,3002 / 2955
Vi,50.4,1348 / 1325
Xayah,50.3,8089 / 7987
Ornn,50.3,6272 / 6201
Warwick,50.2,2609 / 2588
Cassiopeia,50.2,2284 / 2266
Evelynn,50.2,1473 / 1463
Anivia,50.2,637 / 633
Azir,50.1,1677 / 1672
Braum,50.0,2461 / 2458
Vayne,50.0,2415 / 2418
Nunu,49.9,6155 / 6188
Camille,49.9,5104 / 5134
Neeko,49.8,10690 / 10756
Volibear,49.8,5507 / 5562
Lillia,49.8,3224 / 3252
Wukong,49.8,2824 / 2846
Renekton,49.7,15035 / 15238
Akali,49.7,4701 / 4766
Galio,49.7,3870 / 3913
Kennen,49.7,1621 / 1640
Syndra,49.7,1390 / 1409
Kai'Sa,49.6,5182 / 5257
Rek'Sai,49.6,1318 / 1339
Hecarim,49.6,928 / 943
Bard,49.5,11339 / 11553
Pantheon,49.5,4993 / 5098
Varus,49.5,2152 / 2192
Ahri,49.4,22290 / 22832
Tahm Kench,49.4,1344 / 1374
Aphelios,49.3,10547 / 10847
Kog'Maw,49.3,3384 / 3485
Malphite,49.2,1734 / 1793
Blitzcrank,49.1,6062 / 6295
Caitlyn,49.1,3989 / 4130
Jinx,49.1,2409 / 2494
Katarina,49.1,1955 / 2023
Mordekaiser,49.1,1527 / 1583
Orianna,49.1,1182 / 1225
Karthus,49.0,9612 / 9988
Talon,49.0,2031 / 2116
Gangplank,49.0,1513 / 1574
Zoe,48.9,3040 / 3175
Yone,48.9,2813 / 2944
Zed,48.9,2495 / 2604
Kassadin,48.8,4328 / 4538
Rengar,48.8,1677 / 1763
Garen,48.7,3958 / 4166
Miss Fortune,48.7,2492 / 2623
Kayn,48.7,991 / 1043
Rumble,48.7,718 / 755
Sion,48.6,1415 / 1496
Twitch,48.5,3871 / 4108
Lee Sin,48.5,1969 / 2094
Jarvan IV,48.4,5522 / 5883
Viktor,48.4,838 / 894
Rakan,48.3,11296 / 12076
Zac,48.2,2084 / 2243
Kled,48.2,1318 / 1419
Zilean,48.2,1276 / 1370
Tristana,48.2,1207 / 1296
Skarner,48.2,529 / 569
Diana,48.0,2382 / 2578
Vladimir,48.0,1999 / 2163
Gragas,48.0,1286 / 1391
Nocturne,48.0,844 / 914
Twisted Fate,48.0,469 / 508
Karma,47.9,3869 / 4205
Kalista,47.9,1531 / 1668
Alistar,47.8,2032 / 2219
Urgot,47.8,1382 / 1510
Ashe,47.7,2315 / 2539
Teemo,47.7,1024 / 1121
Graves,47.6,1181 / 1298
Taric,47.6,587 / 645
Darius,47.5,2737 / 3021
Yuumi,47.5,1716 / 1895
Singed,47.5,1586 / 1751
Nasus,47.4,991 / 1098
Taliyah,47.4,635 / 705
Illaoi,47.4,248 / 275
Aatrox,47.3,2906 / 3237
Corki,47.3,658 / 733
Nidalee,47.2,1277 / 1428
Morgana,46.9,2259 / 2559
Dr. Mundo,46.9,1255 / 1420
Yorick,46.9,381 / 431
Sylas,46.7,1311 / 1495
Master Yi,46.6,682 / 782
Swain,46.5,1753 / 2020
Elise,46.5,1119 / 1290
Nami,46.4,1967 / 2271
Lulu,45.8,6062 / 7181
Vel'Koz,45.7,606 / 719
Lux,45.6,451 / 537
Annie,45.5,633 / 759
Trundle,45.4,954 / 1147
Zyra,45.0,474 / 579
Malzahar,44.9,391 / 479
Kha'Zix,44.7,681 / 842
Kayle,44.4,421 / 528
Jax,44.3,991 / 1244
Soraka,43.4,1560 / 2035
Shyvana,43.2,633 / 832
Sona,42.8,1162 / 1551
Brand,42.5,448 / 607
Fiddlesticks,42.4,826 / 1121
Olaf,42.0,697 / 964
Shaco,41.2,388 / 553
Kindred,39.8,302 / 456
Xin Zhao,36.0,176 / 313
