Champion name,Win rate(%),Wins / losses
Singed,60.4,1416 / 928
Irelia,59.6,3378 / 2293
Pyke,58.0,1857 / 1343
Udyr,57.9,1208 / 880
Tryndamere,57.8,921 / 672
Kled,57.5,473 / 350
Skarner,57.4,668 / 496
Camille,55.4,2164 / 1741
Aatrox,55.4,1725 / 1389
Fiora,55.2,2005 / 1627
Kennen,55.2,612 / 496
Nunu,55.2,521 / 423
Sion,54.9,612 / 502
Hecarim,54.6,257 / 214
Dr. Mundo,54.4,409 / 343
Ryze,54.1,473 / 401
Rakan,53.6,1120 / 968
Yorick,53.5,84 / 73
Mordekaiser,53.4,1081 / 943
Warwick,53.3,475 / 417
Sejuani,53.2,642 / 564
Ahri,53.0,697 / 619
Amumu,52.8,180 / 161
Zac,52.7,614 / 551
Nautilus,52.2,894 / 819
Aphelios,51.9,2122 / 1967
Lee Sin,51.6,651 / 610
Sona,51.6,348 / 326
Bard,51.3,721 / 685
Draven,51.3,672 / 638
Jarvan IV,51.3,251 / 238
Jax,51.2,523 / 498
Ivern,51.0,1167 / 1121
Nami,50.9,308 / 297
Aurelion Sol,50.9,302 / 291
Evelynn,50.7,314 / 305
Miss Fortune,50.5,607 / 596
Leona,50.5,402 / 394
Riven,50.4,347 / 341
Illaoi,50.3,235 / 232
Thresh,50.1,1098 / 1094
Syndra,50.1,682 / 680
Trundle,50.1,214 / 213
Rammus,50.0,312 / 312
Alistar,49.9,733 / 737
Azir,49.8,459 / 463
Kassadin,49.6,290 / 295
Malzahar,49.6,200 / 203
Shen,49.5,710 / 724
Nasus,49.5,242 / 247
Nidalee,49.4,643 / 658
Volibear,49.4,382 / 391
Sivir,49.3,132 / 136
Neeko,49.2,489 / 504
Katarina,49.2,383 / 395
Rengar,49.2,300 / 310
Blitzcrank,49.1,541 / 560
Qiyana,49.1,409 / 424
Ziggs,49.1,228 / 236
Malphite,49.1,207 / 215
Cassiopeia,49.0,880 / 917
Yasuo,49.0,800 / 834
Kog'Maw,49.0,725 / 754
Jinx,48.8,634 / 666
Xayah,48.6,896 / 948
Vayne,48.6,822 / 871
Caitlyn,48.6,677 / 717
Vi,48.6,174 / 184
Zilean,48.5,428 / 455
Zoe,48.4,562 / 599
Twitch,48.3,787 / 842
Vel'Koz,48.3,644 / 690
Rek'Sai,48.3,601 / 644
Orianna,48.3,587 / 628
Kalista,48.3,283 / 303
Ezreal,48.2,1229 / 1321
Ornn,48.1,651 / 702
Morgana,48.0,305 / 331
Fizz,48.0,207 / 224
Xerath,47.9,611 / 665
Annie,47.9,290 / 315
Senna,47.8,1101 / 1201
Akali,47.7,401 / 440
Twisted Fate,47.7,344 / 377
Graves,47.6,545 / 601
Tristana,47.6,445 / 490
Varus,47.6,403 / 444
Ashe,47.4,491 / 544
Kai'Sa,47.2,852 / 954
Elise,47.2,538 / 601
Karthus,47.2,526 / 589
Zed,47.2,274 / 306
Nocturne,47.2,110 / 123
Pantheon,47.1,685 / 768
Ekko,47.1,570 / 640
Jhin,47.0,563 / 635
Poppy,46.9,466 / 527
Braum,46.7,999 / 1139
LeBlanc,46.7,406 / 463
Gragas,46.6,296 / 339
Anivia,46.5,440 / 506
Talon,46.5,315 / 362
Viktor,46.3,218 / 253
Fiddlesticks,46.3,187 / 217
Olaf,46.2,501 / 584
Corki,46.2,96 / 112
Veigar,45.9,638 / 752
Lucian,45.9,522 / 616
Taric,45.8,261 / 309
Janna,45.7,443 / 527
Cho'Gath,45.7,128 / 152
Karma,45.6,764 / 912
Sylas,45.5,509 / 610
Soraka,45.5,338 / 405
Sett,45.4,549 / 660
Swain,45.3,268 / 323
Lissandra,45.3,106 / 128
Zyra,45.2,147 / 178
Tahm Kench,45.1,698 / 851
Master Yi,45.1,311 / 378
Yuumi,44.9,564 / 692
Lulu,44.6,663 / 825
Maokai,44.6,413 / 514
Kindred,44.6,314 / 390
Quinn,44.6,79 / 98
Heimerdinger,44.3,304 / 382
Rumble,44.3,108 / 136
Diana,44.1,176 / 223
Brand,43.8,154 / 198
Wukong,43.6,156 / 202
Vladimir,43.5,163 / 212
Gnar,42.7,298 / 400
Shaco,42.7,151 / 203
Kha'Zix,42.6,538 / 725
Galio,42.5,302 / 408
Teemo,41.9,234 / 325
Xin Zhao,41.8,245 / 341
Garen,41.8,56 / 78
Lux,41.4,99 / 140
Gangplank,41.2,383 / 547
Kayle,41.2,96 / 137
Darius,41.0,263 / 378
Shyvana,41.0,125 / 180
Taliyah,40.9,114 / 165
Urgot,40.6,63 / 92
Jayce,40.4,215 / 317
Renekton,39.1,207 / 322
