Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Nautilus,0,0,3993,2816,0,0,0,0,899,704
Zac,0,0,27,14,0,0,0,0,0,0
Volibear,145,123,369,338,0,0,0,0,0,0
Maokai,0,0,1468,1105,0,0,0,0,24,16
Pyke,15,16,367,271,811,517,0,0,4918,3466
Sett,569,554,35,32,0,0,1,2,520,438
Nunu,0,0,521,404,0,0,0,0,9,7
Shen,580,510,354,246,0,0,0,0,167,134
Sejuani,0,0,1057,955,0,0,0,0,80,77
Poppy,220,206,274,178,0,0,0,0,192,161
Leona,0,0,144,86,0,0,0,0,198,161
Qiyana,24,30,446,297,221,204,0,0,0,0
Rek'Sai,0,0,109,95,0,0,0,0,0,0
Evelynn,0,0,60,36,0,0,0,0,0,0
Rengar,0,0,11,8,25,29,0,0,427,385
Elise,0,0,3,7,0,0,0,0,0,0
Ivern,0,0,2715,2126,0,0,0,0,0,0
Lee Sin,0,0,24,39,0,0,0,0,0,0
Kennen,5,10,0,0,378,317,0,0,0,0
Orianna,0,0,0,0,168,148,0,0,0,0
Aurelion Sol,205,184,0,0,274,225,0,0,0,0
Vi,0,0,119,62,0,0,0,0,0,0
Udyr,0,0,331,299,0,0,0,0,0,0
Thresh,0,0,94,65,0,0,0,0,441,436
Galio,65,67,57,41,633,530,24,25,0,0
Rammus,0,0,92,112,0,0,0,0,0,0
Rumble,0,0,5,8,60,61,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Jarvan IV,0,0,1159,971,198,183,0,0,6,14
Jinx,0,0,0,0,0,0,330,263,0,0
Kog'Maw,0,0,0,0,0,0,463,386,0,0
Twitch,0,0,0,0,0,0,128,91,0,0
Vayne,9,16,0,0,0,0,546,484,0,0
Senna,6,8,0,0,1630,1032,1167,971,525,479
Kayle,0,0,0,0,7,9,0,0,0,0
Yasuo,252,194,0,0,758,619,14,7,0,0
Ahri,56,36,0,0,233,189,69,56,0,0
Janna,1086,803,0,0,0,2,0,0,142,136
Ryze,123,96,0,0,334,239,0,0,0,0
Viktor,0,0,0,0,131,123,0,0,0,0
Veigar,0,0,0,0,212,169,0,0,0,0
Karthus,0,0,0,0,265,199,0,0,0,0
Azir,0,0,0,0,242,204,28,27,0,0
Rakan,0,0,100,101,0,0,0,0,1097,1043
Morgana,0,0,0,0,0,0,0,0,257,260
Soraka,24,48,0,0,0,0,0,0,48,73
Ekko,20,16,0,0,283,215,0,0,0,0
Gnar,671,579,0,0,0,0,0,0,0,0
Malphite,3,8,7,11,0,0,0,0,0,0
Irelia,487,446,0,0,33,19,0,0,0,0
Cassiopeia,0,0,0,0,731,671,0,0,0,0
Gangplank,84,82,0,0,95,78,0,0,0,0
Yone,494,473,0,0,15,12,0,0,0,0
Draven,0,0,0,0,132,93,1361,1045,0,0
Aphelios,0,0,0,0,0,0,452,410,0,0
Jayce,664,542,0,0,0,0,0,0,0,0
Riven,394,333,0,0,15,19,0,0,0,0
Cho'Gath,478,490,0,0,82,64,623,512,0,0
Renekton,204,184,0,0,0,0,0,0,0,0
Tryndamere,133,115,0,0,0,0,0,0,0,0
Lucian,218,176,0,0,76,81,547,455,0,0
Varus,9,12,0,0,0,0,107,77,0,0
Bard,0,0,0,0,0,0,0,0,215,202
Anivia,0,0,0,0,53,52,111,85,0,0
Sivir,0,0,0,0,0,0,382,331,0,0
Caitlyn,0,0,0,0,0,0,351,294,0,0
Ezreal,0,0,0,0,37,33,103,96,0,0
Jhin,0,0,0,0,0,0,31,34,0,0
Tristana,0,0,0,0,0,0,2,2,0,0
Lillia,353,288,328,288,93,74,0,0,0,0
Warwick,0,0,140,144,0,0,0,0,0,0
Garen,172,154,0,0,15,15,4,2,0,0
Aatrox,7,15,0,0,140,106,0,0,0,0
Singed,11,12,0,0,1,1,0,0,0,0
Lulu,251,219,0,0,0,0,0,0,112,139
Karma,267,244,0,0,84,103,0,0,52,47
Fizz,0,0,0,0,164,145,0,0,0,0
Neeko,0,0,0,0,18,24,118,133,0,0
Ornn,435,344,0,0,25,13,0,0,14,17
Darius,452,418,0,0,0,0,0,0,0,0
Fiora,389,292,0,0,0,0,0,0,0,0
Pantheon,237,194,0,0,0,0,0,0,0,0
Camille,174,165,0,0,28,23,0,0,0,0
Zed,82,74,0,0,139,154,0,0,0,0
Blitzcrank,0,0,0,0,0,0,0,0,83,83
Akali,324,243,0,0,280,245,0,0,0,0
Yuumi,51,29,0,0,0,0,0,0,21,28
Skarner,0,0,122,79,0,0,0,0,0,0
Swain,49,49,0,0,113,125,0,0,0,0
Lissandra,0,0,0,0,164,120,0,0,0,0
Zilean,428,374,0,0,151,146,0,0,0,0
Zoe,0,0,0,0,310,310,0,0,0,0
LeBlanc,0,0,0,0,315,286,0,0,0,0
Nidalee,0,0,0,0,0,3,0,0,0,0
Wukong,11,17,0,0,2,1,0,0,0,0
Katarina,0,0,0,0,222,225,0,0,0,0
Illaoi,0,0,0,0,19,16,0,0,0,0
Heimerdinger,0,0,0,0,180,173,0,0,0,0
Twisted Fate,0,0,0,0,199,201,0,0,0,0
Teemo,259,221,0,0,155,146,0,0,0,0
Kled,163,132,0,0,0,0,0,0,0,0
Diana,2,1,0,0,92,95,0,0,0,0
Amumu,0,0,55,44,0,0,0,0,0,0
Braum,0,0,0,0,0,0,9,13,20,8
Yorick,76,74,0,0,0,0,0,0,0,0
Kai'Sa,0,0,0,0,0,0,39,33,0,0
Corki,0,0,0,0,157,166,0,0,0,0
Xayah,0,0,0,0,0,0,20,17,0,0
Hecarim,0,0,85,68,0,0,0,0,0,0
Graves,0,0,1,0,0,0,0,0,0,0
Sylas,0,0,0,0,1,2,0,0,0,0
Sion,81,74,0,0,0,0,0,0,0,0
Sona,2,5,0,0,0,0,0,0,42,50
Tahm Kench,0,0,3,0,0,0,0,0,0,0
Jax,39,28,0,0,0,0,0,0,0,0
Nasus,10,8,0,0,0,0,0,0,0,0
Kassadin,0,0,0,0,62,38,0,0,0,0
Talon,0,0,0,0,25,44,0,0,0,0
Urgot,45,49,0,0,0,0,0,0,0,0
Alistar,77,57,0,0,0,0,0,0,0,0
Olaf,0,0,0,0,0,0,10,13,0,0
