Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Nautilus,0,0,3200,2175,0,0,0,0,787,614
Zac,0,0,27,14,0,0,0,0,0,0
Volibear,143,119,646,652,0,0,0,0,0,0
Maokai,0,0,1409,1051,0,0,0,0,24,16
Pyke,14,16,469,323,797,510,0,0,4830,3404
Sett,521,493,31,23,0,0,1,2,331,257
Nunu,0,0,516,401,0,0,0,0,9,7
Shen,566,495,349,238,0,0,0,0,157,128
Sejuani,0,0,1351,1121,0,0,0,0,77,74
Poppy,142,137,401,290,0,0,0,0,189,154
Leona,0,0,144,83,0,0,0,0,197,157
Kennen,5,10,0,0,371,310,0,0,0,0
Orianna,0,0,0,0,168,148,0,0,0,0
Aurelion Sol,195,178,0,0,398,358,0,0,0,0
Qiyana,24,30,446,307,283,240,0,0,0,0
Rek'Sai,0,0,104,88,0,0,0,0,0,0
Evelynn,0,0,55,35,0,0,0,0,0,0
Rengar,0,0,11,8,25,29,0,0,422,382
Elise,0,0,3,7,0,0,0,0,0,0
Ivern,0,0,2675,2063,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Jarvan IV,0,0,1140,961,198,183,0,0,6,14
Jinx,0,0,0,0,0,0,324,258,0,0
Kog'Maw,0,0,0,0,0,0,483,394,0,0
Vayne,9,16,0,0,0,0,538,475,0,0
Twitch,0,0,0,0,0,0,122,85,0,0
Vi,0,0,113,60,0,0,0,0,0,0
Udyr,0,0,315,283,0,0,0,0,0,0
Thresh,0,0,90,60,0,0,0,0,236,251
Galio,8,9,57,41,808,676,24,25,0,0
Rammus,0,0,109,129,0,0,0,0,0,0
Rumble,0,0,5,8,60,60,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Senna,6,8,0,0,1536,944,720,626,480,401
Kayle,0,0,0,0,7,9,0,0,0,0
Yasuo,242,183,0,0,820,678,0,1,0,0
Ahri,0,0,0,0,232,186,119,108,0,0
Janna,1073,786,0,0,0,2,0,0,142,136
Ryze,119,90,0,0,322,225,0,0,0,0
Viktor,0,0,0,0,131,120,82,67,0,0
Veigar,0,0,0,0,210,168,0,0,0,0
Karthus,0,0,0,0,359,273,0,0,0,0
Azir,0,0,0,0,239,203,128,104,0,0
Soraka,24,48,0,0,0,0,0,0,48,73
Ekko,20,14,121,116,208,161,0,0,0,0
Gnar,662,572,0,0,0,0,0,0,0,0
Malphite,3,8,7,11,0,0,0,0,0,0
Irelia,487,446,0,0,33,19,0,0,0,0
Rakan,0,0,98,98,0,0,0,0,1080,1020
Morgana,0,0,0,0,0,0,0,0,251,256
Cassiopeia,0,0,0,0,716,653,0,0,0,0
Gangplank,9,12,0,0,94,73,0,0,0,0
Yone,474,452,0,0,15,12,0,0,0,0
Draven,0,0,0,0,129,93,1415,1109,0,0
Aphelios,0,0,0,0,0,0,412,403,0,0
Jayce,659,535,0,0,0,0,0,0,0,0
