Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Nautilus,0,0,4176,2976,0,0,0,0,1130,897
Zac,0,0,28,14,0,0,0,0,0,0
Volibear,157,132,380,345,0,0,0,0,0,0
Maokai,0,0,1598,1184,0,0,0,0,24,16
Poppy,229,213,298,189,0,0,0,0,196,172
Shen,587,511,390,293,0,0,0,0,187,145
Sejuani,0,0,1142,1013,0,0,0,0,87,85
Leona,0,0,164,98,0,0,0,0,273,247
Jinx,0,0,0,0,0,0,393,303,0,0
Twitch,0,0,0,0,0,0,233,186,0,0
Vayne,0,0,0,0,0,0,669,615,0,0
Kog'Maw,0,0,0,0,0,0,512,426,0,0
Pyke,15,19,474,329,845,555,0,0,5353,3786
Sett,580,562,35,34,0,0,1,2,377,312
Nunu,0,0,535,415,0,0,0,0,9,7
Viktor,0,0,0,0,145,139,0,0,0,0
Ryze,750,681,0,0,363,278,0,0,0,0
Karthus,0,0,0,0,162,116,0,0,0,0
Veigar,0,0,0,0,231,177,0,0,0,0
Azir,0,0,0,0,274,224,28,27,0,0
Qiyana,24,30,455,305,241,214,0,0,0,0
Rek'Sai,0,0,109,95,0,0,0,0,0,0
Evelynn,0,0,63,42,0,0,0,0,0,0
Rengar,0,0,11,8,25,29,108,97,431,398
Elise,0,0,3,7,0,0,0,0,0,0
Ivern,0,0,2817,2219,0,0,0,0,0,0
Lee Sin,0,0,24,39,0,0,0,0,0,0
Kennen,0,3,0,0,410,346,0,0,0,0
Orianna,0,0,0,0,168,148,0,0,0,0
Aurelion Sol,229,202,0,0,292,242,0,0,0,0
Senna,6,8,0,0,1727,1107,1226,1014,522,438
Kayle,0,0,0,0,7,9,0,0,0,0
Yasuo,266,214,0,0,790,649,136,122,0,0
Jarvan IV,0,0,1182,996,198,183,0,0,6,14
Ahri,59,42,0,0,186,145,70,59,0,0
Galio,65,69,57,41,662,547,50,46,0,0
Janna,1182,882,0,0,0,2,0,0,143,136
Vi,0,0,128,71,0,0,0,0,0,0
Udyr,0,0,345,314,0,0,0,0,0,0
Thresh,0,0,102,70,0,0,0,0,263,282
Rammus,0,0,93,117,0,0,0,0,0,0
Rumble,0,0,5,8,63,66,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Rakan,0,0,105,104,0,0,0,0,1236,1178
Morgana,0,0,0,0,0,0,0,0,262,267
Ekko,22,21,125,123,188,139,0,0,0,0
Soraka,25,51,0,0,0,0,0,0,97,144
Gnar,702,607,0,0,0,0,0,0,0,0
Malphite,3,8,7,11,0,0,0,0,0,0
Irelia,479,431,0,0,33,19,0,0,0,0
Cassiopeia,0,0,0,0,426,437,0,0,0,0
Gangplank,3,2,0,0,95,82,0,0,0,0
Yone,530,491,0,0,18,16,0,0,0,0
Jayce,437,345,0,0,0,0,0,0,0,0
Riven,316,262,0,0,15,19,0,0,0,0
Cho'Gath,835,777,0,0,82,64,670,568,0,0
Renekton,194,166,0,0,0,0,0,0,0,0
Tryndamere,39,40,0,0,0,0,0,0,0,0
Lucian,13,12,0,0,81,84,622,540,0,0
Varus,9,12,0,0,0,0,118,84,0,0
Bard,0,0,0,0,0,0,0,0,226,213
Draven,0,0,0,0,141,105,1450,1142,0,0
Aphelios,0,0,0,0,0,0,508,463,0,0
Zoe,0,0,0,0,236,222,0,0,0,0
Zilean,436,383,0,0,161,150,0,0,0,0
Zed,0,0,0,0,146,162,0,0,0,0
Lulu,266,230,0,0,0,0,0,0,124,149
Karma,281,257,0,0,84,104,0,0,52,47
Anivia,0,0,0,0,53,52,117,93,0,0
Sivir,0,0,0,0,0,0,517,427,0,0
Caitlyn,0,0,0,0,0,0,367,314,0,0
Ezreal,0,0,0,0,52,41,109,102,0,0
Jhin,0,0,0,0,0,0,31,34,0,0
Tristana,0,0,0,0,0,0,2,2,0,0
Warwick,0,0,140,144,0,0,0,0,0,0
Lillia,364,294,336,298,96,75,0,0,0,0
Garen,221,201,0,0,15,15,4,2,0,0
Aatrox,0,0,0,0,145,109,0,0,0,0
Singed,0,0,0,0,1,1,0,0,0,0
LeBlanc,0,0,0,0,222,201,0,0,0,0
Lissandra,0,0,0,0,188,132,0,0,0,0
Nidalee,0,0,0,0,0,3,0,0,0,0
Wukong,0,0,0,0,2,1,0,0,0,0
Darius,475,446,0,0,0,0,0,0,0,0
Ornn,472,367,0,0,25,13,0,0,14,17
Fiora,302,211,0,0,0,0,0,0,0,0
