Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 2055 LP,74.1,461 / 161,Simp
#2,Jungle,Prime Bengi,Challenger - 1497 LP,84.6,561 / 102,LDK
#3,Top,Attila,Challenger - 1272 LP,65.8,1049 / 545,huffey
#4,Mid,Etosh,Challenger - 1212 LP,59.5,868 / 592,Etosh
#5,Mid,Ciri,Challenger - 876 LP,64.5,753 / 414,warmi024
#6,Support,unicornpetpetuwu,Challenger - 788 LP,56.1,990 / 774,GamerGirls
#7,ADC,QQ Itsuki,Challenger - 692 LP,57.0,1019 / 769,Futaro
#8,Mid,Piols,Challenger - 595 LP,55.9,871 / 688,Piols
#9,Support,HelpingX,Challenger - 578 LP,56.5,770 / 593,Felixxx
#10,Jungle,Stupid Jungler,Challenger - 575 LP,57.3,746 / 557,PooPooPeePee
#11,Support,subby,Challenger - 563 LP,57.8,936 / 683,Cuz
#12,Jungle,Chiquinho,Challenger - 551 LP,53.4,977 / 853,Sb1
#13,ADC,Rabbit4,Challenger - 539 LP,56.5,1097 / 843,willchungtester
#14,Mid,Zer0,Challenger - 537 LP,54.9,878 / 721,Trindor
#15,Mid,Xingjie,Challenger - 528 LP,53.2,917 / 806,clharris123
#16,Top,Scarra,Challenger - 501 LP,55.2,963 / 783,OfflineTV
#17,Jungle,Bliz,Challenger - 494 LP,56.0,1122 / 880,GooseHouse
#18,Top,Kingen,Challenger - 487 LP,53.1,1076 / 951,Maffayoo
#19,ADC,adcdiff,Challenger - 450 LP,54.4,890 / 746,difference
#20,Top,Kholek,Challenger - 440 LP,57.0,602 / 454,Chaos2
#21,Top,Akari,Challenger - 434 LP,47.9,957 / 1039,GooseHouse
#22,Jungle,ggbebe,Challenger - 412 LP,51.1,1201 / 1150,garbz
#23,Support,Supkekw,Challenger - 411 LP,52.3,830 / 757,shaqui
#24,Support,Jellybeans,Challenger - 407 LP,58.3,726 / 519,Shagrad
#25,Top,Jodko,Challenger - 391 LP,54.6,923 / 769,Jinxnator
#26,Mid,Lama glama,Challenger - 389 LP,60.2,707 / 468,Laminatory
#27,Jungle,Jglkekw,Challenger - 387 LP,53.1,939 / 831,shaqui
#28,Jungle,4fun jungle,Challenger - 384 LP,59.8,665 / 447,Mullster
#29,Jungle,Orichalcos,Challenger - 375 LP,58.9,473 / 330,yugi
#30,Support,Fekker,Challenger - 373 LP,53.2,910 / 801,Key
#31,Jungle,Kaltch,Challenger - 359 LP,52.6,895 / 808,Princess
#32,Support,Emwues24,Challenger - 354 LP,51.4,893 / 844,Jinxnator
#33,Jungle,tarzaned,Challenger - 351 LP,53.7,724 / 623,Tyler1
