Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 2122 LP,73.9,476 / 168,Simp
#2,Jungle,Prime Bengi,Challenger - 1509 LP,84.6,568 / 103,LDK
#3,Top,Attila,Challenger - 1275 LP,65.7,1062 / 554,huffey
#4,Mid,Etosh,Challenger - 1193 LP,59.1,876 / 605,Etosh
#5,Mid,Ciri,Challenger - 889 LP,64.4,774 / 428,warmi024
#6,Support,unicornpetpetuwu,Challenger - 858 LP,56.1,1026 / 804,GamerGirls
#7,ADC,QQ Itsuki,Challenger - 816 LP,57.2,1067 / 800,Futaro
#8,Support,HelpingX,Challenger - 610 LP,56.7,804 / 615,Felixxx
#9,Jungle,Stupid Jungler,Challenger - 592 LP,57.1,776 / 582,PooPooPeePee
#10,Mid,Piols,Challenger - 592 LP,55.6,902 / 719,Piols
#11,Mid,Zer0,Challenger - 589 LP,55.1,917 / 748,Trindor
#12,Jungle,Bliz,Challenger - 579 LP,56.2,1181 / 922,GooseHouse
#13,Support,subby,Challenger - 570 LP,57.5,970 / 716,Cuz
#14,Jungle,Chiquinho,Challenger - 548 LP,53.2,1005 / 885,Sb1
#15,Top,Scarra,Challenger - 536 LP,55.1,1019 / 830,OfflineTV
#16,Mid,Xingjie,Challenger - 519 LP,53.2,945 / 830,clharris123
#17,ADC,Rabbit4,Challenger - 512 LP,56.1,1130 / 885,willchungtester
#18,Top,Kingen,Challenger - 502 LP,53.1,1114 / 983,Maffayoo
#19,ADC,adcdiff,Challenger - 475 LP,54.4,936 / 785,difference
#20,Jungle,ggbebe,Challenger - 462 LP,51.4,1245 / 1177,garbz
#21,Top,Akari,Challenger - 441 LP,48.0,996 / 1078,GooseHouse
#22,Top,Kholek,Challenger - 424 LP,56.5,625 / 482,Chaos2
#23,Support,Supkekw,Challenger - 413 LP,52.2,851 / 778,shaqui
#24,Top,Jodko,Challenger - 412 LP,54.7,953 / 790,Jinxnator
#25,Mid,Lama glama,Challenger - 405 LP,60.1,734 / 487,Laminatory
#26,Support,Jellybeans,Challenger - 400 LP,58.0,745 / 539,Shagrad
#27,Jungle,4fun jungle,Challenger - 388 LP,59.6,681 / 462,Mullster
#28,Jungle,Kaltch,Challenger - 370 LP,52.7,912 / 820,Princess
#29,Support,White Dragon,Challenger - 368 LP,53.4,489 / 427,yugi
#30,Support,Emwues24,Challenger - 367 LP,51.5,909 / 855,Jinxnator
#31,Mid,Kiddlazy,Challenger - 364 LP,54.2,1238 / 1048,Gawaine
#32,Jungle,tarzaned,Challenger - 361 LP,53.9,753 / 643,Tyler1
#33,Jungle,Jglkekw,Challenger - 355 LP,52.7,953 / 856,shaqui
#34,Support,Fekker,Challenger - 343 LP,52.9,926 / 825,Key
#35,ADC,Percy,Challenger - 337 LP,55.5,971 / 777,b1gw00dy613
#36,Jungle,Papafrita,Challenger - 304 LP,54.4,966 / 811,NismanSlayer
#37,Mid,Choky,Challenger - 298 LP,54.2,899 / 761,Key
#38,Top,Salsa,Challenger - 291 LP,54.9,857 / 703,YungYiga
#39,Mid,Chovy,Challenger - 285 LP,52.6,782 / 705,TheStriker9
#40,Support,Keyleth,Challenger - 280 LP,54.6,801 / 666,b1gw00dy613
#41,Support,Support23,Challenger - 277 LP,52.9,881 / 783,js2614
#42,Top,Togato,Challenger - 277 LP,55.0,734 / 601,Megadava
#43,Mid,Jarl Mid,Challenger - 276 LP,53.5,825 / 717,Jarl
#44,Jungle,Blind Idiot,Challenger - 272 LP,54.5,1205 / 1005,Darkheart
#45,Top,Heimerdonger,Challenger - 266 LP,54.1,926 / 786,TimoMacDonut
#46,Top,Halekild,Challenger - 265 LP,54.4,851 / 712,Elythys
#47,Jungle,a tsm reject,Challenger - 263 LP,49.3,890 / 916,aquietghost
#48,ADC,Cryhard II,Challenger - 252 LP,53.5,724 / 630,roysiggi
#49,Mid,Ciaran,Challenger - 250 LP,53.5,871 / 758,ebaines
#50,ADC,Jussin,Challenger - 243 LP,53.5,849 / 739,Jussin
#51,Jungle,Skogs Johnny,Grandmaster - 239 LP,59.2,612 / 421,Barebackassassin
#52,Jungle,QQ Nino,Grandmaster - 239 LP,51.1,805 / 770,Futaro
#53,ADC,Puki style23,Grandmaster - 233 LP,54.2,873 / 738,Klorellv4
#54,Jungle,Methodz,Grandmaster - 226 LP,52.4,981 / 891,Trindor
#55,Top,Z0mbievampire,Grandmaster - 225 LP,56.8,760 / 578,z0mbievampire
#56,Top,KC Adam,Grandmaster - 218 LP,51.8,801 / 745,kcorp
#57,ADC,Lidl Bear,Grandmaster - 218 LP,53.1,724 / 639,wertyce
#58,ADC,Aurosa,Grandmaster - 217 LP,51.5,886 / 835,Gawaine
#59,Mid,garbz,Grandmaster - 216 LP,51.2,1442 / 1373,garbz
#60,Jungle,SmelliElli,Grandmaster - 215 LP,55.7,643 / 512,bigjon
#61,Mid,xPeke xaxaxa,Grandmaster - 214 LP,51.7,926 / 865,Pussy Destoyer
#62,Mid,Rune,Grandmaster - 209 LP,51.8,1080 / 1006,GooseHouse
#63,ADC,Maffa,Grandmaster - 205 LP,53.5,826 / 717,Tetraa
#64,Mid,The_Ghost16,Grandmaster - 203 LP,52.7,1087 / 975,Sb1
#65,Support,Elythys,Grandmaster - 203 LP,53.1,1076 / 952,Elythys
#66,Top,jZen,Grandmaster - 200 LP,52.4,846 / 767,agamero
#67,Top,QQ Ichika,Grandmaster - 200 LP,52.5,956 / 866,Futaro
#68,Jungle,Vex,Grandmaster - 198 LP,51.0,849 / 816,b1gw00dy613
#69,ADC,cumshot,Grandmaster - 194 LP,54.1,779 / 660,crownshot
#70,ADC,MolscarZ,Grandmaster - 191 LP,52.9,1118 / 996,MolscarZX
#71,Jungle,AttSeeker,Grandmaster - 191 LP,52.8,796 / 711,PaxVan
#72,Jungle,Aela ,Grandmaster - 190 LP,53.1,948 / 838,MolscarZX
#73,Top,Fabrizio Frizzi,Grandmaster - 189 LP,51.6,707 / 662,CQANQKA
#74,ADC,Viyo,Grandmaster - 188 LP,54.2,862 / 727,Xcotch
#75,Support,suppbeast777,Grandmaster - 187 LP,55.3,760 / 614,squzzz
#76,Jungle,Canyon,Grandmaster - 187 LP,55.0,666 / 546,YamatoCannon
#77,ADC,DeadlyXRecon,Grandmaster - 183 LP,53.7,884 / 762,yukioken
#78,Top,Brainless Idiot,Grandmaster - 183 LP,49.5,986 / 1005,Darkheart
#79,ADC,gumayusi,Grandmaster - 182 LP,56.1,749 / 586,torikung5544
#80,Jungle,Senbonzakura,Grandmaster - 181 LP,54.3,1052 / 887,PacoPeco
#81,Support,Praise,Grandmaster - 180 LP,57.6,697 / 514,PraiseThalos
#82,Jungle,Jinxnator,Grandmaster - 180 LP,52.2,1012 / 926,Jinxnator
#83,Support,Backpack,Grandmaster - 179 LP,52.4,854 / 775,Zettohail
#84,ADC,Dicliffier,Grandmaster - 178 LP,50.5,767 / 752,Dicliffier
#85,Mid,Exodia,Grandmaster - 177 LP,53.7,948 / 818,yugi
#86,Mid,Mephisto,Grandmaster - 175 LP,49.1,984 / 1021,Zettohail
#87,Top,Sirio,Grandmaster - 175 LP,54.2,861 / 728,Spezza
#88,Top,Toplaner23,Grandmaster - 172 LP,51.6,940 / 880,js2614
#89,Support,Aeryn,Grandmaster - 169 LP,52.5,737 / 668,WildChoas
#90,Mid,LAYER,Grandmaster - 164 LP,53.9,880 / 753,Mevious
#91,ADC,Slayer,Grandmaster - 164 LP,50.2,1019 / 1010,GooseHouse
#92,Mid,Faker 2.0,Grandmaster - 163 LP,54.6,871 / 723,Coach_Kim
#93,Support,Pyrospirit ,Grandmaster - 163 LP,49.8,920 / 929,Gawaine
#94,Jungle,Shitfeather,Grandmaster - 155 LP,53.8,778 / 667,hiroli
#95,Top,MZRY,Grandmaster - 153 LP,50.5,811 / 796,Entferner
#96,Top,Xenvex,Grandmaster - 153 LP,51.6,1017 / 953,Gawaine
#97,Support,Dibbs,Grandmaster - 153 LP,52.2,922 / 845,MaverickG
#98,Jungle,Iris,Grandmaster - 152 LP,54.0,1149 / 977,WildChoas
#99,Support,DieFliegendeKuh,Grandmaster - 151 LP,52.9,781 / 695,doofboy13
#100,Support,Wilde,Grandmaster - 149 LP,51.9,1144 / 1060,Wealth_and_Taste
