Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 2581 LP,73.6,608 / 218,Simp
#2,Jungle,Prime Bengi,Challenger - 1798 LP,84.3,734 / 137,LDK
#3,Top,Attila,Challenger - 1642 LP,65.7,1291 / 674,huffey
#4,Mid,Etosh,Challenger - 1638 LP,60.9,1079 / 694,Etosh
#5,Support,unicornpetpetuwu,Challenger - 1219 LP,57.0,1251 / 943,GamerGirls
#6,ADC,QQ Itsuki,Challenger - 934 LP,56.1,1342 / 1052,Futaro
#7,Mid,Ciri,Challenger - 868 LP,60.7,933 / 605,warmi024
#8,Top,Kingen,Challenger - 711 LP,52.8,1470 / 1316,Maffayoo
#9,Mid,Zer0,Challenger - 704 LP,54.1,1140 / 968,Trindor
#10,Support,HelpingX,Challenger - 662 LP,55.6,1082 / 865,Felixxx
#11,Jungle,Chiquinho,Challenger - 660 LP,52.5,1237 / 1118,Sb1
#12,Support,subby,Challenger - 618 LP,55.9,1186 / 935,Cuz
#13,ADC,Rabbit4,Challenger - 586 LP,54.8,1470 / 1213,willchungtester
#14,Jungle,Stupid Jungler,Challenger - 578 LP,55.1,960 / 783,PooPooPeePee
#15,Jungle,Bliz,Challenger - 547 LP,55.0,1376 / 1126,GooseHouse
#16,Mid,Piols,Challenger - 539 LP,55.0,1087 / 891,Piols
#17,Mid,Lama glama,Challenger - 538 LP,60.1,886 / 587,Laminatory
#18,Mid,Choky,Challenger - 535 LP,54.7,1101 / 912,Key
#19,Support,Jellybeans,Challenger - 501 LP,58.2,890 / 640,Shagrad
#20,Top,Akari,Challenger - 497 LP,48.4,1150 / 1227,GooseHouse
#21,Support,Fekker,Challenger - 496 LP,53.2,1139 / 1000,Key
#22,Top,Jodko,Challenger - 493 LP,54.8,1211 / 998,Jinxnator
#23,ADC,MolscarZ,Challenger - 486 LP,54.0,1328 / 1130,MolscarZX
#24,Top,Scarra,Challenger - 473 LP,53.9,1260 / 1078,OfflineTV
#25,Jungle,tarzaned,Challenger - 468 LP,55.2,951 / 773,Tyler1
#26,Jungle,ggbebe,Challenger - 449 LP,51.4,1412 / 1334,garbz
#27,Support,Emwues24,Challenger - 444 LP,50.8,1060 / 1026,Jinxnator
