Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 2018 LP,74.1,453 / 158,Simp
#2,Jungle,Prime Bengi,Challenger - 1418 LP,84.5,551 / 101,LDK
#3,Top,Attila,Challenger - 1261 LP,65.8,1038 / 540,huffey
#4,Mid,Etosh,Challenger - 1217 LP,59.5,865 / 588,Etosh
#5,Mid,Ciri,Challenger - 874 LP,64.6,748 / 410,warmi024
#6,Support,unicornpetpetuwu,Challenger - 771 LP,56.1,978 / 765,GamerGirls
#7,ADC,QQ Itsuki,Challenger - 673 LP,56.8,1003 / 762,Futaro
#8,Mid,Piols,Challenger - 603 LP,56.0,862 / 677,Piols
#9,Support,HelpingX,Challenger - 575 LP,56.6,756 / 580,Felixxx
#10,Jungle,Chiquinho,Challenger - 571 LP,53.6,973 / 841,Sb1
#11,Jungle,Stupid Jungler,Challenger - 559 LP,57.2,735 / 550,PooPooPeePee
#12,Support,subby,Challenger - 550 LP,57.8,918 / 669,Cuz
#13,Jungle,Bliz,Challenger - 546 LP,56.0,1077 / 846,GooseHouse
#14,Mid,Zer0,Challenger - 543 LP,55.0,865 / 708,Trindor
#15,ADC,Rabbit4,Challenger - 536 LP,56.6,1082 / 831,willchungtester
#16,Top,Scarra,Challenger - 526 LP,55.3,950 / 769,OfflineTV
#17,Mid,Xingjie,Challenger - 504 LP,53.3,902 / 790,clharris123
#18,Top,Kingen,Challenger - 483 LP,53.1,1064 / 939,Maffayoo
#19,ADC,adcdiff,Challenger - 455 LP,54.5,879 / 734,difference
#20,Top,Kholek,Challenger - 432 LP,56.9,591 / 448,Chaos2
#21,Support,Supkekw,Challenger - 413 LP,52.3,825 / 752,shaqui
#22,Support,Jellybeans,Challenger - 396 LP,58.3,713 / 511,Shagrad
#23,Top,Jodko,Challenger - 393 LP,54.6,916 / 762,Jinxnator
#24,Mid,Lama glama,Challenger - 392 LP,60.3,701 / 462,Laminatory
#25,Jungle,ggbebe,Challenger - 388 LP,50.9,1183 / 1139,garbz
#26,Jungle,Orichalcos,Challenger - 382 LP,59.1,470 / 325,yugi
#27,Jungle,4fun jungle,Challenger - 378 LP,59.8,659 / 443,Mullster
#28,Jungle,Jglkekw,Challenger - 373 LP,52.9,929 / 827,shaqui
#29,Top,Akari,Challenger - 367 LP,47.8,917 / 1002,GooseHouse
#30,Support,Fekker,Challenger - 366 LP,53.1,898 / 793,Key
#31,Jungle,Kaltch,Challenger - 359 LP,52.6,889 / 802,Princess
#32,Support,White Dragon,Challenger - 350 LP,54.1,445 / 378,yugi
#33,Support,Emwues24,Challenger - 341 LP,51.3,884 / 840,Jinxnator
#34,Mid,Kiddlazy,Challenger - 339 LP,54.0,1191 / 1014,Gawaine
#35,Jungle,tarzaned,Challenger - 333 LP,53.5,710 / 618,Tyler1
#36,Jungle,Papafrita,Challenger - 292 LP,54.5,934 / 780,NismanSlayer
#37,ADC,Ra,Challenger - 288 LP,59.3,431 / 296,yugi
#38,Support,Support23,Challenger - 288 LP,53.1,850 / 752,js2614
#39,Top,Halekild,Challenger - 288 LP,54.5,816 / 680,Elythys
#40,Top,Salsa,Challenger - 287 LP,55.0,834 / 682,YungYiga
#41,Mid,Choky,Challenger - 284 LP,54.1,864 / 733,Key
#42,Mid,garbz,Challenger - 281 LP,51.4,1384 / 1309,garbz
#43,Top,Heimerdonger,Challenger - 280 LP,54.3,905 / 762,TimoMacDonut
#44,Mid,Ciaran,Challenger - 279 LP,53.9,852 / 729,ebaines
#45,Mid,Jarl Mid,Challenger - 275 LP,53.5,802 / 696,Jarl
#46,Support,Pyrospirit ,Challenger - 273 LP,50.5,901 / 883,Gawaine
#47,Mid,Chovy,Challenger - 267 LP,52.4,746 / 677,TheStriker9
#48,ADC,Percy,Challenger - 251 LP,55.2,897 / 727,b1gw00dy613
#49,Support,Keyleth,Challenger - 248 LP,54.9,751 / 618,b1gw00dy613
#50,ADC,Cryhard II,Challenger - 244 LP,53.5,699 / 607,roysiggi
#51,Jungle,Blind Idiot,Grandmaster - 240 LP,54.6,1135 / 942,Darkheart
#52,ADC,Puki style23,Grandmaster - 232 LP,54.3,844 / 711,Klorellv4
#53,Top,Togato,Grandmaster - 232 LP,54.5,695 / 581,Megadava
#54,Top,KC Adam,Grandmaster - 231 LP,52.0,785 / 726,kcorp
#55,Jungle,Skogs Johnny,Grandmaster - 230 LP,59.3,589 / 404,Barebackassassin
#56,ADC,Lidl Bear,Grandmaster - 228 LP,53.3,705 / 618,wertyce
#57,Jungle,a tsm reject,Grandmaster - 216 LP,49.2,853 / 882,aquietghost
#58,Jungle,Methodz,Grandmaster - 213 LP,52.3,940 / 859,Trindor
#59,ADC,Aurosa,Grandmaster - 212 LP,51.3,851 / 807,Gawaine
#60,ADC,DeadlyXRecon,Grandmaster - 206 LP,54.0,869 / 740,yukioken
#61,Support,Backpack,Grandmaster - 206 LP,52.7,827 / 743,Zettohail
#62,ADC,Maffa,Grandmaster - 205 LP,53.6,802 / 695,Tetraa
#63,Top,Fabrizio Frizzi,Grandmaster - 205 LP,51.8,691 / 643,CQANQKA
#64,Support,Elythys,Grandmaster - 205 LP,53.0,1034 / 918,Elythys
#65,Mid,The_Ghost16,Grandmaster - 204 LP,52.7,1068 / 957,Sb1
#66,Top,Toplaner23,Grandmaster - 200 LP,51.7,912 / 853,js2614
#67,Jungle,SmelliElli,Grandmaster - 200 LP,55.6,616 / 492,bigjon
#68,Mid,xPeke xaxaxa,Grandmaster - 197 LP,51.5,900 / 849,Pussy Destoyer
#69,Mid,Exodia,Grandmaster - 196 LP,53.5,905 / 787,yugi
#70,Top,MZRY,Grandmaster - 195 LP,51.0,798 / 768,Entferner
#71,ADC,gumayusi,Grandmaster - 192 LP,56.4,729 / 564,torikung5544
#72,Jungle,AttSeeker,Grandmaster - 192 LP,52.8,781 / 698,PaxVan
#73,ADC,cumshot,Grandmaster - 187 LP,54.1,762 / 647,crownshot
#74,Top,jZen,Grandmaster - 186 LP,52.3,830 / 757,agamero
#75,Support,suppbeast777,Grandmaster - 184 LP,55.4,733 / 590,squzzz
#76,Mid,LAYER,Grandmaster - 182 LP,54.0,850 / 725,Mevious
#77,Jungle,Shitfeather,Grandmaster - 178 LP,54.1,756 / 641,hiroli
#78,Top,topkek,Grandmaster - 177 LP,52.3,600 / 548,redeemer
#79,Mid,Jess,Grandmaster - 177 LP,51.1,802 / 766,WildChoas
#80,ADC,Viyo,Grandmaster - 176 LP,54.2,840 / 711,Xcotch
#81,Jungle,Canyon,Grandmaster - 176 LP,54.8,645 / 532,YamatoCannon
#82,ADC,Dicliffier,Grandmaster - 174 LP,50.4,745 / 734,Dicliffier
#83,Support,Praise,Grandmaster - 171 LP,57.5,675 / 498,PraiseThalos
#84,Top,Z0mbievampire,Grandmaster - 168 LP,56.4,726 / 561,z0mbievampire
#85,Jungle,Vex,Grandmaster - 167 LP,50.8,807 / 783,b1gw00dy613
#86,Jungle,Senbonzakura,Grandmaster - 167 LP,54.1,1027 / 871,PacoPeco
#87,Jungle,Aela ,Grandmaster - 165 LP,52.9,914 / 815,MolscarZX
#88,ADC,Jussin,Grandmaster - 163 LP,53.3,807 / 708,Jussin
#89,Top,Brainless Idiot,Grandmaster - 161 LP,49.4,924 / 947,Darkheart
#90,Top,Big Boy Slappy,Grandmaster - 157 LP,53.7,709 / 612,dericos
#91,Jungle,QQ Nino,Grandmaster - 155 LP,50.7,760 / 740,Futaro
#92,Jungle,Jinxnator,Grandmaster - 155 LP,51.9,987 / 914,Jinxnator
#93,Mid,Meta Mid,Grandmaster - 154 LP,55.1,765 / 624,tkrow
#94,Top,迈特晒,Grandmaster - 152 LP,55.4,733 / 590,theshy
#95,Top,May,Grandmaster - 150 LP,49.7,857 / 869,toptochall
#96,Mid,Witchcraft,Grandmaster - 150 LP,54.0,608 / 518,Zarix
#97,Jungle,Souless,Grandmaster - 150 LP,50.7,1205 / 1170,Bitesized
#98,Support,Dibbs,Grandmaster - 147 LP,52.2,885 / 812,MaverickG
#99,Support,Deitram,Grandmaster - 144 LP,53.2,358 / 315,EMFyels
#100,Mid,Snek,Grandmaster - 143 LP,52.1,726 / 667,prophetofvoid
