Champion name,Win rate(%),Wins / losses
Karthus,56.2,9804 / 7631
Nunu,55.4,3094 / 2495
Pyke,55.3,6762 / 5476
Renekton,53.3,8170 / 7150
Ahri,53.2,10251 / 9033
Ekko,52.8,6328 / 5667
Nautilus,52.7,5816 / 5215
Sett,52.6,2458 / 2219
Singed,52.4,553 / 503
Sejuani,52.1,3524 / 3243
Poppy,51.9,2339 / 2170
Blitzcrank,51.8,3959 / 3691
Maokai,51.6,1210 / 1137
Fizz,51.4,482 / 455
Volibear,51.3,2342 / 2223
Leona,51.2,695 / 662
Gnar,51.2,340 / 324
Bard,51.1,6910 / 6610
Garen,51.0,1497 / 1440
Cho'Gath,50.9,1853 / 1786
Ornn,50.9,1347 / 1298
Neeko,50.8,4153 / 4018
Amumu,50.6,591 / 578
Nidalee,50.5,602 / 590
LeBlanc,50.4,1201 / 1184
Kassadin,50.2,2016 / 2003
Udyr,50.2,807 / 799
Kled,50.2,411 / 407
Wukong,50.1,819 / 817
Shen,49.9,2373 / 2385
Pantheon,49.7,2263 / 2289
Gragas,49.7,525 / 532
Yorick,49.7,143 / 145
Xerath,49.5,326 / 332
Fiora,49.3,279 / 287
Mordekaiser,49.1,1058 / 1095
Dr. Mundo,49.1,999 / 1036
Zoe,49.0,1065 / 1107
Quinn,48.9,1147 / 1201
Warwick,48.9,691 / 721
Rammus,48.8,462 / 485
Sion,48.8,364 / 382
Kai'Sa,48.7,2237 / 2355
Vladimir,48.7,1007 / 1060
Jarvan IV,48.6,630 / 667
Tahm Kench,48.6,374 / 395
Diana,48.5,449 / 477
Rek'Sai,48.5,364 / 386
Swain,48.4,1040 / 1107
Malphite,48.4,715 / 761
Veigar,48.3,316 / 338
Alistar,48.2,904 / 973
Vi,48.2,732 / 788
Zac,48.1,1735 / 1869
Zed,48.1,1219 / 1316
Syndra,48.1,871 / 940
Galio,48.1,845 / 912
Talon,48.1,752 / 810
Ivern,48.0,629 / 682
Evelynn,47.9,558 / 606
Xayah,47.8,1152 / 1256
Akali,47.7,1936 / 2119
Annie,47.6,443 / 488
Illaoi,47.6,288 / 317
Anivia,47.5,125 / 138
Skarner,47.4,338 / 375
Ezreal,47.3,1078 / 1200
Nocturne,47.3,233 / 260
Camille,47.2,704 / 789
Katarina,47.1,598 / 672
Jayce,47.1,275 / 309
Lissandra,47.0,63 / 71
Aurelion Sol,46.9,484 / 547
Riven,46.7,787 / 899
Shaco,46.7,98 / 112
Rakan,46.6,1401 / 1605
Qiyana,46.6,878 / 1006
Master Yi,46.4,135 / 156
Jax,46.3,374 / 434
Soraka,46.3,222 / 257
Thresh,46.1,713 / 833
Draven,46.1,428 / 500
Taliyah,46.0,258 / 303
Elise,45.9,515 / 606
Urgot,45.9,434 / 512
Irelia,45.9,426 / 502
Sona,45.8,331 / 392
Hecarim,45.8,314 / 372
Zilean,45.8,261 / 309
Darius,45.8,246 / 291
Kennen,45.8,137 / 162
Lee Sin,45.5,769 / 921
Vayne,45.5,597 / 714
Brand,45.4,153 / 184
Ashe,45.3,930 / 1125
Teemo,45.3,235 / 284
Aphelios,45.2,1177 / 1428
Tristana,45.2,557 / 675
Viktor,45.2,202 / 245
Aatrox,45.1,1049 / 1276
Kha'Zix,44.9,268 / 329
Nami,44.8,221 / 272
Varus,44.7,509 / 629
Yasuo,44.6,700 / 868
Sylas,44.6,420 / 522
Miss Fortune,44.5,811 / 1011
Jhin,44.5,489 / 610
Graves,44.5,437 / 545
Nasus,44.5,272 / 339
Trundle,44.4,271 / 339
Twitch,44.3,799 / 1005
Braum,44.0,879 / 1119
Sivir,43.8,211 / 271
Olaf,43.7,243 / 313
Tryndamere,43.4,115 / 150
Shyvana,43.3,138 / 181
Kog'Maw,43.2,371 / 488
Taric,43.2,290 / 381
Rengar,43.0,295 / 391
Ryze,42.9,392 / 522
Zyra,42.7,159 / 213
Kalista,42.6,306 / 412
Senna,42.5,219 / 296
Rumble,42.5,114 / 154
Yuumi,42.4,308 / 418
Fiddlesticks,42.1,313 / 430
Karma,42.0,403 / 557
Corki,41.9,216 / 300
Jinx,41.7,276 / 386
Lucian,41.4,256 / 362
Caitlyn,41.2,564 / 805
Lulu,41.2,203 / 290
Lux,41.2,89 / 127
Morgana,41.0,269 / 387
Orianna,40.7,249 / 363
Malzahar,40.7,124 / 181
Kindred,40.2,159 / 237
Lillia,39.7,218 / 331
Cassiopeia,39.7,155 / 235
Heimerdinger,39.2,143 / 222
Janna,38.9,184 / 289
Azir,37.0,187 / 318
Xin Zhao,36.8,56 / 96
Ziggs,36.6,41 / 71
Vel'Koz,34.4,83 / 158
Kayle,32.9,72 / 147
Gangplank,31.6,149 / 322
Twisted Fate,30.2,74 / 171
