Champion name,Win rate(%),Wins / losses
Karthus,55.5,25958 / 20828
Pyke,55.1,17913 / 14592
Ahri,53.9,29027 / 24815
Nunu,53.8,9516 / 8183
Renekton,53.3,21984 / 19232
Nautilus,52.6,15901 / 14339
Ekko,52.5,17527 / 15840
Sett,52.3,7780 / 7090
Sejuani,51.9,9800 / 9077
Bard,51.8,19416 / 18074
Kassadin,51.7,5836 / 5444
Maokai,51.7,3610 / 3375
Volibear,51.5,7484 / 7060
Poppy,51.4,6772 / 6414
Blitzcrank,51.3,10858 / 10302
Ornn,51.2,4311 / 4113
Fizz,51.1,1636 / 1564
Udyr,51.0,2254 / 2165
Neeko,50.8,12327 / 11939
Garen,50.5,3898 / 3819
Amumu,50.4,1704 / 1677
Rammus,50.4,1469 / 1446
Cho'Gath,50.2,4720 / 4675
Galio,50.2,3079 / 3060
Shen,50.1,6933 / 6905
Pantheon,50.1,6360 / 6324
LeBlanc,50.1,3659 / 3642
Tahm Kench,50.1,1374 / 1368
Wukong,50.0,2723 / 2718
Warwick,49.9,2050 / 2057
Jarvan IV,49.8,1943 / 1960
Leona,49.6,2604 / 2641
Talon,49.6,2178 / 2215
Vi,49.6,2175 / 2207
Zoe,49.5,3288 / 3361
Singed,49.5,1993 / 2035
Master Yi,49.3,668 / 686
Malphite,49.1,2081 / 2155
Katarina,49.1,1951 / 2022
Riven,49.0,2599 / 2705
Syndra,49.0,2422 / 2523
Urgot,49.0,1331 / 1384
Hecarim,49.0,1003 / 1043
Ivern,48.9,2063 / 2156
Rek'Sai,48.9,1176 / 1231
Zac,48.8,4267 / 4468
Ezreal,48.8,3979 / 4169
Dr. Mundo,48.8,3163 / 3319
Aurelion Sol,48.7,1506 / 1589
Xayah,48.6,3345 / 3537
Diana,48.6,1448 / 1533
Kai'Sa,48.5,6383 / 6769
Quinn,48.5,3096 / 3294
Illaoi,48.4,832 / 888
Rakan,48.3,4011 / 4296
Vladimir,48.2,2896 / 3117
Alistar,48.2,2800 / 3005
Camille,48.2,2699 / 2904
Evelynn,48.2,1540 / 1656
Gragas,48.2,1426 / 1530
Sion,48.2,1058 / 1139
Skarner,48.1,824 / 889
Swain,48.0,2940 / 3180
Qiyana,48.0,2841 / 3079
Akali,47.9,5089 / 5538
Zed,47.9,3345 / 3641
Nidalee,47.9,1640 / 1786
Mordekaiser,47.8,2738 / 2995
Kled,47.8,1077 / 1174
Gnar,47.8,870 / 949
Thresh,47.5,2670 / 2956
Veigar,47.5,1041 / 1150
Anivia,47.5,509 / 562
Nasus,47.4,1023 / 1133
Taliyah,47.4,840 / 933
Fiora,47.3,864 / 961
Zilean,47.2,1537 / 1720
Karma,47.1,1827 / 2051
Elise,47.1,1627 / 1828
Aphelios,47.0,3836 / 4333
Annie,46.9,1315 / 1491
Sona,46.9,1197 / 1357
Trundle,46.9,1146 / 1297
Irelia,46.6,1372 / 1572
Aatrox,46.5,3305 / 3810
Lillia,46.5,1387 / 1598
Lee Sin,46.4,2321 / 2679
Brand,46.4,572 / 662
Yorick,46.4,418 / 482
Lissandra,46.4,251 / 290
Darius,46.3,1002 / 1160
Teemo,46.3,944 / 1096
Miss Fortune,46.2,2610 / 3037
Vayne,46.2,1957 / 2276
Jhin,46.2,1889 / 2203
Nocturne,46.1,923 / 1081
Kha'Zix,46.1,883 / 1034
Zyra,46.1,641 / 748
Ashe,46.0,2932 / 3447
Ryze,46.0,1204 / 1415
Xerath,46.0,1175 / 1377
Tristana,45.9,1809 / 2131
Jayce,45.9,818 / 965
Rumble,45.8,470 / 556
Varus,45.7,1568 / 1864
Twitch,45.5,2525 / 3029
Rengar,45.5,1011 / 1209
Graves,45.4,1483 / 1785
Braum,45.2,2187 / 2654
Jax,45.2,1188 / 1438
Draven,45.1,1436 / 1750
Soraka,45.1,715 / 869
Caitlyn,45.0,2708 / 3310
Kalista,45.0,1172 / 1434
Sivir,44.3,787 / 989
Shyvana,44.3,521 / 656
Shaco,44.3,449 / 565
Sylas,44.2,1567 / 1978
Yasuo,44.1,2282 / 2891
Kog'Maw,43.9,1137 / 1455
Taric,43.9,870 / 1110
Fiddlesticks,43.7,1051 / 1353
Lulu,42.9,904 / 1201
Tryndamere,42.7,361 / 484
Olaf,42.6,857 / 1156
Jinx,42.5,1004 / 1359
Yuumi,42.4,995 / 1349
Kindred,42.2,549 / 753
Orianna,41.9,846 / 1171
Viktor,41.8,670 / 933
Corki,41.7,586 / 819
Kennen,41.7,493 / 690
Lucian,41.6,990 / 1391
Heimerdinger,41.6,540 / 759
Nami,41.4,728 / 1029
Morgana,41.1,958 / 1375
Janna,41.1,892 / 1278
Cassiopeia,40.7,613 / 893
Malzahar,40.2,427 / 636
Ziggs,39.2,222 / 344
Xin Zhao,38.8,207 / 326
Lux,38.6,324 / 516
Azir,38.4,718 / 1153
Gangplank,37.9,717 / 1175
Kayle,36.4,272 / 475
Senna,36.1,790 / 1397
Vel'Koz,35.9,379 / 676
Twisted Fate,35.7,259 / 467
