Champion name,Win rate(%),Wins / losses
Karthus,55.6,24230 / 19326
Pyke,55.1,16595 / 13531
Ahri,53.9,26947 / 23054
Nunu,53.8,8735 / 7488
Renekton,53.4,20386 / 17807
Ekko,52.5,16264 / 14723
Nautilus,52.5,14726 / 13335
Sett,52.4,7181 / 6535
Maokai,52.0,3347 / 3090
Sejuani,51.9,9090 / 8413
Bard,51.8,18068 / 16782
Volibear,51.7,6900 / 6447
Kassadin,51.6,5430 / 5101
Blitzcrank,51.5,10162 / 9562
Ornn,51.5,4011 / 3780
Poppy,51.4,6312 / 5964
Fizz,51.3,1511 / 1434
Udyr,50.9,2085 / 2015
Neeko,50.8,11471 / 11094
Garen,50.6,3666 / 3579
Tahm Kench,50.5,1283 / 1257
Rammus,50.4,1351 / 1328
Shen,50.3,6492 / 6415
LeBlanc,50.3,3405 / 3364
Galio,50.3,2796 / 2768
Cho'Gath,50.2,4412 / 4371
Amumu,50.2,1584 / 1574
Pantheon,50.1,5973 / 5941
Wukong,50.0,2523 / 2525
Master Yi,50.0,608 / 608
Warwick,49.9,1925 / 1929
Jarvan IV,49.8,1811 / 1822
Leona,49.7,2371 / 2401
Talon,49.7,2035 / 2060
Vi,49.6,2037 / 2070
Singed,49.6,1799 / 1826
Zoe,49.5,3079 / 3139
Malphite,49.0,1932 / 2013
Hecarim,49.0,935 / 972
Zac,48.9,3970 / 4145
Riven,48.9,2430 / 2536
Syndra,48.9,2262 / 2364
Katarina,48.9,1801 / 1879
Urgot,48.9,1233 / 1290
Aurelion Sol,48.8,1420 / 1492
Ezreal,48.7,3645 / 3838
Ivern,48.7,1902 / 2006
Xayah,48.6,3119 / 3298
Quinn,48.5,2909 / 3085
Diana,48.5,1349 / 1431
Kai'Sa,48.4,5925 / 6314
Dr. Mundo,48.4,2876 / 3071
Nidalee,48.3,1574 / 1685
Zed,48.2,3117 / 3353
Alistar,48.2,2602 / 2791
Camille,48.2,2492 / 2682
Evelynn,48.2,1462 / 1570
Rek'Sai,48.2,1055 / 1132
Illaoi,48.2,794 / 854
Rakan,48.1,3706 / 4003
Swain,48.1,2758 / 2974
Skarner,48.1,766 / 828
Vladimir,48.0,2676 / 2899
Qiyana,48.0,2640 / 2861
Mordekaiser,48.0,2572 / 2790
Gragas,48.0,1313 / 1422
Sion,48.0,988 / 1070
Akali,47.9,4784 / 5202
Kled,47.9,1024 / 1114
Veigar,47.9,978 / 1064
Gnar,47.7,812 / 891
Fiora,47.7,796 / 874
Annie,47.4,1249 / 1386
Nasus,47.3,945 / 1054
Thresh,47.2,2445 / 2734
Elise,47.2,1513 / 1691
Taliyah,47.2,781 / 874
Anivia,47.2,476 / 532
Aphelios,47.0,3562 / 4024
Karma,47.0,1684 / 1902
Brand,47.0,533 / 600
Zilean,46.9,1355 / 1533
Nocturne,46.8,876 / 997
Vayne,46.6,1840 / 2112
Trundle,46.6,1064 / 1218
Aatrox,46.4,3101 / 3575
Irelia,46.4,1247 / 1443
Yorick,46.4,390 / 450
Lillia,46.3,1255 / 1457
Lee Sin,46.2,2152 / 2505
Sona,46.2,1101 / 1280
Darius,46.2,935 / 1089
Teemo,46.2,886 / 1032
Miss Fortune,46.0,2400 / 2819
Kha'Zix,46.0,846 / 995
Zyra,45.9,593 / 698
Jhin,45.8,1752 / 2075
Xerath,45.8,1054 / 1246
Lissandra,45.8,235 / 278
Ashe,45.7,2686 / 3192
Rengar,45.7,935 / 1111
Jayce,45.7,750 / 891
Tristana,45.6,1668 / 1991
Jax,45.6,1126 / 1344
Ryze,45.5,1101 / 1317
Varus,45.4,1456 / 1749
Twitch,45.3,2347 / 2838
Draven,45.3,1348 / 1630
Rumble,45.3,435 / 526
Braum,45.2,2056 / 2490
Graves,45.1,1365 / 1663
Kalista,45.1,1106 / 1348
Soraka,45.1,654 / 797
Caitlyn,44.8,2498 / 3078
Shaco,44.3,416 / 523
Shyvana,44.2,492 / 622
Yasuo,44.1,2099 / 2664
Sylas,44.0,1468 / 1865
Taric,44.0,837 / 1064
Kog'Maw,43.6,1057 / 1367
Sivir,43.6,708 / 915
Fiddlesticks,43.4,974 / 1270
Lulu,43.1,841 / 1110
Olaf,42.9,813 / 1080
Tryndamere,42.9,340 / 453
Yuumi,42.4,940 / 1276
Jinx,42.3,926 / 1265
Orianna,42.3,801 / 1091
Viktor,42.3,630 / 861
Kindred,42.1,503 / 693
Kennen,42.1,453 / 624
Lucian,42.0,917 / 1268
Heimerdinger,41.6,505 / 710
Janna,41.5,841 / 1185
Nami,41.5,681 / 961
Corki,41.5,563 / 792
Morgana,41.1,897 / 1288
Cassiopeia,40.8,575 / 835
Ziggs,40.0,208 / 312
Malzahar,39.3,395 / 611
Lux,38.5,307 / 490
Xin Zhao,38.5,191 / 305
Azir,38.0,667 / 1090
Gangplank,37.4,658 / 1100
Kayle,36.6,256 / 444
Senna,36.3,740 / 1301
Vel'Koz,36.3,356 / 626
Twisted Fate,35.7,246 / 444
