Champion name,Win rate(%),Wins / losses
Karthus,55.4,26721 / 21489
Pyke,55.1,18504 / 15062
Ahri,53.8,29882 / 25611
Nunu,53.8,9868 / 8477
Renekton,53.4,22688 / 19796
Nautilus,52.7,16411 / 14758
Ekko,52.5,18052 / 16321
Sett,52.2,7973 / 7311
Sejuani,51.9,10121 / 9374
Bard,51.7,19966 / 18623
Kassadin,51.7,5994 / 5606
Maokai,51.7,3715 / 3477
Volibear,51.4,7760 / 7331
Blitzcrank,51.3,11192 / 10612
Poppy,51.3,6960 / 6612
Ornn,51.2,4457 / 4245
Udyr,51.1,2321 / 2221
Fizz,50.9,1676 / 1615
Neeko,50.8,12670 / 12284
Garen,50.6,4006 / 3915
Rammus,50.5,1520 / 1488
Galio,50.3,3213 / 3176
Amumu,50.3,1752 / 1732
Cho'Gath,50.2,4841 / 4804
Pantheon,50.1,6502 / 6481
Wukong,50.1,2798 / 2786
Shen,50.0,7114 / 7101
LeBlanc,50.0,3752 / 3758
Vi,49.9,2252 / 2265
Warwick,49.9,2100 / 2108
Tahm Kench,49.9,1397 / 1405
Jarvan IV,49.7,1989 / 2015
Talon,49.6,2231 / 2268
Zoe,49.5,3383 / 3456
Leona,49.5,2699 / 2757
Singed,49.3,2061 / 2122
Master Yi,49.2,683 / 706
Rek'Sai,49.1,1211 / 1257
Ezreal,49.0,4122 / 4293
Syndra,49.0,2492 / 2595
Ivern,49.0,2119 / 2202
Urgot,49.0,1368 / 1424
Hecarim,49.0,1020 / 1063
Zac,48.9,4369 / 4566
Riven,48.9,2661 / 2782
Malphite,48.9,2136 / 2233
Katarina,48.9,2003 / 2092
Xayah,48.7,3426 / 3613
Dr. Mundo,48.7,3281 / 3450
Kai'Sa,48.6,6567 / 6943
Aurelion Sol,48.6,1541 / 1628
Diana,48.6,1483 / 1566
Quinn,48.4,3171 / 3383
Camille,48.4,2798 / 2979
Rakan,48.3,4109 / 4407
Alistar,48.3,2897 / 3098
Gragas,48.3,1467 / 1568
Illaoi,48.3,844 / 904
Evelynn,48.2,1572 / 1689
Swain,48.1,3025 / 3270
Vladimir,48.1,2955 / 3194
Kled,48.1,1104 / 1191
Zed,48.0,3438 / 3728
Qiyana,48.0,2913 / 3157
Nidalee,48.0,1683 / 1825
Sion,48.0,1084 / 1175
Skarner,48.0,843 / 913
Akali,47.8,5192 / 5672
Mordekaiser,47.7,2812 / 3084
Gnar,47.7,884 / 968
Veigar,47.6,1081 / 1189
Nasus,47.5,1053 / 1163
Taliyah,47.4,852 / 947
Thresh,47.3,2735 / 3042
Zilean,47.3,1612 / 1794
Sona,47.3,1245 / 1388
Fiora,47.3,885 / 985
Anivia,47.3,517 / 575
Karma,47.1,1882 / 2113
Aphelios,47.0,3939 / 4443
Elise,47.0,1670 / 1882
Annie,47.0,1350 / 1522
Trundle,46.9,1176 / 1333
Lillia,46.6,1437 / 1650
Irelia,46.5,1424 / 1641
Darius,46.5,1031 / 1187
Aatrox,46.4,3388 / 3914
Xerath,46.4,1230 / 1421
Teemo,46.3,963 / 1119
Zyra,46.3,655 / 761
Miss Fortune,46.2,2679 / 3125
Lee Sin,46.2,2368 / 2761
Jayce,46.2,844 / 983
Yorick,46.2,424 / 494
Ashe,46.1,3018 / 3526
Vayne,46.1,2000 / 2339
Jhin,46.1,1934 / 2265
Ryze,46.1,1237 / 1444
Brand,46.1,590 / 690
Lissandra,46.1,259 / 303
Nocturne,46.0,950 / 1115
Kha'Zix,46.0,900 / 1056
Tristana,45.8,1844 / 2178
Varus,45.6,1596 / 1901
Rengar,45.6,1035 / 1237
Rumble,45.4,478 / 574
Twitch,45.3,2578 / 3109
Soraka,45.2,736 / 894
Caitlyn,45.1,2804 / 3414
Braum,45.1,2229 / 2710
Draven,45.1,1466 / 1781
Graves,45.0,1502 / 1834
Jax,45.0,1206 / 1472
Kalista,45.0,1195 / 1463
Sivir,44.5,809 / 1008
Shaco,44.4,460 / 576
Yasuo,44.3,2358 / 2970
Sylas,44.1,1594 / 2020
Shyvana,44.1,524 / 665
Kog'Maw,44.0,1157 / 1474
Taric,43.9,882 / 1127
Fiddlesticks,43.7,1076 / 1384
Lulu,42.9,926 / 1231
Tryndamere,42.8,370 / 495
Jinx,42.7,1039 / 1394
Olaf,42.6,876 / 1181
Yuumi,42.5,1018 / 1375
Corki,42.1,605 / 833
Kindred,42.1,564 / 776
Orianna,41.9,861 / 1196
Viktor,41.9,684 / 949
Heimerdinger,41.7,554 / 775
Lucian,41.5,1010 / 1426
Nami,41.5,749 / 1055
Kennen,41.5,506 / 712
Janna,41.3,914 / 1301
Cassiopeia,41.1,642 / 919
Morgana,40.9,984 / 1422
Malzahar,40.7,445 / 648
Ziggs,39.2,227 / 352
Xin Zhao,39.2,213 / 331
Lux,38.7,331 / 525
Azir,38.4,727 / 1166
Gangplank,37.8,731 / 1203
Kayle,36.3,276 / 485
Senna,36.1,806 / 1426
Vel'Koz,35.9,387 / 690
Twisted Fate,35.8,264 / 473
